School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
San Jose State,2002-11-23,13,,Fresno State,L,18,33,54.5,154,1,42,92,2.2,0,0,1,1
SMU,2002-11-23,12,,Tulsa,W,10,20,50.0,88,0,51,339,6.6,3,0,0,0
South Carolina,2002-11-23,12,@,Clemson,L,9,17,52.9,180,1,34,150,4.4,1,0,1,1
South Florida,2002-11-23,11,@,Houston,W,23,36,63.9,305,2,34,80,2.4,3,0,0,0
Southern Mississippi,2002-11-23,11,@,Tulane,L,22,38,57.9,211,0,32,117,3.7,1,2,2,4
Stanford,2002-11-23,11,@,California,L,18,33,54.5,167,1,32,94,2.9,0,1,2,3
Temple,2002-11-23,12,,Boston College,L,15,35,42.9,166,0,31,56,1.8,2,1,3,4
Tennessee,2002-11-23,11,@,Vanderbilt,W,13,23,56.5,129,0,50,242,4.8,2,0,0,0
Texas Christian,2002-11-23,10,@,East Carolina,L,16,35,45.7,177,1,54,268,5.0,3,3,4,7
Texas Tech,2002-11-23,13,@,Oklahoma,L,17,39,43.6,224,1,19,12,0.6,0,1,2,3
Toledo,2002-11-23,11,@,Northern Illinois,W,20,26,76.9,355,3,34,208,6.1,1,0,2,2
Tulane,2002-11-23,12,,Southern Mississippi,W,11,20,55.0,165,1,52,226,4.3,2,0,0,0
Tulsa,2002-11-23,12,@,Southern Methodist,L,13,26,50.0,161,1,36,189,5.3,2,0,0,0
UAB,2002-11-23,11,@,Louisville,L,17,36,47.2,223,1,39,154,3.9,2,1,2,3
UCF,2002-11-23,11,@,Miami (OH),W,20,30,66.7,374,3,32,146,4.6,3,0,1,1
UCLA,2002-11-23,11,,Southern California,L,19,33,57.6,250,2,33,40,1.2,1,4,1,5
USC,2002-11-23,11,@,UCLA,W,21,34,61.8,271,4,41,197,4.8,3,0,0,0
Utah,2002-11-23,11,,Brigham Young,W,18,26,69.2,164,0,53,175,3.3,1,0,1,1
UTEP,2002-11-23,12,@,Louisiana Tech,L,24,40,60.0,248,0,48,149,3.1,3,1,0,1
Vanderbilt,2002-11-23,12,,Tennessee,L,7,18,38.9,79,0,33,117,3.5,0,1,1,2
Virginia,2002-11-23,12,,Maryland,W,24,28,85.7,286,4,40,152,3.8,2,0,0,0
Wake Forest,2002-11-23,11,,Navy,W,12,19,63.2,210,1,50,200,4.0,2,1,0,1
Washington,2002-11-23,12,@,Washington State,W,35,58,60.3,368,1,37,19,0.5,1,1,0,1
Washington State,2002-11-23,11,,Washington,L,19,32,59.4,246,1,39,104,2.7,1,3,2,5
Western Michigan,2002-11-23,12,@,Central Michigan,W,20,31,64.5,221,0,54,152,2.8,3,1,3,4
Wisconsin,2002-11-23,13,,Minnesota,W,6,12,50.0,134,1,68,416,6.1,6,1,0,1
Mississippi State,2002-11-28,12,@,Mississippi,L,23,42,54.8,340,1,35,79,2.3,0,0,3,3
Ole Miss,2002-11-28,12,,Mississippi State,W,16,29,55.2,207,2,27,90,3.3,1,0,2,2
Arizona,2002-11-29,12,,Arizona State,L,17,31,54.8,269,1,25,62,2.5,2,2,3,5
Arizona State,2002-11-29,13,@,Arizona,W,25,35,71.4,295,0,49,166,3.4,4,1,2,3
Arkansas,2002-11-29,12,,Louisiana State,W,4,16,25.0,127,1,48,245,5.1,2,0,1,1
Colorado,2002-11-29,12,@,Nebraska,W,12,23,52.2,122,1,53,253,4.8,3,1,0,1
LSU,2002-11-29,12,@,Arkansas,L,14,25,56.0,203,1,43,150,3.5,1,1,0,1
Nebraska,2002-11-29,13,,Colorado,L,6,17,35.3,119,1,46,215,4.7,0,1,1,2
Texas,2002-11-29,12,,Texas A&M,W,16,24,66.7,278,3,40,102,2.6,1,0,0,0
Texas A&M,2002-11-29,12,@,Texas,L,17,25,68.0,195,2,37,142,3.8,1,3,3,6
Alabama,2002-11-30,13,@,Hawaii,W,9,17,52.9,93,1,62,280,4.5,2,1,0,1
Ball State,2002-11-30,12,@,Marshall,L,14,25,56.0,177,1,28,105,3.8,1,0,3,3
Boston College,2002-11-30,12,,Rutgers,W,10,24,41.7,163,2,49,313,6.4,2,0,3,3
Bowling Green State,2002-11-30,12,@,Toledo,L,15,30,50.0,165,0,30,77,2.6,3,1,2,3
Cincinnati,2002-11-30,12,,Alabama-Birmingham,W,14,22,63.6,243,2,34,82,2.4,1,2,0,2
Colorado State,2002-11-30,13,,Nevada-Las Vegas,L,17,29,58.6,218,1,44,232,5.3,2,2,1,3
East Carolina,2002-11-30,11,@,Southern Mississippi,L,8,22,36.4,63,0,30,91,3.0,0,1,1,2
Florida,2002-11-30,12,@,Florida State,L,24,47,51.1,303,1,27,83,3.1,0,0,1,1
Florida State,2002-11-30,13,,Florida,W,13,30,43.3,194,2,43,225,5.2,1,0,0,0
Georgia,2002-11-30,12,,Georgia Tech,W,17,25,68.0,322,1,57,230,4.0,5,0,0,0
Georgia Tech,2002-11-30,12,@,Georgia,L,18,36,50.0,222,1,22,71,3.2,0,3,2,5
Hawaii,2002-11-30,12,,Alabama,L,26,53,49.1,372,2,8,-12,-1.5,0,1,4,5
Houston,2002-11-30,12,,Louisville,W,15,26,57.7,261,3,49,151,3.1,0,0,0,0
Kentucky,2002-11-30,12,@,Tennessee,L,12,30,40.0,83,0,29,89,3.1,0,1,0,1
Louisville,2002-11-30,12,@,Houston,L,15,29,51.7,184,1,21,115,5.5,0,1,1,2
Marshall,2002-11-30,11,,Ball State,W,44,54,81.5,465,3,30,92,3.1,2,0,2,2
Maryland,2002-11-30,13,,Wake Forest,W,17,28,60.7,275,2,52,258,5.0,1,2,0,2
Memphis,2002-11-30,12,@,Texas Christian,L,13,38,34.2,177,2,28,108,3.9,0,1,2,3
Miami (FL),2002-11-30,11,@,Syracuse,W,17,27,63.0,392,3,34,173,5.1,3,0,0,0
Middle Tennessee State,2002-11-30,12,,Utah State,W,11,20,55.0,176,1,53,316,6.0,4,0,1,1
New Mexico,2002-11-30,13,,Wyoming,W,7,12,58.3,164,4,51,292,5.7,3,0,1,1
Notre Dame,2002-11-30,12,@,Southern California,L,10,29,34.5,70,0,22,39,1.8,0,0,3,3
Ohio,2002-11-30,12,@,Central Florida,L,13,19,68.4,210,1,50,190,3.8,2,2,0,2
Oklahoma,2002-11-30,12,@,Oklahoma State,L,25,38,65.8,211,3,31,122,3.9,1,0,0,0
Oklahoma State,2002-11-30,12,,Oklahoma,W,18,27,66.7,357,4,38,149,3.9,1,0,0,0
Pitt,2002-11-30,12,,West Virginia,L,17,30,56.7,252,2,45,195,4.3,0,2,2,4
Rutgers,2002-11-30,12,@,Boston College,L,17,31,54.8,151,1,44,80,1.8,1,3,2,5
Southern Mississippi,2002-11-30,12,,East Carolina,W,14,25,56.0,219,1,55,195,3.5,2,1,1,2
Syracuse,2002-11-30,12,,Miami (FL),L,19,30,63.3,151,0,45,154,3.4,1,0,1,1
Tennessee,2002-11-30,12,,Kentucky,W,13,26,50.0,175,2,42,155,3.7,1,0,0,0
Texas Christian,2002-11-30,11,,Memphis,W,12,19,63.2,85,0,55,318,5.8,4,2,1,3
Toledo,2002-11-30,12,,Bowling Green State,W,17,24,70.8,233,3,59,269,4.6,3,2,0,2
UAB,2002-11-30,12,@,Cincinnati,L,6,17,35.3,49,0,63,239,3.8,2,2,1,3
UCF,2002-11-30,12,,Ohio,W,17,28,60.7,325,4,34,136,4.0,2,1,1,2
UNLV,2002-11-30,12,@,Colorado State,W,16,26,61.5,185,3,43,390,9.1,2,1,2,3
USC,2002-11-30,12,,Notre Dame,W,32,46,69.6,425,4,38,185,4.9,1,1,2,3
Utah State,2002-11-30,11,@,Middle Tennessee State,L,32,54,59.3,442,3,23,11,0.5,1,3,1,4
Virginia,2002-11-30,13,@,Virginia Tech,L,13,24,54.2,51,1,37,152,4.1,0,0,1,1
Virginia Tech,2002-11-30,12,,Virginia,W,5,11,45.5,85,0,50,272,5.4,2,2,1,3
Wake Forest,2002-11-30,12,@,Maryland,L,8,21,38.1,153,0,45,198,4.4,2,0,2,2
West Virginia,2002-11-30,12,@,Pittsburgh,W,6,10,60.0,148,1,53,231,4.4,2,0,0,0
Wyoming,2002-11-30,12,@,New Mexico,L,17,28,60.7,270,2,37,99,2.7,1,0,3,3
Fresno State,2002-12-05,13,@,Louisiana Tech,W,18,27,66.7,321,3,55,260,4.7,3,2,0,2
Louisiana Tech,2002-12-05,12,,Fresno State,L,19,40,47.5,222,2,26,123,4.7,0,2,1,3
Cincinnati,2002-12-06,13,@,East Carolina,W,15,28,53.6,323,4,35,159,4.5,0,0,1,1
East Carolina,2002-12-06,12,,Cincinnati,L,21,45,46.7,297,1,40,161,4.0,2,0,2,2
Arkansas,2002-12-07,13,N,Georgia,L,10,21,47.6,74,0,35,65,1.9,0,0,0,0
Army,2002-12-07,12,,Navy,L,17,30,56.7,185,1,30,56,1.9,0,1,1,2
Colorado,2002-12-07,13,N,Oklahoma,L,6,15,40.0,67,0,32,126,3.9,0,0,0,0
Georgia,2002-12-07,13,N,Arkansas,W,19,33,57.6,257,1,40,124,3.1,2,0,0,0
Hawaii,2002-12-07,13,,San Diego State,W,33,54,61.1,437,3,29,173,6.0,3,1,4,5
Marshall,2002-12-07,12,,Toledo,W,32,42,76.2,404,4,18,46,2.6,2,2,1,3
Miami (FL),2002-12-07,12,,Virginia Tech,W,12,21,57.1,300,2,47,256,5.4,6,0,2,2
Navy,2002-12-07,12,@,Army,W,4,5,80.0,87,1,68,421,6.2,7,0,0,0
Oklahoma,2002-12-07,13,N,Colorado,W,14,25,56.0,114,2,56,287,5.1,2,0,0,0
San Diego State,2002-12-07,13,@,Hawaii,L,32,49,65.3,507,3,25,125,5.0,1,1,0,1
Toledo,2002-12-07,13,@,Marshall,L,23,37,62.2,221,0,47,217,4.6,6,1,1,2
UCLA,2002-12-07,12,,Washington State,L,18,36,50.0,254,3,27,53,2.0,0,1,2,3
Virginia Tech,2002-12-07,13,@,Miami (FL),L,16,27,59.3,172,2,45,192,4.3,3,3,0,3
Washington State,2002-12-07,12,@,UCLA,W,17,27,63.0,321,3,41,220,5.4,2,0,2,2
Cincinnati,2002-12-17,14,N,North Texas,L,19,34,55.9,224,1,29,85,2.9,0,0,5,5
North Texas,2002-12-17,13,N,Cincinnati,W,9,22,40.9,126,0,43,192,4.5,2,1,1,2
Louisville,2002-12-18,13,N,Marshall,L,21,48,43.8,205,1,26,56,2.2,1,2,1,3
Marshall,2002-12-18,13,N,Louisville,W,22,44,50.0,249,4,30,99,3.3,1,0,1,1
Clemson,2002-12-23,13,N,Texas Tech,L,25,56,44.6,319,1,29,41,1.4,1,0,4,4
Texas Tech,2002-12-23,14,N,Clemson,W,39,52,75.0,464,5,27,91,3.4,1,0,1,1
Hawaii,2002-12-25,14,,Tulane,L,32,52,61.5,363,2,22,66,3.0,2,2,1,3
New Mexico,2002-12-25,14,N,UCLA,L,18,35,51.4,237,1,34,45,1.3,0,2,1,3
Tulane,2002-12-25,13,@,Hawaii,W,20,39,51.3,240,0,44,144,3.3,3,1,0,1
UCLA,2002-12-25,13,N,New Mexico,W,12,22,54.5,94,0,39,73,1.9,1,0,1,1
Boston College,2002-12-26,13,N,Toledo,W,25,35,71.4,342,3,40,149,3.7,3,0,0,0
Oregon State,2002-12-26,13,N,Pittsburgh,L,21,45,46.7,319,1,32,8,0.3,0,1,1,2
Pitt,2002-12-26,13,N,Oregon State,W,13,26,50.0,183,1,41,117,2.9,3,0,0,0
Toledo,2002-12-26,14,N,Boston College,L,27,41,65.9,331,2,28,102,3.6,1,0,2,2
Arizona State,2002-12-27,14,N,Kansas State,L,28,57,49.1,293,2,26,17,0.7,1,0,1,1
Kansas State,2002-12-27,13,N,Arizona State,W,11,28,39.3,215,1,46,224,4.9,4,2,0,2
Nebraska,2002-12-27,14,N,Mississippi,L,7,17,41.2,93,1,52,266,5.1,0,0,2,2
Oklahoma State,2002-12-27,13,N,Southern Mississippi,W,21,40,52.5,310,2,33,194,5.9,1,1,1,2
Ole Miss,2002-12-27,13,N,Nebraska,W,25,44,56.8,313,1,32,52,1.6,2,0,0,0
Southern Mississippi,2002-12-27,13,N,Oklahoma State,L,11,28,39.3,173,0,43,148,3.4,2,0,1,1
Colorado,2002-12-28,14,N,Wisconsin,L,9,18,50.0,77,2,44,123,2.8,1,0,3,3
Virginia,2002-12-28,14,N,West Virginia,W,17,23,73.9,196,2,39,195,5.0,3,0,0,0
West Virginia,2002-12-28,13,N,Virginia,L,12,20,60.0,215,0,52,244,4.7,3,0,2,2
Wisconsin,2002-12-28,14,N,Colorado,W,12,24,50.0,163,2,51,193,3.8,2,3,1,4
Arkansas,2002-12-30,14,N,Minnesota,L,18,40,45.0,208,2,31,80,2.6,0,1,3,4
Minnesota,2002-12-30,13,N,Arkansas,W,17,32,53.1,266,1,45,168,3.7,1,0,0,0
Oregon,2002-12-30,13,N,Wake Forest,L,20,41,48.8,165,1,29,125,4.3,1,1,0,1
Wake Forest,2002-12-30,13,N,Oregon,W,9,16,56.3,241,2,66,256,3.9,3,0,0,0
Air Force,2002-12-31,13,N,Virginia Tech,L,4,19,21.1,91,0,53,227,4.3,1,0,2,2
Boise State,2002-12-31,13,,Iowa State,W,17,32,53.1,160,1,40,157,3.9,4,0,0,0
Colorado State,2002-12-31,14,N,Texas Christian,L,6,28,21.4,50,0,31,89,2.9,0,3,3,6
Fresno State,2002-12-31,14,N,Georgia Tech,W,16,31,51.6,188,0,55,186,3.4,2,2,0,2
Georgia Tech,2002-12-31,13,N,Fresno State,L,9,27,33.3,218,2,31,130,4.2,1,1,6,7
Iowa State,2002-12-31,14,@,Boise State,L,15,42,35.7,130,1,41,145,3.5,1,1,0,1
Maryland,2002-12-31,14,N,Tennessee,W,11,19,57.9,120,0,45,154,3.4,2,1,0,1
Purdue,2002-12-31,13,N,Washington,W,25,37,67.6,283,2,40,117,2.9,1,1,0,1
Tennessee,2002-12-31,13,N,Maryland,L,23,37,62.2,242,0,27,45,1.7,0,1,1,2
Texas Christian,2002-12-31,12,N,Colorado State,W,16,28,57.1,141,1,52,197,3.8,1,1,1,2
Virginia Tech,2002-12-31,14,N,Air Force,W,18,23,78.3,177,0,40,101,2.5,2,1,0,1
Washington,2002-12-31,13,N,Purdue,L,25,54,46.3,272,2,24,44,1.8,0,1,1,2
Auburn,2003-01-01,13,N,Penn State,W,10,17,58.8,78,0,50,200,4.0,2,1,1,2
Florida,2003-01-01,13,N,Michigan,L,21,42,50.0,323,2,43,183,4.3,2,2,1,3
Florida State,2003-01-01,14,N,Georgia,L,13,26,50.0,147,2,41,115,2.8,0,1,2,3
Georgia,2003-01-01,14,N,Florida State,W,10,15,66.7,125,1,36,151,4.2,0,1,0,1
LSU,2003-01-01,13,N,Texas,L,19,46,41.3,193,1,49,248,5.1,1,2,1,3
Michigan,2003-01-01,13,N,Florida,W,21,37,56.8,319,1,37,104,2.8,4,0,0,0
North Carolina State,2003-01-01,14,N,Notre Dame,W,25,41,61.0,255,2,26,62,2.4,2,0,0,0
Notre Dame,2003-01-01,13,N,North Carolina State,L,23,44,52.3,200,0,38,86,2.3,0,0,3,3
Oklahoma,2003-01-01,14,N,Washington State,W,19,29,65.5,240,2,46,146,3.2,1,1,0,1
Penn State,2003-01-01,13,N,Auburn,L,10,27,37.0,98,0,36,170,4.7,0,0,1,1
Texas,2003-01-01,13,N,Louisiana State,W,15,28,53.6,269,2,32,113,3.5,2,0,1,1
Washington State,2003-01-01,13,N,Oklahoma,L,17,34,50.0,239,1,21,4,0.2,0,1,2,3
Iowa,2003-01-02,13,N,Southern California,L,15,36,41.7,204,1,22,119,5.4,0,1,1,2
USC,2003-01-02,13,N,Iowa,W,21,31,67.7,303,1,49,247,5.0,4,0,0,0
Miami (FL),2003-01-03,13,N,Ohio State,L,29,44,65.9,304,2,33,65,2.0,1,3,2,5
Ohio State,2003-01-03,14,N,Miami (FL),W,7,21,33.3,122,0,52,145,2.8,4,0,2,2
