School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Pass Int,Turnovers
UAB,2003-11-22,11,@,South Florida,W,12,21,57.1,167,2,44,110,2.5,0,0,1,1
UCLA,2003-11-22,12,@,Southern California,L,22,40,55.0,283,2,29,11,0.4,0,3,1,4
UNLV,2003-11-22,11,,Colorado State,L,12,27,44.4,172,0,48,168,3.5,1,0,0,0
USC,2003-11-22,11,,UCLA,W,27,41,65.9,321,2,34,123,3.6,1,2,0,2
Utah,2003-11-22,11,@,Brigham Young,W,11,20,55.0,113,0,46,107,2.3,0,1,1,2
Utah State,2003-11-22,12,@,Idaho,L,30,45,66.7,322,1,28,114,4.1,0,1,0,1
UTEP,2003-11-22,12,@,Rice,L,14,26,53.8,185,0,42,167,4.0,2,2,1,3
Vanderbilt,2003-11-22,12,@,Tennessee,L,9,27,33.3,66,0,37,125,3.4,0,0,2,2
Virginia,2003-11-22,11,,Georgia Tech,W,28,37,75.7,275,1,38,89,2.3,1,0,0,0
Virginia Tech,2003-11-22,11,,Boston College,L,13,27,48.1,187,0,40,203,5.1,3,2,0,2
Washington,2003-11-22,12,,Washington State,W,23,45,51.1,183,2,42,78,1.9,1,3,2,5
Washington State,2003-11-22,12,@,Washington,L,16,35,45.7,157,1,33,147,4.5,0,2,5,7
West Virginia,2003-11-22,11,@,Syracuse,W,14,25,56.0,271,3,48,196,4.1,1,0,1,1
Western Michigan,2003-11-22,12,@,Toledo,L,24,35,68.6,262,1,25,39,1.6,1,0,2,2
Wisconsin,2003-11-22,12,,Iowa,L,14,31,45.2,194,0,50,171,3.4,3,1,3,4
Wyoming,2003-11-22,11,,New Mexico,L,12,25,48.0,99,0,23,23,1.0,0,1,1,2
New Mexico State,2003-11-25,12,,North Texas,L,16,22,72.7,206,0,42,163,3.9,1,0,1,1
North Texas,2003-11-25,12,@,New Mexico State,W,4,11,36.4,85,0,44,182,4.1,1,0,0,0
Mississippi State,2003-11-27,12,,Mississippi,L,14,31,45.2,91,0,25,101,4.0,0,1,1,2
Ole Miss,2003-11-27,12,@,Mississippi State,W,19,27,70.4,260,3,39,99,2.5,1,2,0,2
Arizona,2003-11-28,12,@,Arizona State,L,28,48,58.3,339,1,35,113,3.2,0,1,1,2
Arizona State,2003-11-28,12,,Arizona,W,16,26,61.5,281,3,37,203,5.5,1,2,0,2
Arkansas,2003-11-28,12,@,Louisiana State,L,4,12,33.3,100,2,40,201,5.0,1,3,2,5
Cincinnati,2003-11-28,12,,Louisville,L,20,40,50.0,336,1,42,203,4.8,3,1,0,1
Colorado,2003-11-28,12,,Nebraska,L,26,44,59.1,269,3,31,64,2.1,0,0,2,2
Louisville,2003-11-28,12,@,Cincinnati,W,16,27,59.3,211,2,35,315,9.0,3,3,1,4
LSU,2003-11-28,12,,Arkansas,W,12,20,60.0,186,4,50,250,5.0,2,1,0,1
Marshall,2003-11-28,12,,Ohio,W,7,15,46.7,119,1,58,290,5.0,2,0,1,1
Miami (OH),2003-11-28,12,@,Central Florida,W,35,44,79.5,450,5,29,107,3.7,2,0,1,1
Nebraska,2003-11-28,12,@,Colorado,W,8,18,44.4,146,1,59,223,3.8,3,0,0,0
Ohio,2003-11-28,12,@,Marshall,L,4,11,36.4,52,0,40,101,2.5,0,2,0,2
Texas,2003-11-28,12,@,Texas A&M,W,5,8,62.5,97,1,60,393,6.6,5,3,0,3
Texas A&M,2003-11-28,12,,Texas,L,17,37,45.9,212,0,37,121,3.3,2,2,1,3
UCF,2003-11-28,12,,Miami (OH),L,23,48,47.9,355,3,28,22,0.8,0,1,2,3
Alabama,2003-11-29,13,@,Hawaii,L,21,38,55.3,258,2,43,151,3.5,1,1,2,3
Boise State,2003-11-29,12,,Nevada,W,21,31,67.7,437,4,45,140,3.1,4,0,1,1
Bowling Green State,2003-11-29,12,,Toledo,W,22,27,81.5,304,4,36,129,3.6,0,1,0,1
East Carolina,2003-11-29,12,,Southern Mississippi,L,20,35,57.1,239,1,39,108,2.8,1,2,2,4
Florida,2003-11-29,12,,Florida State,L,23,37,62.2,303,2,34,142,4.2,0,1,0,1
Florida State,2003-11-29,12,@,Florida,W,14,19,73.7,256,3,43,134,3.1,1,1,0,1
Fresno State,2003-11-29,13,@,Texas-El Paso,W,22,31,71.0,325,2,41,168,4.1,0,1,2,3
Georgia,2003-11-29,12,@,Georgia Tech,W,16,22,72.7,235,1,38,106,2.8,3,1,0,1
Georgia Tech,2003-11-29,12,,Georgia,L,21,38,55.3,255,2,41,146,3.6,0,1,3,4
Hawaii,2003-11-29,12,,Alabama,W,22,48,45.8,275,4,21,134,6.4,1,0,1,1
Houston,2003-11-29,12,,Alabama-Birmingham,W,9,14,64.3,196,2,59,375,6.4,6,0,0,0
Iowa State,2003-11-29,12,@,Missouri,L,13,23,56.5,162,1,47,178,3.8,0,3,1,4
Kentucky,2003-11-29,12,,Tennessee,L,19,43,44.2,136,0,25,51,2.0,1,1,2,3
Louisiana Tech,2003-11-29,12,,Rice,L,26,49,53.1,344,2,19,97,5.1,0,3,0,3
Maryland,2003-11-29,12,@,Wake Forest,W,12,22,54.5,198,3,45,339,7.5,3,0,0,0
Memphis,2003-11-29,12,,South Florida,L,25,51,49.0,271,2,38,187,4.9,0,3,4,7
Miami (FL),2003-11-29,12,@,Pittsburgh,W,12,17,70.6,195,1,52,280,5.4,3,1,1,2
Missouri,2003-11-29,12,,Iowa State,W,15,25,60.0,108,0,46,376,8.2,6,0,0,0
Nevada,2003-11-29,12,@,Boise State,L,13,36,36.1,127,0,32,149,4.7,0,0,3,3
Notre Dame,2003-11-29,11,@,Stanford,W,10,16,62.5,192,2,50,320,6.4,4,0,1,1
Pitt,2003-11-29,12,,Miami (FL),L,17,30,56.7,206,2,33,26,0.8,0,0,3,3
Rice,2003-11-29,12,@,Louisiana Tech,W,3,5,60.0,61,0,89,672,7.6,7,1,0,1
Rutgers,2003-11-29,12,,Syracuse,W,19,33,57.6,125,1,53,167,3.2,2,0,1,1
SMU,2003-11-29,12,,Texas Christian,L,7,16,43.8,116,0,40,122,3.1,1,0,0,0
South Florida,2003-11-29,11,@,Memphis,W,8,17,47.1,167,0,47,25,0.5,1,2,0,2
Southern Mississippi,2003-11-29,12,@,East Carolina,W,11,24,45.8,208,1,47,190,4.0,3,0,3,3
Stanford,2003-11-29,11,,Notre Dame,L,22,39,56.4,231,1,35,20,0.6,0,2,1,3
Syracuse,2003-11-29,11,@,Rutgers,L,14,32,43.8,161,0,27,37,1.4,0,1,1,2
Temple,2003-11-29,12,@,West Virginia,L,17,33,51.5,171,0,49,176,3.6,4,1,3,4
Tennessee,2003-11-29,12,@,Kentucky,W,11,27,40.7,110,1,38,160,4.2,1,0,1,1
Texas Christian,2003-11-29,12,@,Southern Methodist,W,18,26,69.2,180,0,50,193,3.9,2,0,1,1
Toledo,2003-11-29,12,@,Bowling Green State,L,13,23,56.5,184,3,44,198,4.5,0,0,1,1
UAB,2003-11-29,12,@,Houston,L,9,18,50.0,153,2,45,276,6.1,2,0,2,2
UNLV,2003-11-29,12,@,Wyoming,W,13,25,52.0,170,3,40,235,5.9,1,1,1,2
UTEP,2003-11-29,13,,Fresno State,L,13,26,50.0,124,1,41,128,3.1,1,1,1,2
Virginia,2003-11-29,12,,Virginia Tech,W,32,46,69.6,358,2,31,110,3.5,3,0,1,1
Virginia Tech,2003-11-29,12,@,Virginia,L,14,26,53.8,214,1,40,151,3.8,2,0,2,2
Wake Forest,2003-11-29,12,,Maryland,L,12,24,50.0,108,0,48,316,6.6,4,0,2,2
West Virginia,2003-11-29,12,,Temple,W,7,17,41.2,91,1,49,208,4.2,3,1,1,2
Wyoming,2003-11-29,12,,Nevada-Las Vegas,L,27,44,61.4,321,2,42,74,1.8,1,1,0,1
Bowling Green State,2003-12-04,13,,Miami (OH),L,30,49,61.2,260,2,35,142,4.1,1,2,1,3
Miami (OH),2003-12-04,13,@,Bowling Green State,W,26,35,74.3,440,4,31,136,4.4,3,0,0,0
Army,2003-12-06,13,N,Navy,L,16,31,51.6,115,0,30,83,2.8,1,0,2,2
Boise State,2003-12-06,13,@,Hawaii,W,20,31,64.5,329,0,43,100,2.3,6,1,1,2
Georgia,2003-12-06,13,N,Louisiana State,L,17,41,41.5,199,1,25,50,2.0,0,0,3,3
Hawaii,2003-12-06,13,,Boise State,L,33,63,52.4,305,3,18,103,5.7,1,0,3,3
Kansas State,2003-12-06,14,N,Oklahoma,W,10,17,58.8,227,4,41,292,7.1,0,0,0,0
LSU,2003-12-06,13,N,Georgia,W,14,22,63.6,151,1,46,293,6.4,2,0,1,1
Navy,2003-12-06,12,N,Army,W,4,10,40.0,55,0,67,359,5.4,4,0,1,1
Notre Dame,2003-12-06,12,@,Syracuse,L,18,34,52.9,199,1,36,62,1.7,0,2,2,4
Oklahoma,2003-12-06,13,N,Kansas State,L,29,54,53.7,315,0,25,83,3.3,1,0,2,2
Oregon State,2003-12-06,12,@,Southern California,L,34,60,56.7,485,2,33,58,1.8,1,1,4,5
Syracuse,2003-12-06,12,,Notre Dame,W,17,27,63.0,209,0,45,247,5.5,5,1,3,4
USC,2003-12-06,12,,Oregon State,W,22,38,57.9,278,5,26,110,4.2,1,0,2,2
Memphis,2003-12-16,13,N,North Texas,W,17,24,70.8,254,1,45,88,2.0,2,0,0,0
North Texas,2003-12-16,13,N,Memphis,L,9,21,42.9,152,0,33,122,3.7,2,1,0,1
Louisville,2003-12-18,13,N,Miami (OH),L,18,27,66.7,255,3,38,237,6.2,1,0,3,3
Miami (OH),2003-12-18,14,N,Louisville,W,21,33,63.6,376,4,33,221,6.7,2,0,0,0
Kansas,2003-12-22,13,N,North Carolina State,L,20,42,47.6,243,2,40,220,5.5,1,0,2,2
North Carolina State,2003-12-22,13,N,Kansas,W,38,46,82.6,481,5,22,172,7.8,3,0,0,0
Boise State,2003-12-23,14,@,Texas Christian,W,19,35,54.3,325,3,29,117,4.0,1,0,2,2
Texas Christian,2003-12-23,13,,Boise State,L,15,29,51.7,214,1,57,280,4.9,3,2,1,3
New Mexico,2003-12-24,13,N,Oregon State,L,10,23,43.5,121,2,34,6,0.2,0,1,1,2
Oregon State,2003-12-24,13,N,New Mexico,W,27,42,64.3,386,3,35,154,4.4,4,1,1,2
Hawaii,2003-12-25,14,,Houston,W,29,47,61.7,527,5,38,114,3.0,2,1,1,2
Houston,2003-12-25,13,@,Hawaii,L,19,34,55.9,332,2,54,185,3.4,4,0,2,2
Bowling Green State,2003-12-26,14,N,Northwestern,W,38,51,74.5,386,3,37,88,2.4,1,0,3,3
California,2003-12-26,14,N,Virginia Tech,W,27,35,77.1,394,2,41,136,3.3,5,0,0,0
Northwestern,2003-12-26,13,N,Bowling Green State,L,7,15,46.7,58,0,46,357,7.8,3,2,0,2
Virginia Tech,2003-12-26,13,N,California,L,24,36,66.7,398,4,26,153,5.9,2,0,0,0
Pitt,2003-12-27,13,N,Virginia,L,18,26,69.2,246,2,46,148,3.2,0,1,1,2
Virginia,2003-12-27,13,N,Pittsburgh,W,20,31,64.5,244,1,35,196,5.6,1,0,1,1
Michigan State,2003-12-29,13,N,Nebraska,L,21,39,53.8,156,0,23,18,0.8,0,0,3,3
Nebraska,2003-12-29,13,N,Michigan State,W,8,17,47.1,160,0,54,229,4.2,2,0,0,0
Fresno State,2003-12-30,14,N,UCLA,W,12,26,46.2,133,1,49,156,3.2,1,0,1,1
Navy,2003-12-30,13,N,Texas Tech,L,3,13,23.1,40,0,55,289,5.3,2,1,0,1
Texas,2003-12-30,13,N,Washington State,L,20,49,40.8,196,1,40,131,3.3,1,3,0,3
Texas Tech,2003-12-30,13,N,Navy,W,41,53,77.4,497,4,20,64,3.2,1,0,1,1
UCLA,2003-12-30,13,N,Fresno State,L,11,31,35.5,96,1,25,68,2.7,0,0,1,1
Washington State,2003-12-30,13,N,Texas,W,18,32,56.3,203,2,33,157,4.8,1,0,2,2
Arkansas,2003-12-31,13,N,Missouri,W,9,18,50.0,85,0,47,300,6.4,2,0,0,0
Auburn,2003-12-31,13,N,Wisconsin,W,11,23,47.8,157,0,40,197,4.9,4,0,1,1
Boston College,2003-12-31,13,N,Colorado State,W,16,25,64.0,224,2,39,137,3.5,3,0,1,1
Colorado State,2003-12-31,13,N,Boston College,L,22,37,59.5,242,1,34,146,4.3,2,0,5,5
Minnesota,2003-12-31,13,N,Oregon,W,12,21,57.1,172,0,55,241,4.4,4,1,0,1
Missouri,2003-12-31,13,N,Arkansas,L,17,31,54.8,155,0,49,252,5.1,2,1,2,3
Oregon,2003-12-31,13,N,Minnesota,L,33,44,75.0,376,3,24,77,3.2,0,0,1,1
Southern Mississippi,2003-12-31,13,N,Utah,L,13,39,33.3,144,0,30,69,2.3,0,4,0,4
Utah,2003-12-31,12,N,Southern Mississippi,W,8,19,42.1,124,0,45,104,2.3,1,2,1,3
Wisconsin,2003-12-31,13,N,Auburn,L,17,29,58.6,203,1,37,58,1.6,0,1,1,2
Florida,2004-01-01,13,N,Iowa,L,22,41,53.7,268,2,28,57,2.0,0,0,1,1
Florida State,2004-01-01,13,@,Miami (FL),L,6,19,31.6,96,1,32,110,3.4,1,1,1,2
Georgia,2004-01-01,14,N,Purdue,W,27,37,73.0,327,3,47,113,2.4,1,2,0,2
Iowa,2004-01-01,13,N,Florida,W,13,26,50.0,170,1,49,238,4.9,2,0,0,0
Maryland,2004-01-01,13,N,West Virginia,W,21,33,63.6,381,3,48,141,2.9,1,0,0,0
Miami (FL),2004-01-01,13,,Florida State,W,14,29,48.3,157,0,48,218,4.5,1,1,2,3
Michigan,2004-01-01,13,@,Southern California,L,27,46,58.7,271,1,38,49,1.3,1,0,1,1
Purdue,2004-01-01,13,N,Georgia,L,20,35,57.1,230,1,29,59,2.0,2,0,1,1
USC,2004-01-01,13,,Michigan,W,24,35,68.6,342,4,25,68,2.7,0,1,0,1
West Virginia,2004-01-01,13,N,Maryland,L,11,19,57.9,86,0,29,155,5.3,1,2,0,2
Clemson,2004-01-02,13,N,Tennessee,W,22,40,55.0,246,0,34,153,4.5,3,0,1,1
Kansas State,2004-01-02,15,N,Ohio State,L,20,52,38.5,294,0,32,84,2.6,4,0,1,1
Ohio State,2004-01-02,13,N,Kansas State,W,11,24,45.8,189,4,40,148,3.7,0,0,2,2
Oklahoma State,2004-01-02,13,N,Mississippi,L,21,33,63.6,307,1,37,110,3.0,3,0,0,0
Ole Miss,2004-01-02,13,N,Oklahoma State,W,22,31,71.0,259,2,37,190,5.1,2,0,1,1
Tennessee,2004-01-02,13,N,Clemson,L,31,56,55.4,384,2,26,38,1.5,0,1,0,1
Georgia Tech,2004-01-03,13,N,Tulsa,W,7,13,53.8,19,0,54,371,6.9,7,1,0,1
Tulsa,2004-01-03,13,N,Georgia Tech,L,17,27,63.0,200,1,26,-56,-2.2,0,6,0,6
LSU,2004-01-04,14,N,Oklahoma,W,14,24,58.3,153,0,40,159,4.0,2,1,2,3
Oklahoma,2004-01-04,14,N,Louisiana State,L,13,37,35.1,102,0,33,52,1.6,2,0,2,2
