"Player","unique_id","position","Date","G","School","Team Code","Loc","Opponent","Team Code opp","WL","Pass Comp","Pass Att","Pass Pct","Pass Yard","Pass TD","Pass Int","QBR","Rush Att","Rush Yard","Rush Avg","Rush TD","Rec","Rec Yards","Rec Avg","Rec TD","Tackle Solo","Tackle Assist","Tackle Tot","Tackle for Loss","Sack","Int Ret","Int Ret Yds","Int TD","Pass Broken Up","FR","FR Yds","FR TD","Fumble Forced","XP Made","XP Att","XP %","FG Made","FG Att","FG %","Pts","Kick Ret","Kick Ret Yds","Kick Ret Avg","Kick Ret TD","Punt Ret","Punt Ret Yds","Punt Ret Avg","Punt Ret TD"
"Billy Bennett","billy-bennett-1","[]","2003-10-25",8,"Georgia",111,,"UAB",61,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,3,4,75,10,,,,,,,,
"Trey Dicarlo","trey-dicarlo-1","[]","2003-10-25",8,"Oklahoma",45,"@","Colorado",98,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,2,2,100,10,,,,,,,,
"Josh Scobee","josh-scobee-1","[]","2003-10-25",8,"Louisiana Tech",54,"@","Nevada",88,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,2,2,100,10,,,,,,,,
"Shaun Suisham","shaun-suisham-1","[]","2003-10-25",8,"Bowling Green",73,,"Northern Illinois",79,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,2,3,66.7,10,,,,,,,,
"Dustin Bell","dustin-bell-1","[]","2003-10-25",8,"Houston",5,,"TCU",47,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,2,2,100,11,,,,,,,,
"Brett Visintainer","brett-visintainer-1","[]","2003-10-25",8,"Fresno St.",86,,"Rice",59,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,3,3,100,11,,,,,,,,
"Xavier Beitia","xavier-beitia-1","[]","2003-10-25",8,"Florida St.",16,,"Wake Forest",26,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,100,2,2,100,12,,,,,,,,
"Aaron Hunt","aaron-hunt-1","[]","2003-10-25",8,"Clemson",14,,"North Carolina",21,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,75,3,3,100,12,,,,,,,,
"Ryan Sands","ryan-sands-1","[]","2003-10-25",8,"Rutgers",39,"@","Temple",10,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,3,4,75,12,,,,,,,,
"Nate Smith","nate-smith-1","[]","2003-10-25",8,"Louisville",18,"@","East Carolina",4,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,75,3,3,100,12,,,,,,,,
"Justin Ayat","justin-ayat-1","[]","2003-10-25",8,"Hawaii",87,,"UTEP",62,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,33.3,4,4,100,13,,,,,,,,
"Brian Bostick","brian-bostick-1","[]","2003-10-25",9,"Alabama",107,,"Tennessee",118,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,3,4,75,13,,,,,,,,
"Tyler Jones","tyler-jones-2","[]","2003-10-25",8,"Boise St.",84,,"San Jose St.",91,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,100,1,1,100,13,,,,,,,,
"J.C. Mejia","jc-mejia-1","[]","2003-10-25",9,"San Diego St.",90,,"Wyoming",94,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,50,4,5,80,13,,,,,,,,
"Jonathan Nichols","jonathan-nichols-1","[]","2003-10-25",8,"Ole Miss",116,,"Arkansas",108,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,4,4,100,13,,,,,,,,
"James Wilhoit","james-wilhoit-1","['K']","2003-10-25",7,"Tennessee",118,"@","Alabama",107,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,3,3,100,13,,,,,,,,
"Nick Browne","nick-browne-1","[]","2003-10-25",8,"TCU",47,"@","Houston",5,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,100,2,3,66.7,14,,,,,,,,
"Michael Matheny","michael-matheny-1","[]","2003-10-25",8,"Missouri",115,,"Texas Tech",49,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,100,2,2,100,14,,,,,,,,
"Dallas Pelz","dallas-pelz-1","[]","2003-10-25",9,"Buffalo",74,,"Ohio",80,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,4,6,66.7,14,,,,,,,,
"Kirk Yliniemi","kirk-yliniemi-1","[]","2003-10-25",8,"Oregon St.",100,"@","Washington St.",106,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,4,4,100,14,,,,,,,,
"Wes Zunker","wes-zunker-1","[]","2003-10-25",8,"New Mexico",89,"@","Utah",104,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,75,4,4,100,15,,,,,,,,
"Thomas Olmsted","thomas-olmsted-1","[]","2003-10-30",9,"Troy",129,"@","North Texas",57,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,1,0,0,,,,,,,,
"Nick Bazaldua","nick-bazaldua-1","[]","2003-10-30",9,"North Texas",57,,"Troy",129,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,0,1,0,3,,,,,,,,
"Tyler Jones","tyler-jones-2","[]","2003-10-30",9,"Boise St.",84,"@","BYU",66,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,100,0,0,,6,,,,,,,,
"Chris Manfredini","chris-manfredini-1","[]","2003-10-31",8,"Cincinnati",2,"@","South Florida",9,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,0,0,,2,,,,,,,,
"Chet Ervin","chet-ervin-1","[]","2003-10-31",8,"Cincinnati",2,"@","South Florida",9,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,2,50,3,,,,,,,,
"Santiago Gramatica","santiago-gramatica-1","[]","2003-10-31",8,"South Florida",9,,"Cincinnati",2,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,1,1,100,6,,,,,,,,
"D.J. Fitzpatrick","dj-fitzpatrick-1","['P', 'K']","2003-11-01",8,"Notre Dame",70,,"Florida St.",16,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,1,0,0,,,,,,,,
"Matt Foster","matt-foster-1","[]","2003-11-01",9,"Central Michigan",75,,"Eastern Michigan",76,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,1,0,0,,,,,,,,
"Justin Ayat","justin-ayat-1","[]","2003-11-01",9,"Hawaii",87,"@","San Jose St.",91,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,50,0,2,0,1,,,,,,,,
"Jared Brooks","jared-brooks-1","[]","2003-11-01",9,"Kansas",43,"@","Texas A&M",119,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,0,0,,1,,,,,,,,
"David Dyches","david-dyches-1","[]","2003-11-01",9,"Nebraska",34,"@","Texas",48,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,0,1,0,1,,,,,,,,
"Tyler Kuecker","tyler-kuecker-1","[]","2003-11-01",9,"UL Monroe",130,"@","Auburn",109,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,0,0,,1,,,,,,,,
"Jon Peattie","jon-peattie-1","[]","2003-11-01",8,"Miami (FL)",19,"@","Virginia Tech",25,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,0,1,0,1,,,,,,,,
"Bryan Robertson","bryan-robertson-1","[]","2003-11-01",9,"Indiana",28,"@","Minnesota",33,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,0,1,0,1,,,,,,,,
"John Vaughn","john-vaughn-1","[]","2003-11-01",9,"Auburn",109,,"UL Monroe",130,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,0,0,,1,,,,,,,,
"Johnny Beck","johnny-beck-1","[]","2003-11-01",9,"Kansas",43,"@","Texas A&M",119,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,66.7,0,1,0,2,,,,,,,,
"Brian Huffman","brian-huffman-1","[]","2003-11-01",9,"Northwestern",35,"@","Purdue",38,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,0,0,,2,,,,,,,,
"Brian Kelly","brian-kelly-1","[]","2003-11-01",9,"Middle Tennessee",56,"@","Utah St.",93,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,66.7,0,0,,2,,,,,,,,
"Justin Medlock","justin-medlock-1","[]","2003-11-01",9,"UCLA",102,"@","Stanford",101,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,0,0,,2,,,,,,,,
"Mason Crosby","mason-crosby-1","[]","2003-11-01",9,"Colorado",98,"@","Texas Tech",49,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,0,0,,3,,,,,,,,
"Nick Folk","nick-folk-1","[]","2003-11-01",9,"Arizona",95,"@","Oregon St.",100,"L",,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,3,3,100,0,0,,3,,,,,,,,
"Mike Nugent","mike-nugent-1","[]","2003-11-01",9,"Ohio St.",36,"@","Penn State",37,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,0,0,,3,,,,,,,,
"Dan Orner","dan-orner-1","[]","2003-11-01",9,"North Carolina",21,"@","Maryland",30,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,0,0,,3,,,,,,,,
"Luke Phillips","luke-phillips-1","[]","2003-11-01",9,"Oklahoma St.",46,"@","Oklahoma",45,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,100,3,,,,,,,,
"Garrett Rivas","garrett-rivas-1","[]","2003-11-01",10,"Michigan",31,"@","Michigan St.",32,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,75,0,0,,3,,,,,,,,
"Michael Sgroi","michael-sgroi-1","['K']","2003-11-01",7,"Stanford",101,,"UCLA",102,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,0,0,,3,,,,,,,,
"Anthony Zurisko","anthony-zurisko-1","[]","2003-11-01",9,"Army",65,"@","UAB",61,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,50,3,,,,,,,,
"Matt Brooks","matt-brooks-1","[]","2003-11-01",9,"Duke",15,"@","Tennessee",118,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,3,33.3,3,,,,,,,,
"Sean Comiskey","sean-comiskey-1","[]","2003-11-01",10,"Louisiana",126,"@","Southern Miss",60,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,1,100,3,,,,,,,,
"Brent Garber","brent-garber-1","[]","2003-11-01",9,"Duke",15,"@","Tennessee",118,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,1,100,3,,,,,,,,
"Chris McMurtray","chris-mcmurtray-1","[]","2003-11-01",9,"SMU",8,,"Fresno St.",86,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,1,1,100,3,,,,,,,,
"Jeff Babcock","jeff-babcock-1","[]","2003-11-01",9,"Colorado St.",85,"@","Wyoming",94,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,0,0,,4,,,,,,,,
"Jeff Carr","jeff-carr-1","[]","2003-11-01",8,"San Jose St.",91,,"Hawaii",87,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,1,1,100,4,,,,,,,,
"Drew Dunning","drew-dunning-1","[]","2003-11-01",9,"Washington St.",106,"@","USC",103,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,1,1,100,4,,,,,,,,
"John Gockman","john-gockman-1","[]","2003-11-01",10,"Illinois",27,"@","Iowa",29,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,1,3,33.3,4,,,,,,,,
"Eric Neihouse","eric-neihouse-1","['K']","2003-11-01",9,"Arkansas St.",122,"@","New Mexico State",69,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,0,0,,4,,,,,,,,
"Matt Prater","matt-prater-1","['K']","2003-11-01",9,"Central Florida",1,"@","West Virginia",50,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,1,1,100,4,,,,,,,,
"Keith Robinson","keith-robinson-1","[]","2003-11-01",9,"UTEP",62,,"Tulsa",12,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,0,0,,4,,,,,,,,
"Josh Scobee","josh-scobee-1","[]","2003-11-01",9,"Louisiana Tech",54,"@","LSU",113,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,1,2,50,4,,,,,,,,
"Jared Siegel","jared-siegel-1","[]","2003-11-01",9,"Oregon",99,"@","Washington",105,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,1,1,100,4,,,,,,,,
"Daniel Weaver","daniel-weaver-1","[]","2003-11-01",9,"South Carolina",117,"@","Ole Miss",116,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,0,0,,4,,,,,,,,
"Kenny Webb","kenny-webb-1","[]","2003-11-01",9,"Baylor",41,"@","Kansas St.",44,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,1,1,100,4,,,,,,,,
"Andrew Wellock","andrew-wellock-1","['K']","2003-11-01",9,"Eastern Michigan",76,"@","Central Michigan",75,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,1,2,50,4,,,,,,,,
"Jesse Ainsworth","jesse-ainsworth-1","['K']","2003-11-01",9,"Arizona St.",96,,"California",97,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,66.7,1,1,100,5,,,,,,,,
"Justin Hamblin","justin-hamblin-1","[]","2003-11-01",9,"Utah St.",93,,"Middle Tennessee",56,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,0,0,,5,,,,,,,,
"Aaron Hunt","aaron-hunt-1","[]","2003-11-01",9,"Clemson",14,"@","Wake Forest",26,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,1,1,100,5,,,,,,,,
"Brian Jackson","brian-jackson-2","['K']","2003-11-01",9,"Ball St.",72,"@","Northern Illinois",79,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,1,1,100,5,,,,,,,,
"Jonathan Nichols","jonathan-nichols-1","[]","2003-11-01",9,"Ole Miss",116,,"South Carolina",117,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,0,0,,5,,,,,,,,
"Matt Nuzie","matt-nuzie-1","[]","2003-11-01",10,"Connecticut",3,,"Western Michigan",82,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,83.3,0,0,,5,,,,,,,,
"Barrett Pepper","barrett-pepper-1","['K', 'P']","2003-11-01",9,"Tulane",11,"@","Navy",7,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,1,1,100,5,,,,,,,,
"Eric Rolfs","eric-rolfs-1","[]","2003-11-01",9,"Navy",7,,"Tulane",11,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,0,0,,5,,,,,,,,
"Deric Yaussi","deric-yaussi-1","['K']","2003-11-01",9,"Wyoming",94,,"Colorado St.",85,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,0,0,,5,,,,,,,,
"Wes Zunker","wes-zunker-1","[]","2003-11-01",9,"New Mexico",89,,"UNLV",92,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,0,0,,5,,,,,,,,
"David Abdul","david-abdul-1","[]","2003-11-01",8,"Pittsburgh",22,"@","Boston College",13,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,1,3,33.3,6,,,,,,,,
"Dario Aguiniga","dario-aguiniga-1","[]","2003-11-01",9,"New Mexico State",69,,"Arkansas St.",122,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,1,2,50,6,,,,,,,,
"Steve Azar","steve-azar-1","[]","2003-11-01",9,"Northern Illinois",79,,"Ball St.",72,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,85.7,0,0,,6,,,,,,,,
"Cameron Broadwell","cameron-broadwell-1","[]","2003-11-01",9,"East Carolina",4,"@","Memphis",6,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,1,1,100,6,,,,,,,,
"Damon Fine","damon-fine-1","[]","2003-11-01",9,"Nevada",88,"@","Rice",59,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,100,0,0,,6,,,,,,,,
"Nick Hayes","nick-hayes-1","[]","2003-11-01",9,"UAB",61,,"Army",65,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,1,1,100,6,,,,,,,,
"Evan Knudson","evan-knudson-1","['K']","2003-11-01",9,"Washington",105,,"Oregon",99,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,60,1,2,50,6,,,,,,,,
"Ben Lewis","ben-lewis-1","[]","2003-11-01",9,"Marshall",55,,"Akron",71,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,100,0,0,,6,,,,,,,,
"Jason Swiger","jason-swiger-1","['K']","2003-11-01",10,"Akron",71,"@","Marshall",55,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,1,1,100,6,,,,,,,,
"Joey Ashcroft","joey-ashcroft-1","[]","2003-11-01",9,"Air Force",83,,"Utah",104,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,1,3,33.3,7,,,,,,,,
"Billy Bennett","billy-bennett-1","[]","2003-11-01",9,"Georgia",111,"N","Florida",110,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,2,3,66.7,7,,,,,,,,
"Bryan Borreson","bryan-borreson-1","[]","2003-11-01",9,"Utah",104,"@","Air Force",83,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,1,1,100,7,,,,,,,,
"Ryan Gaudet","ryan-gaudet-1","[]","2003-11-01",9,"LSU",113,,"Louisiana Tech",54,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,100,0,1,0,7,,,,,,,,
"Rhys Lloyd","rhys-lloyd-1","[]","2003-11-01",10,"Minnesota",33,,"Indiana",28,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,87.5,0,1,0,7,,,,,,,,
"Dusty Mangum","dusty-mangum-1","[]","2003-11-01",9,"Texas",48,,"Nebraska",34,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,1,2,50,7,,,,,,,,
"Sandro Sciortino","sandro-sciortino-1","[]","2003-11-01",9,"Boston College",13,,"Pittsburgh",22,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,2,2,100,7,,,,,,,,
"Carter Warley","carter-warley-1","[]","2003-11-01",8,"Virginia Tech",25,,"Miami (FL)",19,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,1,1,100,7,,,,,,,,
"Brad Devault","brad-devault-1","['K']","2003-11-01",9,"Tulsa",12,"@","UTEP",62,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,100,0,1,0,8,,,,,,,,
"Mike Gruzwalski","mike-gruzwalski-1","[]","2003-11-01",9,"Central Michigan",75,,"Eastern Michigan",76,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,1,1,100,8,,,,,,,,
"David Kimball","david-kimball-1","[]","2003-11-01",9,"Penn State",37,,"Ohio St.",36,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,2,3,66.7,8,,,,,,,,
"David Rayner","david-rayner-1","[]","2003-11-01",9,"Michigan St.",32,,"Michigan",31,"L",,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,2,2,100,2,3,66.7,8,,,,,,,,
"Joe Rheem","joe-rheem-1","[]","2003-11-01",10,"Kansas St.",44,,"Baylor",41,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,1,2,50,8,,,,,,,,
"Jason Robbins","jason-robbins-1","[]","2003-11-01",9,"Toledo",81,,"Buffalo",74,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,100,0,0,,8,,,,,,,,
"Keith Toogood","keith-toogood-1","['K']","2003-11-01",9,"Texas Tech",49,,"Colorado",98,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,66.7,2,2,100,8,,,,,,,,
"Brett Visintainer","brett-visintainer-1","[]","2003-11-01",9,"Fresno St.",86,"@","SMU",8,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,2,3,66.7,8,,,,,,,,
"Adam Kiker","adam-kiker-1","[]","2003-11-01",10,"NC State",20,,"Virginia",24,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,85.7,1,1,100,9,,,,,,,,
"Robert Menchinger","robert-menchinger-1","[]","2003-11-01",9,"Western Michigan",82,"@","Connecticut",3,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,2,2,100,9,,,,,,,,
"Todd Pegram","todd-pegram-1","[]","2003-11-01",9,"Texas A&M",119,,"Kansas",43,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,100,1,3,33.3,9,,,,,,,,
"Matt Wisnosky","matt-wisnosky-1","[]","2003-11-01",9,"Wake Forest",26,,"Clemson",14,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,100,1,1,100,9,,,,,,,,
"Brad Cooper","brad-cooper-1","[]","2003-11-01",8,"West Virginia",50,,"Central Florida",1,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,2,2,100,10,,,,,,,,
"Trey Dicarlo","trey-dicarlo-1","[]","2003-11-01",9,"Oklahoma",45,,"Oklahoma St.",46,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,100,1,1,100,10,,,,,,,,
"Ben Jones","ben-jones-1","[]","2003-11-01",9,"Purdue",38,,"Northwestern",35,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,2,2,100,10,,,,,,,,
"Brennan Landry","brennan-landry-1","[]","2003-11-01",8,"Rice",59,,"Nevada",88,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,100,1,1,100,10,,,,,,,,
"Matt Leach","matt-leach-1","[]","2003-11-01",9,"Florida",110,"N","Georgia",111,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,3,4,75,10,,,,,,,,
"Kirk Yliniemi","kirk-yliniemi-1","[]","2003-11-01",9,"Oregon St.",100,,"Arizona",95,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,100,1,1,100,10,,,,,,,,
"Chris Balseiro","chris-balseiro-1","[]","2003-11-01",8,"Arkansas",108,"@","Kentucky",112,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,2,3,66.7,11,,,,,,,,
"Taylor Begley","taylor-begley-1","[]","2003-11-01",9,"Kentucky",112,,"Arkansas",108,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,2,2,100,11,,,,,,,,
"Stephen Gostkowski","stephen-gostkowski-1","[]","2003-11-01",9,"Memphis",6,,"East Carolina",4,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,2,2,100,11,,,,,,,,
"Nate Kaeding","nate-kaeding-1","[]","2003-11-01",9,"Iowa",29,,"Illinois",27,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,2,2,100,11,,,,,,,,
"Ryan Killeen","ryan-killeen-1","[]","2003-11-01",9,"USC",103,,"Washington St.",106,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,100,2,2,100,11,,,,,,,,
"James Wilhoit","james-wilhoit-1","['K']","2003-11-01",8,"Tennessee",118,,"Duke",15,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,3,3,100,11,,,,,,,,
"Darren McCaleb","darren-mccaleb-1","[]","2003-11-01",8,"Southern Miss",60,,"Louisiana",126,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,100,2,2,100,12,,,,,,,,
"Phillip Yost","phillip-yost-1","[]","2003-11-01",9,"Auburn",109,,"UL Monroe",130,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,100,1,1,100,12,,,,,,,,
"Xavier Beitia","xavier-beitia-1","[]","2003-11-01",9,"Florida St.",16,"@","Notre Dame",70,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,3,3,100,13,,,,,,,,
"Connor Hughes","connor-hughes-1","[]","2003-11-01",9,"Virginia",24,"@","NC State",20,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,3,3,100,13,,,,,,,,
"Dillon Pieffer","dillon-pieffer-1","[]","2003-11-01",9,"UNLV",92,"@","New Mexico",89,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,3,3,100,13,,,,,,,,
"Tyler Fredrickson","tyler-fredrickson-1","[]","2003-11-01",10,"California",97,"@","Arizona St.",96,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,100,3,3,100,15,,,,,,,,
"Nick Novak","nick-novak-1","[]","2003-11-01",9,"Maryland",30,,"North Carolina",21,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,100,3,3,100,15,,,,,,,,
"Dallas Pelz","dallas-pelz-1","[]","2003-11-01",10,"Buffalo",74,"@","Toledo",81,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,5,5,100,17,,,,,,,,
"Shaun Suisham","shaun-suisham-1","[]","2003-11-04",9,"Bowling Green",73,"@","Miami (OH)",78,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,100,1,2,50,4,,,,,,,,
"Jared Parseghian","jared-parseghian-1","[]","2003-11-04",9,"Miami (OH)",78,,"Bowling Green",73,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,75,2,2,100,9,,,,,,,,
"Nick Browne","nick-browne-1","[]","2003-11-05",9,"TCU",47,,"Louisville",18,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,1,1,100,7,,,,,,,,
"Nate Smith","nate-smith-1","[]","2003-11-05",9,"Louisville",18,"@","TCU",47,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,2,5,40,8,,,,,,,,
"Justin Hamblin","justin-hamblin-1","[]","2003-11-06",10,"Utah St.",93,"@","New Mexico State",69,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,2,0,0,,,,,,,,
"Ben Chaet","ben-chaet-1","[]","2003-11-06",10,"Utah St.",93,"@","New Mexico State",69,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,100,0,0,,3,,,,,,,,
"Chris Balseiro","chris-balseiro-1","[]","2003-11-06",9,"Arkansas",108,,"South Carolina",117,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,100,0,0,,4,,,,,,,,
"Daniel Weaver","daniel-weaver-1","[]","2003-11-06",10,"South Carolina",117,"@","Arkansas",108,"L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,2,2,100,6,,,,,,,,
"Dario Aguiniga","dario-aguiniga-1","[]","2003-11-06",10,"New Mexico State",69,,"Utah St.",93,"W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,100,2,3,66.7,8,,,,,,,,
