Player,Date,G,School,Loc,Opponent,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,unique_id
Terrance Owens,2011-11-18,11,Toledo,@,Central Michigan,W,24,32,75.0,275,2,0,167.8,terrance-owens-1
Ryan Radcliff,2011-11-18,12,Central Michigan,,Toledo,L,20,37,54.1,233,2,1,119.4,ryan-radcliff-1
Darius Reynolds,2011-11-18,10,Iowa State,,Oklahoma State,W,0,1,0.0,0,0,0,0.0,darius-reynolds-1
Brandon Weeden,2011-11-18,11,Oklahoma State,@,Iowa State,L,42,58,72.4,476,3,3,148.1,brandon-weeden-1
Chazz Anderson,2011-11-19,11,Buffalo,,Akron,W,19,25,76.0,155,2,0,154.5,chazz-anderson-2
Ryan Aplin,2011-11-19,11,Arkansas State,@,Middle Tennessee State,W,25,37,67.6,294,2,1,146.7,ryan-aplin-1
David Ash,2011-11-19,10,Texas,,Kansas State,L,7,16,43.8,39,0,2,39.2,david-ash-1
Shane Austin,2011-11-19,11,Hawaii,,Fresno State,L,6,13,46.2,45,0,0,75.2,shane-austin-1
Peter Badovinac,2011-11-19,11,Michigan State,,Indiana,W,1,1,100.0,2,0,0,116.8,peter-badovinac-1
Matt Barkley,2011-11-19,11,Southern California,@,Oregon,W,26,34,76.5,323,4,1,189.2,matt-barkley-1
Bryson Beirne,2011-11-19,11,Arizona,@,Arizona State,W,1,1,100.0,23,1,0,623.2,bryson-beirne-1
Brandon Bolden,2011-11-19,11,Mississippi,,Louisiana State,L,0,1,0.0,0,0,0,0.0,brandon-bolden-1
Anthony Boone,2011-11-19,11,Duke,,Georgia Tech,L,0,2,0.0,0,0,0,0.0,anthony-boone-1
Blake Bortles,2011-11-19,11,Central Florida,@,East Carolina,L,9,17,52.9,98,2,1,128.4,blake-bortles-1
Tajh Boyd,2011-11-19,11,Clemson,@,North Carolina State,L,21,34,61.8,238,0,2,108.8,tajh-boyd-1
John Brantley,2011-11-19,11,Florida,,Furman,W,16,28,57.1,329,4,0,203.0,john-brantley-1
Tyler Bray,2011-11-19,11,Tennessee,,Vanderbilt,W,16,33,48.5,189,2,2,104.5,tyler-bray-1
Teddy Bridgewater,2011-11-19,11,Louisville,@,Connecticut,W,14,22,63.6,174,0,1,121.0,teddy-bridgewater-1
C.J. Brown,2011-11-19,11,Maryland,@,Wake Forest,L,20,42,47.6,186,1,0,92.7,cj-brown-1
Kolton Browning,2011-11-19,11,Louisiana-Monroe,,Florida International,L,26,59,44.1,246,0,2,72.3,kolton-browning-1
Barry Brunetti,2011-11-19,11,Mississippi,,Louisiana State,L,5,10,50.0,30,0,0,75.2,barry-brunetti-1
Colby Cameron,2011-11-19,11,Louisiana Tech,@,Nevada,W,25,45,55.6,355,3,0,143.8,colby-cameron-1
Derek Carr,2011-11-19,11,Fresno State,@,Hawaii,W,19,29,65.5,271,2,0,166.8,derek-carr-1
Wesley Carroll,2011-11-19,11,Florida International,@,Louisiana-Monroe,W,16,34,47.1,213,3,0,128.8,wesley-carroll-1
Matt Christian,2011-11-19,11,New Mexico State,@,Brigham Young,L,12,23,52.2,98,1,0,102.3,matt-christian-1
Travaughn Colwell,2011-11-19,11,New Mexico State,@,Brigham Young,L,7,11,63.6,61,0,0,110.2,travaughn-colwell-1
Kirk Cousins,2011-11-19,11,Michigan State,,Indiana,W,16,23,69.6,272,3,0,211.9,kirk-cousins-1
Chris Coyer,2011-11-19,11,Temple,,Army,W,4,5,80.0,79,1,0,278.7,chris-coyer-1
Stephen Curtis,2011-11-19,10,Florida Atlantic,@,Troy,L,0,4,0.0,0,0,0,0.0,stephen-curtis-1
B.J. Daniels,2011-11-19,10,South Florida,,Miami (FL),L,11,18,61.1,97,0,1,95.3,bj-daniels-1
Dominique Davis,2011-11-19,11,East Carolina,,Central Florida,W,19,31,61.3,203,4,1,152.4,dominique-davis-2
Ivan Delgado,2011-11-19,11,North Texas,,Western Kentucky,L,0,1,0.0,0,0,0,0.0,ivan-delgado-1
Chas Dodd,2011-11-19,11,Rutgers,,Cincinnati,W,21,35,60.0,182,0,0,103.7,chas-dodd-1
Seth Doege,2011-11-19,11,Texas Tech,@,Missouri,L,37,53,69.8,315,1,1,122.2,seth-doege-1
Bobby Eveld,2011-11-19,10,South Florida,,Miami (FL),L,5,9,55.6,36,0,0,89.2,bobby-eveld-1
Cody Fajardo,2011-11-19,10,Nevada,,Louisiana Tech,L,23,32,71.9,212,1,1,131.6,cody-fajardo-1
Nick Fanuzzi,2011-11-19,11,Rice,,Tulane,W,16,24,66.7,85,0,0,96.4,nick-fanuzzi-1
Matt Faulkner,2011-11-19,11,San Jose State,,Navy,W,33,44,75.0,345,1,1,143.8,matt-faulkner-1
Dylan Favre,2011-11-19,11,Mississippi State,@,Arkansas,L,8,16,50.0,72,1,0,108.4,dylan-favre-1
Nick Foles,2011-11-19,11,Arizona,@,Arizona State,W,35,51,68.6,370,2,0,142.5,nick-foles-1
James Franklin,2011-11-19,11,Missouri,,Texas Tech,W,13,20,65.0,172,2,0,170.2,james-franklin-1
Devin Gardner,2011-11-19,11,Michigan,,Nebraska,W,0,1,0.0,0,0,0,0.0,devin-gardner-1
Alex Gillett,2011-11-19,11,Eastern Michigan,@,Kent State,L,8,16,50.0,84,0,2,69.1,alex-gillett-1
Mike Glennon,2011-11-19,11,North Carolina State,,Clemson,W,19,29,65.5,253,3,0,172.9,mike-glennon-1
Jeff Godfrey,2011-11-19,11,Central Florida,@,East Carolina,L,9,13,69.2,100,1,1,143.8,jeff-godfrey-1
David Graves,2011-11-19,11,Hawaii,,Fresno State,L,13,27,48.1,199,2,0,134.5,david-graves-1
Marqueis Gray,2011-11-19,11,Minnesota,@,Northwestern,L,9,21,42.9,124,0,1,82.9,marqueis-gray-1
Garrett Grayson,2011-11-19,10,Colorado State,@,Texas Christian,L,14,24,58.3,248,1,1,150.6,garrett-grayson-1
Robert Griffin III,2011-11-19,10,Baylor,,Oklahoma,W,21,34,61.8,479,4,0,218.9,robert-griffin-iii-1
Ryan Griffin,2011-11-19,12,Tulane,@,Rice,L,19,39,48.7,163,1,1,87.2,ryan-griffin-2
Javia Hall,2011-11-19,11,Texas-El Paso,,Tulsa,L,3,7,42.9,27,0,0,75.3,javia-hall-1
Connor Halliday,2011-11-19,11,Washington State,,Utah,L,21,48,43.8,289,2,4,91.4,connor-halliday-1
Tyler Hansen,2011-11-19,12,Colorado,@,UCLA,L,16,31,51.6,127,1,3,77.3,tyler-hansen-1
Jacory Harris,2011-11-19,11,Miami (FL),@,South Florida,W,27,35,77.1,259,0,0,139.3,jacory-harris-1
Jon Hays,2011-11-19,11,Utah,@,Washington State,W,11,18,61.1,123,0,0,118.5,jon-hays-1
Jake Heaps,2011-11-19,11,Brigham Young,,New Mexico State,W,21,36,58.3,238,4,1,145.0,jake-heaps-1
Caleb Herring,2011-11-19,10,Nevada-Las Vegas,@,Air Force,L,6,14,42.9,41,0,1,53.2,caleb-herring-1
Nick Hirschman,2011-11-19,12,Colorado,@,UCLA,L,1,1,100.0,15,0,0,226.0,nick-hirschman-1
B.R. Holbrook,2011-11-19,11,New Mexico,@,Wyoming,L,18,28,64.3,162,0,1,105.7,br-holbrook-1
Kawaun Jakes,2011-11-19,11,Western Kentucky,@,North Texas,W,19,29,65.5,231,3,0,166.6,kawaun-jakes-1
Jordan Jefferson,2011-11-19,11,Louisiana State,@,Mississippi,W,7,7,100.0,88,1,0,252.7,jordan-jefferson-1
Tim Jefferson,2011-11-19,11,Air Force,,Nevada-Las Vegas,W,7,12,58.3,128,1,0,175.4,tim-jefferson-1
Max Jenkins,2011-11-19,11,Army,@,Temple,L,1,8,12.5,21,0,1,9.6,max-jenkins-1
Landry Jones,2011-11-19,10,Oklahoma,@,Baylor,L,36,51,70.6,447,0,1,140.3,landry-jones-1
Case Keenum,2011-11-19,11,Houston,,Southern Methodist,W,30,45,66.7,318,1,0,133.4,case-keenum-1
Spencer Keith,2011-11-19,11,Kent State,,Eastern Michigan,W,11,25,44.0,173,1,0,115.3,spencer-keith-1
Adam Kennedy,2011-11-19,10,Utah State,@,Idaho,W,13,18,72.2,182,2,1,182.7,adam-kennedy-2
G.J. Kinne,2011-11-19,11,Tulsa,@,Texas-El Paso,W,21,27,77.8,300,3,1,200.4,gj-kinne-1
Collin Klein,2011-11-19,11,Kansas State,@,Texas,W,9,17,52.9,83,1,0,113.4,collin-klein-1
Tyler Lantrip,2011-11-19,10,Nevada,,Louisiana Tech,L,0,1,0.0,0,0,0,0.0,tyler-lantrip-1
Jarrett Lee,2011-11-19,11,Louisiana State,@,Mississippi,W,1,1,100.0,17,0,0,242.8,jarrett-lee-1
Munchie Legaux,2011-11-19,10,Cincinnati,@,Rutgers,L,12,31,38.7,158,0,1,75.1,munchie-legaux-1
Ryan Lindley,2011-11-19,10,San Diego State,,Boise State,L,30,51,58.8,350,3,1,132.0,ryan-lindley-1
Corbin Louks,2011-11-19,10,Nevada,,Louisiana Tech,L,0,1,0.0,0,0,0,0.0,corbin-louks-2
Andrew Luck,2011-11-19,11,Stanford,,California,W,20,30,66.7,257,2,1,154.0,andrew-luck-1
Sean Mannion,2011-11-19,11,Oregon State,,Washington,W,26,37,70.3,339,2,1,159.7,sean-mannion-1
E.J. Manuel,2011-11-19,11,Florida State,,Virginia,L,18,31,58.1,200,1,0,122.9,ej-manuel-1
Taylor Martinez,2011-11-19,11,Nebraska,@,Michigan,L,9,23,39.1,122,1,0,98.0,taylor-martinez-1
Robert Marve,2011-11-19,11,Purdue,,Iowa,L,7,18,38.9,95,0,2,61.0,robert-marve-1
Andrew Maxwell,2011-11-19,11,Michigan State,,Indiana,W,4,7,57.1,22,0,0,83.5,andrew-maxwell-1
Zach Maynard,2011-11-19,11,California,@,Stanford,L,20,29,69.0,280,2,0,172.8,zach-maynard-1
A.J. McCarron,2011-11-19,11,Alabama,,Georgia Southern,W,14,19,73.7,190,3,0,209.8,aj-mccarron-1
Case McCoy,2011-11-19,10,Texas,,Kansas State,L,8,16,50.0,80,1,0,112.6,case-mccoy-1
Scott McCummings,2011-11-19,10,Connecticut,,Louisville,L,0,2,0.0,0,0,0,0.0,scott-mccummings-1
J.J. McDermott,2011-11-19,11,Southern Methodist,@,Houston,L,23,40,57.5,239,1,1,110.9,jj-mcdermott-1
Johnny McEntee,2011-11-19,10,Connecticut,,Louisville,L,18,43,41.9,253,1,1,94.3,johnny-mcentee-1
Matt McGloin,2011-11-19,11,Penn State,@,Ohio State,W,10,18,55.6,88,0,1,85.5,matt-mcgloin-1
Quinn Mecham,2011-11-19,11,Kansas,@,Texas A&M,L,0,1,0.0,0,0,0,0.0,quinn-mecham-1
Jake Medlock,2011-11-19,11,Florida International,@,Louisiana-Monroe,W,1,1,100.0,12,0,0,200.8,jake-medlock-1
Carson Meger,2011-11-19,11,Texas-El Paso,,Tulsa,L,20,34,58.8,204,0,2,97.5,carson-meger-1
Braxton Miller,2011-11-19,11,Ohio State,,Penn State,L,7,17,41.2,83,1,0,101.6,braxton-miller-1
Brandon Mitchell,2011-11-19,11,Arkansas,,Mississippi State,W,1,1,100.0,8,0,0,167.2,brandon-mitchell-2
Jerod Monk,2011-11-19,10,Baylor,,Oklahoma,W,1,1,100.0,6,0,0,150.4,jerod-monk-1
Nick Montana,2011-11-19,11,Washington,@,Oregon State,L,11,21,52.4,79,2,1,105.9,nick-montana-1
Clayton Moore,2011-11-19,11,Akron,@,Buffalo,L,11,23,47.8,76,0,1,66.9,clayton-moore-1
Kellen Moore,2011-11-19,10,Boise State,@,San Diego State,W,28,40,70.0,366,4,1,174.9,kellen-moore-1
Clint Moseley,2011-11-19,11,Auburn,,Samford,W,13,20,65.0,167,1,0,151.6,clint-moseley-1
Jeff Murphy,2011-11-19,10,Middle Tennessee State,,Arkansas State,L,28,48,58.3,219,1,0,103.5,jeff-murphy-1
Aaron Murray,2011-11-19,11,Georgia,,Kentucky,W,16,29,55.2,162,1,1,106.6,aaron-murray-1
Morgan Newton,2011-11-19,11,Kentucky,@,Georgia,L,1,2,50.0,9,0,0,87.8,morgan-newton-1
Patrick Nicely,2011-11-19,11,Akron,@,Buffalo,L,6,12,50.0,95,1,0,144.0,patrick-nicely-1
Reilly O'Toole,2011-11-19,11,Illinois,,Wisconsin,L,7,12,58.3,53,0,2,62.1,reilly-otoole-1
Brock Osweiler,2011-11-19,11,Arizona State,,Arizona,L,36,63,57.1,487,1,2,121.0,brock-osweiler-1
Casey Pachall,2011-11-19,11,Texas Christian,,Colorado State,W,13,20,65.0,117,0,0,114.1,casey-pachall-1
Dan Persa,2011-11-19,11,Northwestern,,Minnesota,W,22,31,71.0,216,2,1,144.3,dan-persa-1
Turner Petersen,2011-11-19,11,Rice,,Tulane,W,0,1,0.0,0,0,0,0.0,turner-petersen-1
Keith Price,2011-11-19,11,Washington,@,Oregon State,L,5,9,55.6,76,1,1,140.9,keith-price-1
Tanner Price,2011-11-19,11,Wake Forest,,Maryland,W,20,32,62.5,320,3,0,177.4,tanner-price-1
Kevin Prince,2011-11-19,11,UCLA,,Colorado,W,15,19,78.9,225,4,0,247.9,kevin-prince-1
Kriss Proctor,2011-11-19,11,Navy,@,San Jose State,L,9,20,45.0,90,0,0,82.8,kriss-proctor-1
Brian Reader,2011-11-19,11,Idaho,,Utah State,L,27,39,69.2,275,1,1,131.8,brian-reader-1
Tommy Rees,2011-11-19,11,Notre Dame,,Boston College,W,24,39,61.5,256,0,1,111.5,tommy-rees-1
Sean Renfree,2011-11-19,11,Duke,,Georgia Tech,L,26,42,61.9,250,4,1,138.6,sean-renfree-1
Chase Rettig,2011-11-19,11,Boston College,@,Notre Dame,L,18,38,47.4,176,1,0,95.0,chase-rettig-1
Tre Roberson,2011-11-19,11,Indiana,@,Michigan State,L,10,23,43.5,92,0,2,59.7,tre-roberson-1
Corey Robinson,2011-11-19,10,Troy,,Florida Atlantic,W,32,48,66.7,396,3,1,152.4,corey-robinson-1
Denard Robinson,2011-11-19,11,Michigan,,Nebraska,W,11,18,61.1,180,2,1,170.7,denard-robinson-1
Michael Rocco,2011-11-19,11,Virginia,@,Florida State,W,22,31,71.0,238,1,0,146.1,michael-rocco-1
Jordan Rodgers,2011-11-19,11,Vanderbilt,@,Tennessee,L,17,32,53.1,193,1,3,95.4,jordan-rodgers-1
Tyler Russell,2011-11-19,11,Mississippi State,@,Arkansas,L,7,15,46.7,55,0,0,77.5,tyler-russell-1
Angel Santiago,2011-11-19,11,Army,@,Temple,L,1,4,25.0,7,0,0,39.7,angel-santiago-1
Nathan Scheelhaase,2011-11-19,11,Illinois,,Wisconsin,L,15,19,78.9,99,0,1,112.2,nathan-scheelhaase-1
Sean Sellwood,2011-11-19,11,Utah,@,Washington State,W,1,1,100.0,49,1,0,841.6,sean-sellwood-1
Connor Shaw,2011-11-19,11,South Carolina,,Citadel,W,16,18,88.9,217,3,1,234.0,connor-shaw-1
Jameill Showers,2011-11-19,11,Texas A&M,,Kansas,W,0,1,0.0,0,0,0,0.0,jameill-showers-1
Andre Smith,2011-11-19,11,Arkansas State,@,Middle Tennessee State,W,4,4,100.0,39,0,0,181.9,andre-smith-1
Brett Smith,2011-11-19,10,Wyoming,,New Mexico,W,23,38,60.5,212,1,0,116.1,brett-smith-1
Maxwell Smith,2011-11-19,11,Kentucky,@,Georgia,L,17,34,50.0,133,1,2,80.8,maxwell-smith-1
Tate Smith,2011-11-19,11,Texas-El Paso,,Tulsa,L,3,5,60.0,35,0,0,118.8,tate-smith-2
Will Stein,2011-11-19,11,Louisville,@,Connecticut,W,1,1,100.0,-1,0,0,91.6,will-stein-1
Cole Stoudt,2011-11-19,11,Clemson,@,North Carolina State,L,4,7,57.1,65,0,0,135.1,cole-stoudt-1
Zack Stoudt,2011-11-19,11,Mississippi,,Louisiana State,L,3,8,37.5,17,0,1,30.4,zack-stoudt-1
Ryan Tannehill,2011-11-19,11,Texas A&M,,Kansas,W,21,26,80.8,280,3,0,209.3,ryan-tannehill-1
Jordan Taylor,2011-11-19,11,Rice,,Tulane,W,1,1,100.0,34,0,0,385.6,jordan-taylor-2
Caleb Terbush,2011-11-19,11,Purdue,,Iowa,L,10,16,62.5,86,1,0,128.3,caleb-terbush-1
Darron Thomas,2011-11-19,11,Oregon,,Southern California,L,23,35,65.7,265,1,0,138.7,darron-thomas-1
Derek Thompson,2011-11-19,11,North Texas,,Western Kentucky,L,20,35,57.1,254,2,2,125.5,derek-thompson-1
Cotton Turner,2011-11-19,11,Houston,,Southern Methodist,W,2,2,100.0,47,1,0,462.4,cotton-turner-1
James Vandenberg,2011-11-19,11,Iowa,@,Purdue,W,22,32,68.8,273,3,0,171.4,james-vandenberg-1
Tevin Washington,2011-11-19,11,Georgia Tech,@,Duke,W,6,13,46.2,185,0,0,165.7,tevin-washington-1
Jordan Webb,2011-11-19,11,Kansas,@,Texas A&M,L,19,27,70.4,133,0,1,104.3,jordan-webb-1
Graham Wilbert,2011-11-19,10,Florida Atlantic,@,Troy,L,16,29,55.2,157,0,1,93.8,graham-wilbert-1
Kristoff Williams,2011-11-19,11,Washington State,,Utah,L,1,1,100.0,47,1,0,824.8,kristoff-williams-1
Russell Wilson,2011-11-19,11,Wisconsin,@,Illinois,W,10,13,76.9,90,1,0,160.5,russell-wilson-1
Tyler Wilson,2011-11-19,11,Arkansas,,Mississippi State,W,32,43,74.4,365,3,0,168.7,tyler-wilson-1
Edward Wright-Baker,2011-11-19,11,Indiana,@,Michigan State,L,5,9,55.6,50,0,0,102.2,edward-wright-baker-1
Matt Yemm,2011-11-19,10,Colorado State,@,Texas Christian,L,0,1,0.0,0,0,0,0.0,matt-yemm-1
Alex Zordich,2011-11-19,11,Buffalo,,Akron,W,1,4,25.0,11,0,0,48.1,alex-zordich-1
Zac Dysert,2011-11-22,12,Miami (OH),@,Ohio,L,35,53,66.0,372,1,0,131.2,zac-dysert-1
Tyler Tettleton,2011-11-22,12,Ohio,,Miami (OH),W,18,26,69.2,203,3,1,165.2,tyler-tettleton-1
Case McCoy,2011-11-24,11,Texas,@,Texas A&M,W,16,27,59.3,110,0,0,93.5,case-mccoy-1
Miles Onyegbule,2011-11-24,11,Texas,@,Texas A&M,W,0,1,0.0,0,0,1,-200.0,miles-onyegbule-1
Jaxon Shipley,2011-11-24,11,Texas,@,Texas A&M,W,1,1,100.0,41,1,0,774.4,jaxon-shipley-1
Ryan Tannehill,2011-11-24,12,Texas A&M,,Texas,L,20,49,40.8,224,2,3,80.4,ryan-tannehill-1
Chazz Anderson,2011-11-25,12,Buffalo,,Bowling Green State,L,16,39,41.0,157,0,1,69.7,chazz-anderson-2
Robert Arnheim,2011-11-25,12,Western Michigan,,Akron,W,2,2,100.0,43,1,0,445.6,robert-arnheim-1
Blake Bortles,2011-11-25,12,Central Florida,,Texas-El Paso,W,9,12,75.0,158,1,0,213.1,blake-bortles-1
Teddy Bridgewater,2011-11-25,12,Louisville,@,South Florida,W,19,28,67.9,241,3,0,175.5,teddy-bridgewater-1
Jawon Chisholm,2011-11-25,12,Akron,@,Western Michigan,L,0,2,0.0,0,0,0,0.0,jawon-chisholm-1
Bobby Eveld,2011-11-25,11,South Florida,,Louisville,L,20,35,57.1,210,1,1,111.3,bobby-eveld-1
Mike Gerardi,2011-11-25,12,Temple,,Kent State,W,2,4,50.0,19,0,0,89.9,mike-gerardi-1
Alex Gillett,2011-11-25,12,Eastern Michigan,@,Northern Illinois,L,11,25,44.0,147,1,0,106.6,alex-gillett-1
Jeff Godfrey,2011-11-25,12,Central Florida,,Texas-El Paso,W,5,6,83.3,53,0,1,124.2,jeff-godfrey-1
Tyler Hansen,2011-11-25,13,Colorado,@,Utah,W,22,36,61.1,264,1,1,126.3,tyler-hansen-1
Chandler Harnish,2011-11-25,12,Northern Illinois,,Eastern Michigan,W,9,19,47.4,98,1,0,108.1,chandler-harnish-1
Jacory Harris,2011-11-25,12,Miami (FL),,Boston College,L,23,39,59.0,245,1,4,99.7,jacory-harris-1
Jon Hays,2011-11-25,12,Utah,,Colorado,L,18,25,72.0,185,1,0,147.4,jon-hays-1
Jordan Jefferson,2011-11-25,12,Louisiana State,,Arkansas,W,18,29,62.1,208,1,1,126.8,jordan-jefferson-1
Case Keenum,2011-11-25,12,Houston,@,Tulsa,W,33,46,71.7,457,5,0,191.1,case-keenum-1
Spencer Keith,2011-11-25,12,Kent State,@,Temple,L,24,40,60.0,260,1,0,122.9,spencer-keith-1
G.J. Kinne,2011-11-25,12,Tulsa,,Houston,L,19,38,50.0,176,1,2,87.1,gj-kinne-1
Nick Lamaison,2011-11-25,12,Texas-El Paso,@,Central Florida,L,19,35,54.3,190,1,1,103.6,nick-lamaison-1
Jordan Lynch,2011-11-25,12,Northern Illinois,,Eastern Michigan,W,0,1,0.0,0,0,0,0.0,jordan-lynch-1
Taylor Martinez,2011-11-25,12,Nebraska,,Iowa,W,12,22,54.5,163,1,0,131.8,taylor-martinez-1
Zach Maynard,2011-11-25,12,California,@,Arizona State,W,19,26,73.1,237,1,0,162.3,zach-maynard-1
Carson Meger,2011-11-25,12,Texas-El Paso,@,Central Florida,L,5,9,55.6,59,0,0,110.6,carson-meger-1
Clayton Moore,2011-11-25,12,Akron,@,Western Michigan,L,5,18,27.8,35,0,0,44.1,clayton-moore-1
Demetris Murray,2011-11-25,11,South Florida,,Louisville,L,1,1,100.0,37,1,0,740.8,demetris-murray-1
Patrick Nicely,2011-11-25,12,Akron,@,Western Michigan,L,0,5,0.0,0,0,1,-40.0,patrick-nicely-1
Briggs Orsbon,2011-11-25,12,Ball State,,Toledo,L,1,1,100.0,9,0,0,175.6,briggs-orsbon-1
Brock Osweiler,2011-11-25,12,Arizona State,,California,L,21,37,56.8,264,3,2,132.6,brock-osweiler-1
Terrance Owens,2011-11-25,12,Toledo,@,Ball State,W,27,32,84.4,267,4,0,195.7,terrance-owens-1
Eric Page,2011-11-25,12,Toledo,@,Ball State,W,0,1,0.0,0,0,0,0.0,eric-page-1
Mike Perish,2011-11-25,12,Western Michigan,,Akron,W,4,10,40.0,42,0,0,75.3,mike-perish-1
Chase Rettig,2011-11-25,12,Boston College,@,Miami (FL),W,13,17,76.5,196,2,0,212.1,chase-rettig-1
Matt Schilz,2011-11-25,12,Bowling Green State,@,Buffalo,W,14,31,45.2,236,4,2,138.8,matt-schilz-1
Geno Smith,2011-11-25,11,West Virginia,,Pittsburgh,W,22,31,71.0,244,1,0,147.7,geno-smith-1
Chester Stewart,2011-11-25,12,Temple,,Kent State,W,6,6,100.0,94,0,0,231.6,chester-stewart-1
Tino Sunseri,2011-11-25,11,Pittsburgh,@,West Virginia,L,12,23,52.2,137,0,1,93.5,tino-sunseri-1
Cotton Turner,2011-11-25,12,Houston,@,Tulsa,W,2,2,100.0,17,1,0,336.4,cotton-turner-1
Tyler Van Tubbergen,2011-11-25,12,Western Michigan,,Akron,W,19,21,90.5,252,6,0,285.6,tyler-van-tubbergen-1
James Vandenberg,2011-11-25,12,Iowa,@,Nebraska,L,16,35,45.7,182,0,1,83.7,james-vandenberg-1
Keith Wenning,2011-11-25,12,Ball State,,Toledo,L,36,52,69.2,308,2,2,124.0,keith-wenning-1
Tyler Wilson,2011-11-25,12,Arkansas,@,Louisiana State,L,14,22,63.6,207,1,1,148.6,tyler-wilson-1
Shane Austin,2011-11-26,12,Hawaii,,Tulane,W,9,10,90.0,98,0,0,172.3,shane-austin-1
Brett Baer,2011-11-26,12,Louisiana,@,Arizona,L,1,1,100.0,13,0,0,209.2,brett-baer-1
Matt Barkley,2011-11-26,12,Southern California,,UCLA,W,35,42,83.3,423,6,0,215.1,matt-barkley-1
Jared Barnett,2011-11-26,11,Iowa State,@,Oklahoma,L,13,28,46.4,125,1,1,88.6,jared-barnett-1
Bryson Beirne,2011-11-26,12,Arizona,,Louisiana,W,4,5,80.0,21,0,1,75.3,bryson-beirne-1
Blake Bell,2011-11-26,11,Oklahoma,,Iowa State,W,0,1,0.0,0,0,1,-200.0,blake-bell-1
Bill Belton,2011-11-26,12,Penn State,@,Wisconsin,L,0,1,0.0,0,0,0,0.0,bill-belton-1
Rob Bolden,2011-11-26,12,Penn State,@,Wisconsin,L,2,7,28.6,22,0,0,55.0,rob-bolden-1
Anthony Boone,2011-11-26,12,Duke,@,North Carolina,L,12,20,60.0,111,1,1,113.1,anthony-boone-1
Tajh Boyd,2011-11-26,12,Clemson,@,South Carolina,L,11,29,37.9,83,1,1,66.5,tajh-boyd-1
John Brantley,2011-11-26,12,Florida,,Florida State,L,9,15,60.0,104,0,3,78.2,john-brantley-1
Tyler Bray,2011-11-26,12,Tennessee,@,Kentucky,L,15,38,39.5,215,1,2,85.2,tyler-bray-1
Jacoby Brissett,2011-11-26,12,Florida,,Florida State,L,4,13,30.8,27,1,1,58.2,jacoby-brissett-2
C.J. Brown,2011-11-26,12,Maryland,@,North Carolina State,L,12,23,52.2,166,1,2,109.8,cj-brown-1
Barry Brunetti,2011-11-26,12,Mississippi,@,Mississippi State,L,12,22,54.5,110,0,0,96.5,barry-brunetti-1
Trey Burton,2011-11-26,12,Florida,,Florida State,L,1,1,100.0,-1,0,0,91.6,trey-burton-1
Colby Cameron,2011-11-26,12,Louisiana Tech,,New Mexico State,W,19,34,55.9,217,1,1,113.3,colby-cameron-1
Derek Carr,2011-11-26,12,Fresno State,,San Jose State,L,19,28,67.9,276,1,1,155.3,derek-carr-1
Wesley Carroll,2011-11-26,12,Florida International,@,Middle Tennessee State,W,15,23,65.2,143,2,0,146.1,wesley-carroll-1
Rakeem Cato,2011-11-26,12,Marshall,,East Carolina,W,23,29,79.3,341,2,0,200.8,rakeem-cato-1
Travaughn Colwell,2011-11-26,12,New Mexico State,@,Louisiana Tech,L,15,25,60.0,118,0,3,75.6,travaughn-colwell-1
Kirk Cousins,2011-11-26,12,Michigan State,@,Northwestern,W,14,20,70.0,214,2,1,182.9,kirk-cousins-1
Jamison Crowder,2011-11-26,12,Duke,@,North Carolina,L,1,1,100.0,21,0,0,276.4,jamison-crowder-1
Orleans Darkwa,2011-11-26,13,Tulane,@,Hawaii,L,0,1,0.0,0,0,1,-200.0,orleans-darkwa-1
Austin Davis,2011-11-26,12,Southern Mississippi,,Memphis,W,14,26,53.8,277,2,1,161.0,austin-davis-1
Dominique Davis,2011-11-26,12,East Carolina,@,Marshall,L,32,48,66.7,285,3,3,124.7,dominique-davis-2
Synjyn Days,2011-11-26,12,Georgia Tech,,Georgia,L,3,5,60.0,78,0,0,191.0,synjyn-days-1
Chas Dodd,2011-11-26,12,Rutgers,@,Connecticut,L,11,22,50.0,141,0,1,94.7,chas-dodd-1
Seth Doege,2011-11-26,12,Texas Tech,N,Baylor,L,41,55,74.5,355,3,2,139.5,seth-doege-1
Cody Fajardo,2011-11-26,11,Nevada,@,Utah State,L,19,25,76.0,180,0,0,136.5,cody-fajardo-1
Nick Fanuzzi,2011-11-26,12,Rice,@,Southern Methodist,L,22,38,57.9,159,2,1,105.1,nick-fanuzzi-1
Matt Faulkner,2011-11-26,12,San Jose State,@,Fresno State,W,27,42,64.3,363,2,1,147.8,matt-faulkner-1
Arsenio Favor,2011-11-26,12,Southern Mississippi,,Memphis,W,1,2,50.0,8,0,0,83.6,arsenio-favor-1
Nick Florence,2011-11-26,11,Baylor,N,Texas Tech,W,9,12,75.0,151,2,0,235.7,nick-florence-1
Nick Foles,2011-11-26,12,Arizona,,Louisiana,W,33,43,76.7,352,3,1,163.9,nick-foles-1
James Franklin,2011-11-26,12,Missouri,N,Kansas,W,13,21,61.9,180,2,3,136.8,james-franklin-1
Kiehl Frazier,2011-11-26,12,Auburn,,Alabama,L,0,2,0.0,0,0,0,0.0,kiehl-frazier-1
