Player,Date,G,School,Loc,Opponent,WL,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
Greg Windham,2015-11-17,11,Ohio,,Ball State,W,2,7,3.5,0,greg-windham-1
LeVante Bellamy,2015-11-18,11,Western Michigan,@,Northern Illinois,L,8,24,3.0,0,levante-bellamy-1
Jamauri Bogan,2015-11-18,11,Western Michigan,@,Northern Illinois,L,15,70,4.7,0,jamauri-bogan-1
George Bollas,2015-11-18,11,Kent State,,Central Michigan,L,11,54,4.9,0,george-bollas-1
Joel Bouagnon,2015-11-18,11,Northern Illinois,,Western Michigan,W,21,70,3.3,1,joel-bouagnon-1
Eric Cooper,2015-11-18,11,Central Michigan,@,Kent State,W,1,3,3.0,0,eric-cooper-1
Antwan Dixon,2015-11-18,11,Kent State,,Central Michigan,L,2,20,10.0,0,antwan-dixon-1
Trayion Durham,2015-11-18,11,Kent State,,Central Michigan,L,11,46,4.2,1,trayion-durham-1
Tom Flacco,2015-11-18,11,Western Michigan,@,Northern Illinois,L,8,35,4.4,0,tom-flacco-1
Jarvion Franklin,2015-11-18,11,Western Michigan,@,Northern Illinois,L,2,5,2.5,0,jarvion-franklin-1
Ryan Graham,2015-11-18,11,Northern Illinois,,Western Michigan,W,9,39,4.3,0,ryan-graham-1
Jahray Hayes,2015-11-18,11,Central Michigan,@,Kent State,W,16,44,2.8,2,jahray-hayes-1
Jordan Huff,2015-11-18,11,Northern Illinois,,Western Michigan,W,8,159,19.9,1,jordan-huff-1
Raekwon James,2015-11-18,11,Kent State,,Central Michigan,L,5,44,8.8,0,raekwon-james-1
Marcus Jones,2015-11-18,11,Northern Illinois,,Western Michigan,W,1,0,0.0,0,marcus-jones-9
Colin Reardon,2015-11-18,11,Kent State,,Central Michigan,L,3,16,5.3,0,colin-reardon-1
Romello Ross,2015-11-18,11,Central Michigan,@,Kent State,W,10,43,4.3,0,romello-ross-1
Cooper Rush,2015-11-18,11,Central Michigan,@,Kent State,W,10,7,0.7,0,cooper-rush-1
Zach Terrell,2015-11-18,11,Western Michigan,@,Northern Illinois,L,10,7,0.7,0,zach-terrell-1
Aregeros Turner,2015-11-18,11,Northern Illinois,,Western Michigan,W,2,23,11.5,0,aregeros-turner-1
Martez Walker,2015-11-18,11,Central Michigan,@,Kent State,W,4,6,1.5,0,martez-walker-1
Corey Willis,2015-11-18,11,Central Michigan,@,Kent State,W,2,4,2.0,0,corey-willis-1
C.J. Best,2015-11-19,10,Texas State,,Louisiana-Monroe,W,5,31,6.2,0,cj-best-1
Earnest Carrington,2015-11-19,11,Louisiana-Monroe,@,Texas State,L,3,23,7.7,0,earnest-carrington-1
Jason Connella,2015-11-19,11,East Carolina,@,Central Florida,W,1,2,2.0,0,jason-connella-1
Shawn Furlow,2015-11-19,11,East Carolina,@,Central Florida,W,2,2,1.0,0,shawn-furlow-1
Tim Gay,2015-11-19,10,Texas State,,Louisiana-Monroe,W,1,12,12.0,0,tim-gay-1
Marquez Grayson,2015-11-19,11,East Carolina,@,Central Florida,W,3,5,1.7,0,marquez-grayson-1
Chris Hairston,2015-11-19,11,East Carolina,@,Central Florida,W,14,123,8.8,1,chris-hairston-2
Justin Holman,2015-11-19,11,Central Florida,,East Carolina,L,1,7,7.0,0,justin-holman-1
C.J. Jones,2015-11-19,11,Central Florida,,East Carolina,L,12,38,3.2,0,cj-jones-6
Tyler Jones,2015-11-19,10,Texas State,,Louisiana-Monroe,W,17,2,0.1,0,tyler-jones-4
Blake Kemp,2015-11-19,11,East Carolina,@,Central Florida,W,3,3,1.0,0,blake-kemp-1
Robert Lowe,2015-11-19,10,Texas State,,Louisiana-Monroe,W,22,85,3.9,0,robert-lowe-2
Ben Luckett,2015-11-19,11,Louisiana-Monroe,@,Texas State,L,12,42,3.5,0,ben-luckett-1
Taj McGowan,2015-11-19,11,Central Florida,,East Carolina,L,10,50,5.0,0,taj-mcgowan-1
Devontae McNeal,2015-11-19,11,Louisiana-Monroe,@,Texas State,L,5,17,3.4,0,devontae-mcneal-1
Nick Patti,2015-11-19,11,Central Florida,,East Carolina,L,2,4,2.0,0,nick-patti-1
Bo Schneider,2015-11-19,11,Central Florida,,East Carolina,L,1,5,5.0,0,bo-schneider-1
Anthony Scott,2015-11-19,11,East Carolina,@,Central Florida,W,5,17,3.4,0,anthony-scott-2
Tyler Siudzinski,2015-11-19,10,Texas State,,Louisiana-Monroe,W,10,28,2.8,0,tyler-siudzinski-1
James Summers,2015-11-19,11,East Carolina,@,Central Florida,W,3,2,0.7,0,james-summers-1
Kaylon Watson,2015-11-19,11,Louisiana-Monroe,@,Texas State,L,4,16,4.0,0,kaylon-watson-1
Dontravious Wilson,2015-11-19,11,Central Florida,,East Carolina,L,3,-3,-1.0,0,dontravious-wilson-1
Rodney Adams,2015-11-20,11,South Florida,,Cincinnati,W,3,28,9.3,0,rodney-adams-1
Steven Bench,2015-11-20,11,South Florida,,Cincinnati,W,4,25,6.3,1,steven-bench-2
Mike Boone,2015-11-20,11,Cincinnati,@,South Florida,L,8,28,3.5,0,mike-boone-2
Garrett Brown,2015-11-20,11,Air Force,@,Boise State,W,3,23,7.7,0,garrett-brown-2
Bryan Driskell,2015-11-20,11,Air Force,@,Boise State,W,2,16,8.0,0,bryan-driskell-1
Quinton Flowers,2015-11-20,11,South Florida,,Cincinnati,W,6,49,8.2,0,quinton-flowers-1
Tion Green,2015-11-20,11,Cincinnati,@,South Florida,L,10,51,5.1,2,tion-green-1
D'Ernest Johnson,2015-11-20,11,South Florida,,Cincinnati,W,11,71,6.5,0,dernest-johnson-1
Gunner Kiel,2015-11-20,11,Cincinnati,@,South Florida,L,3,-5,-1.7,0,gunner-kiel-1
Marlon Mack,2015-11-20,11,South Florida,,Cincinnati,W,11,106,9.6,2,marlon-mack-1
Jeremy McNichols,2015-11-20,11,Boise State,,Air Force,L,20,151,7.6,1,jeremy-mcnichols-1
Timothy McVey,2015-11-20,11,Air Force,@,Boise State,W,8,74,9.3,1,timothy-mcvey-1
Hayden Moore,2015-11-20,11,Cincinnati,@,South Florida,L,6,-5,-0.8,0,hayden-moore-1
Jacobi Owens,2015-11-20,11,Air Force,@,Boise State,W,20,145,7.3,0,jacobi-owens-1
Karson Roberts,2015-11-20,11,Air Force,@,Boise State,W,16,66,4.1,1,karson-roberts-1
Brett Rypien,2015-11-20,11,Boise State,,Air Force,L,9,-10,-1.1,0,brett-rypien-1
Thomas Stuart,2015-11-20,11,Boise State,,Air Force,L,1,2,2.0,1,thomas-stuart-1
Darius Tice,2015-11-20,11,South Florida,,Cincinnati,W,15,94,6.3,0,darius-tice-1
Hosey Williams,2015-11-20,11,Cincinnati,@,South Florida,L,8,28,3.5,0,hosey-williams-1
Tyler Williams,2015-11-20,11,Air Force,@,Boise State,W,4,5,1.3,0,tyler-williams-5
Ryan Wolpin,2015-11-20,11,Boise State,,Air Force,L,1,1,1.0,0,ryan-wolpin-1
Kelsey Young,2015-11-20,11,Boise State,,Air Force,L,1,-3,-3.0,0,kelsey-young-1
Josh Adams,2015-11-21,11,Notre Dame,N,Boston College,W,13,39,3.0,0,josh-adams-2
Vernon Adams,2015-11-21,11,Oregon,,Southern California,W,4,-11,-2.8,0,vernon-adams-1
Bralon Addison,2015-11-21,11,Oregon,,Southern California,W,2,-7,-3.5,0,bralon-addison-1
Donnell Alexander,2015-11-21,11,Akron,,Buffalo,W,24,143,6.0,2,donnell-alexander-1
Andrew Allen,2015-11-21,10,New Mexico State,@,Louisiana,W,13,30,2.3,0,andrew-allen-1
Brandon Allen,2015-11-21,11,Arkansas,,Mississippi State,L,1,5,5.0,0,brandon-allen-2
Kyle Allen,2015-11-21,11,Texas A&M,@,Vanderbilt,W,8,7,0.9,0,kyle-allen-1
Marcus Allen,2015-11-21,11,Georgia Tech,@,Miami (FL),L,3,6,2.0,0,marcus-allen-4
Sherman Alston,2015-11-21,11,Boston College,N,Notre Dame,L,1,1,1.0,0,sherman-alston-1
Desmond Anderson,2015-11-21,11,Middle Tennessee State,,North Texas,W,1,5,5.0,0,desmond-anderson-1
Kilton Anderson,2015-11-21,11,Fresno State,@,Brigham Young,L,1,29,29.0,1,kilton-anderson-1
Trey Anderson,2015-11-21,12,Florida International,,Western Kentucky,L,2,8,4.0,0,trey-anderson-1
Austin Appleby,2015-11-21,11,Purdue,@,Iowa,L,4,0,0.0,0,austin-appleby-1
Cade Apsay,2015-11-21,12,Colorado,@,Washington State,L,9,8,0.9,0,cade-apsay-1
Nick Arbuckle,2015-11-21,10,Georgia State,,South Alabama,W,3,-2,-0.7,1,nick-arbuckle-1
Demarcus Ayers,2015-11-21,11,Houston,@,Connecticut,L,2,2,1.0,0,demarcus-ayers-1
Dami Ayoola,2015-11-21,10,South Alabama,@,Georgia State,L,3,24,8.0,0,dami-ayoola-1
Sherman Badie,2015-11-21,11,Tulane,@,Southern Methodist,L,11,73,6.6,0,sherman-badie-1
Billy Bahl,2015-11-21,12,Miami (OH),@,Massachusetts,W,5,-5,-1.0,0,billy-bahl-1
Jared Baker,2015-11-21,12,Arizona,@,Arizona State,L,3,2,0.7,0,jared-baker-1
Kalen Ballage,2015-11-21,11,Arizona State,,Arizona,W,18,110,6.1,0,kalen-ballage-1
Peyton Barber,2015-11-21,11,Auburn,,Idaho,W,12,47,3.9,1,peyton-barber-1
Brooks Barden,2015-11-21,11,UNC Charlotte,@,Kentucky,L,10,47,4.7,0,brooks-barden-1
Drew Barker,2015-11-21,11,Kentucky,,UNC Charlotte,W,6,2,0.3,0,drew-barker-1
Saquon Barkley,2015-11-21,11,Penn State,,Michigan,L,15,68,4.5,0,saquon-barkley-1
J.T. Barrett,2015-11-21,11,Ohio State,,Michigan State,L,15,44,2.9,0,jt-barrett-1
Cooper Bateman,2015-11-21,11,Alabama,,Charleston Southern,W,1,-2,-2.0,0,cooper-bateman-1
Taz Bateman,2015-11-21,10,Georgia State,,South Alabama,W,7,16,2.3,0,taz-bateman-1
Bazie Bates IV,2015-11-21,11,Kansas,,West Virginia,L,3,8,2.7,0,bazie-bates-iv-1
C.J. Beathard,2015-11-21,11,Iowa,,Purdue,W,7,12,1.7,0,cj-beathard-1
Tyler Bell,2015-11-21,11,Wake Forest,@,Clemson,L,11,11,1.0,0,tyler-bell-2
Kani Benoit,2015-11-21,11,Oregon,,Southern California,W,4,16,4.0,0,kani-benoit-1
Shuler Bentley,2015-11-21,11,Old Dominion,@,Southern Mississippi,L,1,9,9.0,0,shuler-bentley-1
Mike Bercovici,2015-11-21,11,Arizona State,,Arizona,W,7,3,0.4,1,mike-bercovici-1
Francis Bernard,2015-11-21,11,Brigham Young,,Fresno State,W,6,8,1.3,2,francis-bernard-1
Nicholas Black,2015-11-21,11,Army,,Rutgers,L,4,13,3.3,0,nicholas-black-1
David Blough,2015-11-21,11,Purdue,@,Iowa,L,2,-2,-1.0,0,david-blough-1
Parker Boehme,2015-11-21,11,Duke,@,Virginia,L,8,16,2.0,1,parker-boehme-1
Victor Bolden,2015-11-21,11,Oregon State,,Washington,L,1,4,4.0,0,victor-bolden-1
Kyle Bolin,2015-11-21,11,Louisville,@,Pittsburgh,L,4,-18,-4.5,0,kyle-bolin-1
Reggie Bonnafon,2015-11-21,11,Louisville,@,Pittsburgh,L,2,-1,-0.5,0,reggie-bonnafon-1
Tyler Boyd,2015-11-21,11,Pittsburgh,,Louisville,W,4,50,12.5,0,tyler-boyd-1
Tim Boyle,2015-11-21,11,Connecticut,,Houston,W,1,-1,-1.0,0,tim-boyle-1
Eugene Brazley,2015-11-21,11,Mississippi,,Louisiana State,W,1,0,0.0,0,eugene-brazley-1
Matt Breida,2015-11-21,10,Georgia Southern,@,Georgia,L,19,67,3.5,0,matt-breida-1
D'Angelo Brewer,2015-11-21,11,Tulsa,,Navy,L,11,43,3.9,1,dangelo-brewer-1
Michael Brewer,2015-11-21,11,Virginia Tech,,North Carolina,L,11,-11,-1.0,1,michael-brewer-3
Jacoby Brissett,2015-11-21,11,North Carolina State,,Syracuse,W,7,9,1.3,0,jacoby-brissett-2
Daniel Brooks,2015-11-21,11,Oklahoma,,Texas Christian,W,2,5,2.5,0,daniel-brooks-1
Shannon Brooks,2015-11-21,11,Minnesota,,Illinois,W,17,174,10.2,3,shannon-brooks-1
Zac Brooks,2015-11-21,11,Clemson,,Wake Forest,W,7,14,2.0,0,zac-brooks-1
Algernon Brown,2015-11-21,11,Brigham Young,,Fresno State,W,11,97,8.8,1,algernon-brown-1
Demond Brown,2015-11-21,10,Navy,@,Tulsa,W,5,61,12.2,1,demond-brown-1
Jake Browning,2015-11-21,11,Washington,@,Oregon State,W,3,7,2.3,0,jake-browning-1
Kelly Bryant,2015-11-21,11,Clemson,,Wake Forest,W,8,58,7.3,0,kelly-bryant-1
Andrew Buie,2015-11-21,11,UNC Charlotte,@,Kentucky,L,23,76,3.3,0,andrew-buie-1
Jarrett Burgess,2015-11-21,11,Purdue,@,Iowa,L,1,26,26.0,0,jarrett-burgess-1
Riley Burt,2015-11-21,11,Brigham Young,,Fresno State,W,10,29,2.9,0,riley-burt-1
Will Bush,2015-11-21,11,Western Kentucky,@,Florida International,W,1,9,9.0,1,will-bush-1
Henry Bussey,2015-11-21,11,Florida Atlantic,@,Florida,L,1,0,0.0,0,henry-bussey-1
James Butler,2015-11-21,11,Nevada,@,Utah State,L,17,139,8.2,2,james-butler-4
Antonio Callaway,2015-11-21,11,Florida,,Florida Atlantic,W,1,2,2.0,0,antonio-callaway-1
Tyler Campbell,2015-11-21,11,Army,,Rutgers,L,6,40,6.7,0,tyler-campbell-4
Xzaviar Campbell,2015-11-21,11,Nevada-Las Vegas,,San Diego State,L,8,27,3.4,0,xzaviar-campbell-1
Jordan Canzeri,2015-11-21,11,Iowa,,Purdue,W,13,95,7.3,1,jordan-canzeri-1
Amir Carlisle,2015-11-21,11,Notre Dame,N,Boston College,W,1,4,4.0,0,amir-carlisle-2
Austin Carr,2015-11-21,11,Northwestern,@,Wisconsin,W,1,-7,-7.0,0,austin-carr-1
Jeff Carr,2015-11-21,11,Oklahoma State,,Baylor,L,1,6,6.0,0,jeff-carr-2
Patrick Carr,2015-11-21,12,Colorado,@,Washington State,L,2,9,4.5,0,patrick-carr-1
Chris Carson,2015-11-21,11,Oklahoma State,,Baylor,L,6,20,3.3,0,chris-carson-1
Shon Carson,2015-11-21,11,South Carolina,,Citadel,L,2,27,13.5,0,shon-carson-1
Tra Carson,2015-11-21,11,Texas A&M,@,Vanderbilt,W,22,126,5.7,0,tra-carson-1
K.J. Carta-Samuels,2015-11-21,11,Washington,@,Oregon State,W,1,-4,-4.0,0,kj-carta-samuels-1
Chris Carter,2015-11-21,11,Army,,Rutgers,L,20,111,5.6,1,chris-carter-7
Nate Carter,2015-11-21,11,Brigham Young,,Fresno State,W,1,5,5.0,1,nate-carter-2
Calvin Cass Jr.,2015-11-21,10,Navy,@,Tulsa,W,3,52,17.3,0,calvin-cass-jr-1
Devin Chafin,2015-11-21,10,Baylor,@,Oklahoma State,W,16,60,3.8,1,devin-chafin-1
Bra'Lon Cherry,2015-11-21,11,North Carolina State,,Syracuse,W,1,-2,-2.0,0,bralon-cherry-1
Jehu Chesson,2015-11-21,11,Michigan,@,Penn State,W,1,20,20.0,0,jehu-chesson-1
Daryl Chestnut,2015-11-21,11,New Mexico,,Colorado State,L,1,3,3.0,0,daryl-chestnut-1
Rennie Childs,2015-11-21,11,Oklahoma State,,Baylor,L,2,5,2.5,0,rennie-childs-1
Marcus Clark,2015-11-21,11,Florida Atlantic,@,Florida,L,7,31,4.4,0,marcus-clark-1
Ronnie Clark,2015-11-21,11,Alabama,,Charleston Southern,W,2,11,5.5,0,ronnie-clark-1
Tyrell Clay,2015-11-21,11,Texas-San Antonio,,Rice,W,5,28,5.6,0,tyrell-clay-1
Corey Clement,2015-11-21,11,Wisconsin,,Northwestern,L,10,24,2.4,1,corey-clement-1
Cody Clements,2015-11-21,10,South Alabama,@,Georgia State,L,10,48,4.8,0,cody-clements-1
Shane Cockerille,2015-11-21,11,Maryland,,Indiana,L,12,23,1.9,0,shane-cockerille-1
Jake Coker,2015-11-21,11,Alabama,,Charleston Southern,W,1,1,1.0,0,jake-coker-1
Matt Colburn,2015-11-21,11,Wake Forest,@,Clemson,L,3,11,3.7,0,matt-colburn-1
Corey Coleman,2015-11-21,10,Baylor,@,Oklahoma State,W,3,21,7.0,0,corey-coleman-1
J.C. Coleman,2015-11-21,11,Virginia Tech,,North Carolina,L,2,10,5.0,0,jc-coleman-1
Lavon Coleman,2015-11-21,11,Washington,@,Oregon State,W,7,43,6.1,0,lavon-coleman-1
Alex Collins,2015-11-21,11,Arkansas,,Mississippi State,L,19,53,2.8,0,alex-collins-1
Brandon Colon,2015-11-21,10,Navy,@,Tulsa,W,1,23,23.0,1,brandon-colon-1
Dalvin Cook,2015-11-21,11,Florida State,,Chattanooga,W,15,106,7.1,2,dalvin-cook-1
Kody Cook,2015-11-21,10,Kansas State,,Iowa State,W,1,3,3.0,0,kody-cook-1
Deontae Cooper,2015-11-21,11,Washington,@,Oregon State,W,6,48,8.0,1,deontae-cooper-1
Jarvis Cooper,2015-11-21,11,Memphis,@,Temple,L,4,7,1.8,0,jarvis-cooper-1
Jared Cornelius,2015-11-21,11,Arkansas,,Mississippi State,L,1,9,9.0,0,jared-cornelius-1
Britain Covey,2015-11-21,11,Utah,,UCLA,L,2,4,2.0,0,britain-covey-1
Jeremy Cox,2015-11-21,11,Old Dominion,@,Southern Mississippi,L,21,98,4.7,0,jeremy-cox-1
Taylor Cox,2015-11-21,11,Kansas,,West Virginia,L,10,24,2.4,0,taylor-cox-1
Sam Craft,2015-11-21,11,Memphis,@,Temple,L,4,40,10.0,0,sam-craft-1
Josh Crawford,2015-11-21,11,Vanderbilt,,Texas A&M,L,1,-2,-2.0,0,josh-crawford-1
William Crest,2015-11-21,10,West Virginia,@,Kansas,W,5,56,11.2,0,william-crest-1
Jordan Cronkrite,2015-11-21,11,Florida,,Florida Atlantic,W,3,2,0.7,0,jordan-cronkrite-1
Leshun Daniels Jr,2015-11-21,11,Iowa,,Purdue,W,8,31,3.9,2,leshun-daniels-jr-1
C.J. Davidson,2015-11-21,11,Clemson,,Wake Forest,W,2,-3,-1.5,0,cj-davidson-1
Anthony Davis,2015-11-21,11,Western Kentucky,@,Florida International,W,2,12,6.0,0,anthony-davis-7
Justin Davis,2015-11-21,11,Southern California,@,Oregon,L,16,141,8.8,0,justin-davis-2
Matt Davis,2015-11-21,11,Southern Methodist,,Tulane,W,16,156,9.8,1,matt-davis-4
Ryan Davis,2015-11-21,11,Auburn,,Idaho,W,1,-8,-8.0,0,ryan-davis-5
Brandon Dawkins,2015-11-21,12,Arizona,@,Arizona State,L,21,78,3.7,1,brandon-dawkins-2
Dalyn Dawkins,2015-11-21,11,Colorado State,@,New Mexico,W,22,94,4.3,0,dalyn-dawkins-1
Taiwan Deal,2015-11-21,11,Wisconsin,,Northwestern,L,3,6,2.0,0,taiwan-deal-1
Darik Dillard,2015-11-21,11,Rice,@,Texas-San Antonio,L,13,61,4.7,1,darik-dillard-1
Kenneth Dixon,2015-11-21,11,Louisiana Tech,@,Texas-El Paso,W,19,39,2.1,0,kenneth-dixon-1
Joshua Dobbs,2015-11-21,11,Tennessee,@,Missouri,W,10,54,5.4,1,joshua-dobbs-1
Doroland Dorceus,2015-11-21,11,Memphis,@,Temple,L,7,15,2.1,0,doroland-dorceus-1
Jomon Dotson,2015-11-21,11,Washington,@,Oregon State,W,10,27,2.7,0,jomon-dotson-1
Brandon Doughty,2015-11-21,11,Western Kentucky,@,Florida International,W,1,-12,-12.0,0,brandon-doughty-1
Brendan Douglas,2015-11-21,11,Georgia,,Georgia Southern,W,2,0,0.0,0,brendan-douglas-1
Christian Drake,2015-11-21,11,Army,,Rutgers,L,3,16,5.3,0,christian-drake-1
Jason Driskel,2015-11-21,11,Florida Atlantic,@,Florida,L,4,-5,-1.3,0,jason-driskel-1
Jeff Driskel,2015-11-21,11,Louisiana Tech,@,Texas-El Paso,W,6,42,7.0,0,jeff-driskel-1
Aaron Duckworth,2015-11-21,11,Idaho,@,Auburn,L,10,35,3.5,0,aaron-duckworth-1
Austin Duke,2015-11-21,11,UNC Charlotte,@,Kentucky,L,1,-2,-2.0,0,austin-duke-1
Garrison Duncan,2015-11-21,11,UNC Charlotte,@,Kentucky,L,4,6,1.5,0,garrison-duncan-1
Jela Duncan,2015-11-21,11,Duke,@,Virginia,L,5,27,5.4,0,jela-duncan-1
Tyshon Dye,2015-11-21,11,Clemson,,Wake Forest,W,3,11,3.7,0,tyshon-dye-1
Van Edwards Jr.,2015-11-21,11,Akron,,Buffalo,W,3,7,2.3,0,van-edwards-jr-1
Ezekiel Elliott,2015-11-21,11,Ohio State,,Michigan State,L,12,33,2.8,1,ezekiel-elliott-1
Kevin Ellison,2015-11-21,10,Georgia Southern,@,Georgia,L,8,44,5.5,0,kevin-ellison-3
Vic Enwere,2015-11-21,11,California,@,Stanford,L,5,19,3.8,0,vic-enwere-1
Henry Enyenihi,2015-11-21,11,Illinois,@,Minnesota,L,1,2,2.0,0,henry-enyenihi-1
Tyler Ervin,2015-11-21,11,San Jose State,@,Hawaii,W,20,114,5.7,1,tyler-ervin-1
Dane Evans,2015-11-21,11,Tulsa,,Navy,L,6,-19,-3.2,0,dane-evans-1
Quentin Ezell,2015-11-21,10,Navy,@,Tulsa,W,2,8,4.0,1,quentin-ezell-1
A.J. Ezzard,2015-11-21,11,North Texas,@,Middle Tennessee State,L,4,26,6.5,0,aj-ezzard-1
John Fadule,2015-11-21,11,Boston College,N,Notre Dame,L,8,64,8.0,0,john-fadule-1
Luke Falk,2015-11-21,11,Washington State,,Colorado,W,2,-4,-2.0,0,luke-falk-1
Kenneth Farrow,2015-11-21,11,Houston,@,Connecticut,L,14,46,3.3,0,kenneth-farrow-1
D'Andre Ferby,2015-11-21,11,Western Kentucky,@,Florida International,W,8,12,1.5,3,dandre-ferby-1
Josh Ferguson,2015-11-21,11,Illinois,@,Minnesota,L,20,105,5.3,0,josh-ferguson-3
Wesley Fields,2015-11-21,10,Georgia Southern,@,Georgia,L,5,14,2.8,0,wesley-fields-1
D.J. Foster,2015-11-21,11,Arizona State,,Arizona,W,8,33,4.1,1,dj-foster-1
Kendrick Foster,2015-11-21,11,Illinois,@,Minnesota,L,11,56,5.1,0,kendrick-foster-1
Leonard Fournette,2015-11-21,11,Louisiana State,@,Mississippi,L,25,108,4.3,0,leonard-fournette-1
Mose Frazier,2015-11-21,11,Memphis,@,Temple,L,1,1,1.0,0,mose-frazier-1
Jordan Fredericks,2015-11-21,11,Syracuse,@,North Carolina State,L,7,86,12.3,1,jordan-fredericks-1
Royce Freeman,2015-11-21,11,Oregon,,Southern California,W,20,147,7.4,0,royce-freeman-1
Blake Frohnapfel,2015-11-21,11,Massachusetts,,Miami (OH),L,11,-17,-1.5,0,blake-frohnapfel-1
C.J. Fuller,2015-11-21,11,Clemson,,Wake Forest,W,10,36,3.6,0,cj-fuller-1
Deionte Gaines,2015-11-21,11,Colorado State,@,New Mexico,W,2,38,19.0,1,deionte-gaines-1
Reggie Gallaspy II,2015-11-21,11,North Carolina State,,Syracuse,W,13,81,6.2,1,reggie-gallaspy-ii-1
Alex Gardner,2015-11-21,12,Florida International,,Western Kentucky,L,9,48,5.3,1,alex-gardner-2
Jager Gardner,2015-11-21,11,Temple,,Memphis,W,12,43,3.6,0,jager-gardner-1
Dustin Garrison,2015-11-21,11,Fresno State,@,Brigham Young,L,3,12,4.0,0,dustin-garrison-1
Myles Gaskin,2015-11-21,11,Washington,@,Oregon State,W,23,127,5.5,0,myles-gaskin-1
Nate German,2015-11-21,11,Rice,@,Texas-San Antonio,L,1,4,4.0,0,nate-german-1
Matt Giachinta,2015-11-21,11,Army,,Rutgers,L,2,7,3.5,0,matt-giachinta-1
Teriyon Gipson,2015-11-21,11,New Mexico,,Colorado State,L,14,76,5.4,0,teriyon-gipson-1
Devin Glenn,2015-11-21,11,Tulane,@,Southern Methodist,L,1,1,1.0,0,devin-glenn-1
Jared Goff,2015-11-21,11,California,@,Stanford,L,4,-8,-2.0,0,jared-goff-1
Kenneth Goins Jr.,2015-11-21,11,Maryland,,Indiana,L,6,18,3.0,0,kenneth-goins-jr-1
Everett Golson,2015-11-21,11,Florida State,,Chattanooga,W,1,-2,-2.0,0,everett-golson-1
Brennan Goodnature,2015-11-21,11,Clemson,,Wake Forest,W,1,6,6.0,0,brennan-goodnature-1
Dakota Gordon,2015-11-21,11,San Diego State,@,Nevada-Las Vegas,W,3,6,2.0,1,dakota-gordon-1
Derrick Gore,2015-11-21,11,Alabama,,Charleston Southern,W,1,4,4.0,0,derrick-gore-1
Austin Grammer,2015-11-21,11,Middle Tennessee State,,North Texas,W,4,32,8.0,1,austin-grammer-1
Antwane Grant,2015-11-21,11,Western Kentucky,@,Florida International,W,1,59,59.0,1,antwane-grant-1
Janarion Grant,2015-11-21,11,Rutgers,@,Army,W,2,40,20.0,0,janarion-grant-1
Joe Gray,2015-11-21,11,San Jose State,@,Hawaii,W,1,3,3.0,0,joe-gray-1
Aaron Green,2015-11-21,11,Texas Christian,@,Oklahoma,L,23,126,5.5,1,aaron-green-1
David Greene,2015-11-21,11,Nevada-Las Vegas,,San Diego State,L,1,-2,-2.0,0,david-greene-3
Jalen Greene,2015-11-21,11,Southern California,@,Oregon,L,1,7,7.0,0,jalen-greene-1
Zack Greenlee,2015-11-21,11,Fresno State,@,Brigham Young,L,5,-17,-3.4,0,zack-greenlee-1
Josh Greer,2015-11-21,11,North Texas,@,Middle Tennessee State,L,2,-3,-1.5,0,josh-greer-1
Cody Grice,2015-11-21,11,Akron,,Buffalo,W,1,4,4.0,0,cody-grice-1
Lynn Griffin,2015-11-21,11,Georgia Tech,@,Miami (FL),L,4,67,16.8,0,lynn-griffin-1
Taj Griffin,2015-11-21,11,Oregon,,Southern California,W,5,27,5.4,0,taj-griffin-1
Dan Grochowski,2015-11-21,11,Army,,Rutgers,L,1,-5,-5.0,0,dan-grochowski-1
Glenn Gronkowski,2015-11-21,10,Kansas State,,Iowa State,W,1,5,5.0,0,glenn-gronkowski-1
Derrius Guice,2015-11-21,11,Louisiana State,@,Mississippi,L,1,2,2.0,0,derrius-guice-1
Toneo Gulley,2015-11-21,10,Navy,@,Tulsa,W,1,70,70.0,1,toneo-gulley-1
Brooks Haack,2015-11-21,10,Louisiana,,New Mexico State,L,8,9,1.1,0,brooks-haack-1
Christian Hackenberg,2015-11-21,11,Penn State,,Michigan,L,6,-3,-0.5,0,christian-hackenberg-1
Darrin Hall,2015-11-21,11,Pittsburgh,,Louisville,W,3,10,3.3,0,darrin-hall-1
Daniel Hamm,2015-11-21,11,Virginia,,Duke,W,6,22,3.7,0,daniel-hamm-1
Russell Hansbrough,2015-11-21,11,Missouri,,Tennessee,L,12,41,3.4,0,russell-hansbrough-1
Keith Harrington,2015-11-21,11,Washington State,,Colorado,W,2,3,1.5,1,keith-harrington-1
Brandon Harris,2015-11-21,11,Louisiana State,@,Mississippi,L,6,60,10.0,0,brandon-harris-4
Damien Harris,2015-11-21,11,Alabama,,Charleston Southern,W,10,44,4.4,1,damien-harris-1
Drue Harris,2015-11-21,11,Army,,Rutgers,L,3,5,1.7,0,drue-harris-1
Paul Harris,2015-11-21,12,Hawaii,,San Jose State,L,28,179,6.4,1,paul-harris-3
Treon Harris,2015-11-21,11,Florida,,Florida Atlantic,W,11,26,2.4,0,treon-harris-1
Arthur Hart,2015-11-21,11,UNC Charlotte,@,Kentucky,L,1,-12,-12.0,0,arthur-hart-1
Damien Haskins,2015-11-21,11,Oregon State,,Washington,L,1,-3,-3.0,0,damien-haskins-1
