Player,Date,G,School,Loc,Opponent,WL,FR,FR Yds,FR TD,Fumble Forced,unique_id
Sirod Williams,2007-09-29,5,Illinois,,Penn State,W,0,0,0,1,sirod-williams-1
Travis Williams,2007-09-29,5,East Carolina,@,Houston,W,0,0,0,1,travis-williams-1
C.J. Wilson,2007-09-29,5,Western Michigan,@,Toledo,W,0,0,0,1,cj-wilson-3
John Wright,2007-09-29,5,Army,,Temple,W,0,0,0,1,john-wright-4
Major Wright,2007-09-29,5,Florida,,Auburn,L,0,0,0,1,major-wright-1
Jonathan Zenon,2007-09-29,5,Louisiana State,@,Tulane,W,0,0,0,1,jonathan-zenon-1
Mario Harvey,2007-10-02,5,Marshall,@,Memphis,L,0,0,0,1,mario-harvey-1
Josh Weaver,2007-10-02,5,Memphis,,Marshall,W,0,0,0,1,josh-weaver-1
Brian Raines,2007-10-03,5,Rice,@,Southern Mississippi,W,0,0,0,1,brian-raines-1
Andrew Sendejo,2007-10-03,5,Rice,@,Southern Mississippi,W,0,0,0,1,andrew-sendejo-1
Aubrey White,2007-10-03,5,Rice,@,Southern Mississippi,W,0,0,0,1,aubrey-white-1
Chris Hampton,2007-10-04,6,South Carolina,,Kentucky,W,0,0,0,1,chris-hampton-1
Trevard Lindley,2007-10-04,6,Kentucky,@,South Carolina,L,0,0,0,1,trevard-lindley-1
Jonathan Williams,2007-10-04,6,South Carolina,,Kentucky,W,0,0,0,1,jonathan-williams-1
Mike Adams,2007-10-05,6,Louisville,,Utah,L,0,0,0,1,mike-adams-2
Lamar Myles,2007-10-05,6,Louisville,,Utah,L,0,0,0,1,lamar-myles-1
Taheem Acevedo,2007-10-06,6,Florida Atlantic,,South Florida,L,0,0,0,1,taheem-acevedo-1
Audric Adger,2007-10-06,6,Florida International,,Troy,L,0,0,0,1,audric-adger-1
Jeff Allen,2007-10-06,6,Maryland,,Georgia Tech,W,0,0,0,1,jeff-allen-1
Walter Atkins,2007-10-06,6,Toledo,,Liberty,W,0,0,0,1,walter-atkins-1
Matt Berning,2007-10-06,6,Central Michigan,@,Ball State,W,0,0,0,1,matt-berning-1
Leon Best,2007-10-06,6,East Carolina,,Central Florida,W,0,0,0,1,leon-best-1
Brandon Bing,2007-10-06,5,Rutgers,,Cincinnati,L,0,0,0,1,brandon-bing-1
Alvin Bowen,2007-10-06,6,Iowa State,@,Texas Tech,L,0,0,0,1,alvin-bowen-1
Ricky Brewer,2007-10-06,5,Colorado State,,San Diego State,L,0,0,0,1,ricky-brewer-1
Red Bryant,2007-10-06,6,Texas A&M,,Oklahoma State,W,0,0,0,1,red-bryant-1
Chris Chamberlain,2007-10-06,5,Tulsa,@,Texas-El Paso,L,0,0,0,1,chris-chamberlain-1
Tommy Chavis,2007-10-06,5,Missouri,,Nebraska,W,0,0,0,1,tommy-chavis-1
Ryan Collado,2007-10-06,6,Minnesota,@,Indiana,L,0,0,0,1,ryan-collado-1
Skylaar Constant,2007-10-06,6,Toledo,,Liberty,W,0,0,0,1,skylaar-constant-1
Maurice Crum,2007-10-06,6,Notre Dame,@,UCLA,W,1,34,1,2,maurice-crum-1
Johnny Dingle,2007-10-06,6,West Virginia,@,Syracuse,W,0,0,0,2,johnny-dingle-1
Randy Duncan,2007-10-06,5,Tulsa,@,Texas-El Paso,L,0,0,0,1,randy-duncan-1
Chris Ellis,2007-10-06,6,Virginia Tech,@,Clemson,W,0,0,0,1,chris-ellis-1
Brandent Englemon,2007-10-06,6,Michigan,,Eastern Michigan,W,0,0,0,1,brandent-englemon-1
Obi Ezeh,2007-10-06,6,Michigan,,Eastern Michigan,W,0,0,0,1,obi-ezeh-1
Colin Ferrell,2007-10-06,6,Kent State,,Miami (OH),L,0,0,0,1,colin-ferrell-1
Cory Flom,2007-10-06,6,Western Michigan,,Akron,L,0,0,0,1,cory-flom-1
Jacob French,2007-10-06,6,San Jose State,,Idaho,W,0,0,0,1,jacob-french-1
Jordan Gafford,2007-10-06,6,Miami (OH),@,Kent State,W,0,0,0,1,jordan-gafford-1
Junior Galette,2007-10-06,6,Temple,,Northern Illinois,W,0,0,0,1,junior-galette-1
Isaiah Gardner,2007-10-06,6,Maryland,,Georgia Tech,W,0,0,0,1,isaiah-gardner-1
Jeremy Geathers,2007-10-06,6,Nevada-Las Vegas,@,Air Force,L,0,0,0,1,jeremy-geathers-1
Anthony Glover,2007-10-06,6,Middle Tennessee State,,Virginia,L,0,0,0,1,anthony-glover-1
Trimane Goddard,2007-10-06,6,North Carolina,,Miami (FL),W,0,0,0,1,trimane-goddard-1
Joe Goosby,2007-10-06,5,Tulane,@,Army,L,0,0,0,1,joe-goosby-1
Jacob Hales,2007-10-06,6,Nevada-Las Vegas,@,Air Force,L,0,0,0,1,jacob-hales-1
Michael Hamlin,2007-10-06,6,Clemson,,Virginia Tech,L,0,0,0,1,michael-hamlin-1
Greg Hardy,2007-10-06,6,Mississippi,,Louisiana Tech,W,0,0,0,1,greg-hardy-2
Ali Highsmith,2007-10-06,6,Louisiana State,,Florida,W,0,0,0,1,ali-highsmith-1
Deon Hightower,2007-10-06,6,Minnesota,@,Indiana,L,0,0,0,1,deon-hightower-1
Tommie Hill,2007-10-06,5,Colorado State,,San Diego State,L,0,0,0,1,tommie-hill-1
Brandon Hughes,2007-10-06,6,Oregon State,,Arizona,W,0,0,0,1,brandon-hughes-1
Mike Humpal,2007-10-06,6,Iowa,@,Penn State,L,0,0,0,1,mike-humpal-1
Victor Hunter,2007-10-06,6,Texas Tech,,Iowa State,W,0,0,0,1,victor-hunter-1
Thomas Keith,2007-10-06,6,Central Michigan,@,Ball State,W,0,0,0,1,thomas-keith-1
Travis Key,2007-10-06,6,Michigan State,,Northwestern,L,0,0,0,1,travis-key-1
Mitch King,2007-10-06,6,Iowa,@,Penn State,L,0,0,0,1,mitch-king-1
Shaun Lane,2007-10-06,6,Ohio State,@,Purdue,W,0,0,0,1,shaun-lane-1
Nick Larkin,2007-10-06,6,Boston College,,Bowling Green State,W,0,0,0,1,nick-larkin-1
Glen Lee,2007-10-06,5,Rutgers,,Cincinnati,L,0,0,0,1,glen-lee-1
Tarell Lewis,2007-10-06,5,Bowling Green State,@,Boston College,L,0,0,0,1,tarell-lewis-1
Curtis Lofton,2007-10-06,6,Oklahoma,N,Texas,W,0,0,0,1,curtis-lofton-1
Kevin Malast,2007-10-06,5,Rutgers,,Cincinnati,L,0,0,0,1,kevin-malast-1
Greg Marshall,2007-10-06,6,Western Michigan,,Akron,L,0,0,0,2,greg-marshall-2
Sherrod Martin,2007-10-06,6,Troy,@,Florida International,W,0,0,0,1,sherrod-martin-1
Aaron Maybin,2007-10-06,6,Penn State,,Iowa,W,0,0,0,1,aaron-maybin-1
Boston McCornell,2007-10-06,6,Western Michigan,,Akron,L,0,0,0,1,boston-mccornell-1
Joseph Miller,2007-10-06,5,North Texas,,Louisiana,L,0,0,0,1,joseph-miller-1
Derico Murray,2007-10-06,6,Kent State,,Miami (OH),L,0,0,0,1,derico-murray-1
Johnell Neal,2007-10-06,5,Central Florida,@,East Carolina,L,0,0,0,1,johnell-neal-1
Mike Neuhaus,2007-10-06,5,Wyoming,,Texas Christian,W,0,0,0,1,mike-neuhaus-1
Timo Paepule,2007-10-06,6,Hawaii,,Utah State,W,0,0,0,1,timo-paepule-1
Ryan Palmer,2007-10-06,6,Texas,N,Oklahoma,L,0,0,0,1,ryan-palmer-1
Kenny Phillips,2007-10-06,6,Miami (FL),@,North Carolina,L,0,0,0,1,kenny-phillips-1
Tavious Polo,2007-10-06,6,Florida Atlantic,,South Florida,L,0,0,0,1,tavious-polo-1
Charles Pugh,2007-10-06,6,West Virginia,@,Syracuse,W,0,0,0,1,charles-pugh-1
Amani Purcell,2007-10-06,6,Hawaii,,Utah State,W,0,0,0,1,amani-purcell-1
Quintanilla,2007-10-06,6,East Carolina,,Central Florida,W,0,0,0,1,quintanilla-1
John Rabold,2007-10-06,6,Air Force,,Nevada-Las Vegas,W,0,0,0,1,john-rabold-1
Marcus Riley,2007-10-06,5,Fresno State,@,Nevada,W,0,0,0,1,marcus-riley-1
Antwain Robinson,2007-10-06,5,Arkansas,,Chattanooga,W,0,0,0,1,antwain-robinson-1
Ricky Sapp,2007-10-06,6,Clemson,,Virginia Tech,L,0,0,0,1,ricky-sapp-1
Frank Scappaticci,2007-10-06,6,Army,,Tulane,W,0,0,0,1,frank-scappaticci-1
Rocky Schwartz,2007-10-06,5,Houston,@,Alabama,L,0,0,0,1,rocky-schwartz-1
Jake Sears,2007-10-06,6,Texas-El Paso,,Tulsa,W,0,0,0,1,jake-sears-1
Almondo Sewell,2007-10-06,6,Akron,@,Western Michigan,W,0,0,0,2,almondo-sewell-1
Jason Shirley,2007-10-06,5,Fresno State,@,Nevada,W,0,0,0,1,jason-shirley-1
Cergile Sincere,2007-10-06,6,Florida Atlantic,,South Florida,L,0,0,0,1,cergile-sincere-1
Kyle Skarb,2007-10-06,6,Northern Illinois,@,Temple,L,0,0,0,1,kyle-skarb-1
Alphonso Smith,2007-10-06,5,Wake Forest,@,Duke,W,0,0,0,1,alphonso-smith-1
Willie Smith,2007-10-06,6,East Carolina,,Central Florida,W,0,0,0,1,willie-smith-4
Clinton Snyder,2007-10-06,5,Stanford,@,Southern California,W,0,0,0,1,clinton-snyder-1
Montey Stevenson,2007-10-06,5,North Texas,,Louisiana,L,0,0,0,1,montey-stevenson-1
Justin Tryon,2007-10-06,6,Arizona State,@,Washington State,W,0,0,0,1,justin-tryon-1
Alston Umuolo,2007-10-06,5,San Diego State,@,Colorado State,W,0,0,0,1,alston-umuolo-1
Mitch Unrein,2007-10-06,5,Wyoming,,Texas Christian,W,0,0,0,1,mitch-unrein-1
Jonathon Vance,2007-10-06,6,Louisiana,@,North Texas,W,0,0,0,2,jonathon-vance-1
Daylan Walker,2007-10-06,5,Arkansas State,@,Louisiana-Monroe,L,0,0,0,1,daylan-walker-1
Reggie Walker,2007-10-06,5,Kansas State,,Kansas,L,0,0,0,1,reggie-walker-1
Vance Walker,2007-10-06,6,Georgia Tech,@,Maryland,L,0,0,0,1,vance-walker-1
Terrence Wheatley,2007-10-06,6,Colorado,@,Baylor,W,0,0,0,1,terrence-wheatley-1
Marcus Williams,2007-10-06,5,Wake Forest,@,Duke,W,0,0,0,1,marcus-williams-4
Spencer Williamson,2007-10-06,6,Northern Illinois,@,Temple,L,0,0,0,1,spencer-williamson-1
Tom Zbikowski,2007-10-06,6,Notre Dame,@,UCLA,W,0,0,0,1,tom-zbikowski-1
Brennen Baiamonte,2007-10-07,6,New Mexico State,@,Boise State,L,0,0,0,1,brennen-baiamonte-1
Chris McKillop,2007-10-10,6,Pittsburgh,,Navy,L,0,0,0,1,chris-mckillop-1
Kevin Snyder,2007-10-10,6,Navy,@,Pittsburgh,W,0,0,0,1,kevin-snyder-2
Neefy Moffett,2007-10-11,6,Florida State,@,Wake Forest,L,0,0,0,1,neefy-moffett-1
Jarron Gilbert,2007-10-12,7,San Jose State,,Hawaii,L,0,0,0,1,jarron-gilbert-1
Duke Ihenacho,2007-10-12,7,San Jose State,,Hawaii,L,0,0,0,1,duke-ihenacho-1
Michael Lafaele,2007-10-12,7,Hawaii,@,San Jose State,W,0,0,0,1,michael-lafaele-1
Joshua Abrams,2007-10-13,7,Ohio,,Eastern Michigan,W,0,0,0,1,joshua-abrams-1
Chris Alexander,2007-10-13,7,Texas A&M,@,Texas Tech,L,0,0,0,1,chris-alexander-1
Terry Baltimore,2007-10-13,6,Connecticut,@,Virginia,L,0,0,0,1,terry-baltimore-1
Christian Bass,2007-10-13,7,Washington State,@,Oregon,L,0,0,0,1,christian-bass-1
Roderick Battle,2007-10-13,7,Georgia,@,Vanderbilt,W,0,0,0,1,roderick-battle-1
Dusty Bear,2007-10-13,6,Western Kentucky,@,Ball State,L,0,0,0,1,dusty-bear-1
Beau Bell,2007-10-13,7,Nevada-Las Vegas,,Brigham Young,L,0,0,0,1,beau-bell-1
Pierre Bell,2007-10-13,7,East Carolina,@,Texas-El Paso,W,0,0,0,1,pierre-bell-1
Nick Bellore,2007-10-13,7,Central Michigan,,Army,W,0,0,0,1,nick-bellore-1
Corey Boudreaux,2007-10-13,6,San Diego State,@,Utah,L,0,0,0,1,corey-boudreaux-1
Cornelius Brown,2007-10-13,6,Missouri,@,Oklahoma,L,0,0,0,1,cornelius-brown-1
Keyon Brown,2007-10-13,7,Purdue,@,Michigan,L,0,0,0,1,keyon-brown-1
Quaadir Brown,2007-10-13,6,Fresno State,@,Idaho,W,0,0,0,1,quaadir-brown-1
Stevie Brown,2007-10-13,7,Michigan,,Purdue,W,0,0,0,1,stevie-brown-1
Wendell Brunson,2007-10-13,7,Miami (OH),,Bowling Green State,W,0,0,0,1,wendell-brunson-1
Danny Carmichael,2007-10-13,7,Middle Tennessee State,@,Memphis,W,0,0,0,1,danny-carmichael-1
Marcus Carter,2007-10-13,7,Alabama,@,Mississippi,W,0,0,0,1,marcus-carter-2
Matthew Chatelain,2007-10-13,6,Southern Mississippi,,Southern Methodist,W,0,0,0,1,matthew-chatelain-1
Jahre Cheeseman,2007-10-13,7,Virginia Tech,@,Duke,W,0,0,0,1,jahre-cheeseman-1
Barry Church,2007-10-13,7,Toledo,@,Buffalo,L,0,0,0,1,barry-church-1
Weston Dacus,2007-10-13,6,Arkansas,,Auburn,L,0,0,0,1,weston-dacus-1
Alan Darlin,2007-10-13,7,Oregon State,@,California,W,0,0,0,1,alan-darlin-1
Chris Davis,2007-10-13,7,Duke,,Virginia Tech,L,0,0,0,1,chris-davis-1
Dexter Davis,2007-10-13,7,Arizona State,,Washington,W,0,0,0,1,dexter-davis-1
Alonzo Dotson,2007-10-13,7,Oklahoma,,Missouri,W,0,0,0,1,alonzo-dotson-1
Kevin Ellison,2007-10-13,6,Southern California,,Arizona,W,0,0,0,1,kevin-ellison-1
Kris Evans,2007-10-13,6,Stanford,,Texas Christian,L,0,0,0,1,kris-evans-1
Damion Fletcher,2007-10-13,6,Southern Mississippi,,Southern Methodist,W,0,0,0,1,damion-fletcher-1
Cory Flom,2007-10-13,7,Western Michigan,@,Northern Illinois,W,0,0,0,1,cory-flom-1
Nai Fotu,2007-10-13,7,Utah,,San Diego State,W,0,0,0,1,nai-fotu-1
Josh Gaines,2007-10-13,7,Penn State,,Wisconsin,W,0,0,0,1,josh-gaines-1
Darryl Gamble,2007-10-13,7,Georgia,@,Vanderbilt,W,0,0,0,1,darryl-gamble-1
Justin Garrett,2007-10-13,6,Missouri,@,Oklahoma,L,0,0,0,1,justin-garrett-1
Joe Goosby,2007-10-13,6,Tulane,@,Alabama-Birmingham,L,0,0,0,1,joe-goosby-1
Everson Griffen,2007-10-13,6,Southern California,,Arizona,W,0,0,0,1,everson-griffen-1
Brandon Hampton,2007-10-13,6,California,,Oregon State,L,0,0,0,1,brandon-hampton-1
Greg Hardy,2007-10-13,7,Mississippi,,Alabama,L,0,0,0,2,greg-hardy-2
Robert Henderson,2007-10-13,6,Southern Mississippi,,Southern Methodist,W,0,0,0,1,robert-henderson-1
Earl Heyman,2007-10-13,7,Louisville,@,Cincinnati,W,0,0,0,1,earl-heyman-1
Alonzo Higgins,2007-10-13,6,Western Kentucky,@,Ball State,L,0,0,0,1,alonzo-higgins-1
Deon Hightower,2007-10-13,7,Minnesota,@,Northwestern,L,0,0,0,1,deon-hightower-1
Joey Hudson,2007-10-13,7,Miami (OH),,Bowling Green State,W,0,0,0,1,joey-hudson-1
Phillip Hunt,2007-10-13,6,Houston,,Rice,W,0,0,0,1,phillip-hunt-1
Tim Jamison,2007-10-13,7,Michigan,,Purdue,W,0,0,0,1,tim-jamison-1
Travis Key,2007-10-13,7,Michigan State,,Indiana,W,0,0,0,1,travis-key-1
Joe Kleinsmith,2007-10-13,7,Indiana,@,Michigan State,L,0,0,0,1,joe-kleinsmith-1
Marcus Knox,2007-10-13,6,Rice,@,Houston,L,0,0,0,1,marcus-knox-1
Jonathan Lacour,2007-10-13,7,Texas Tech,,Texas A&M,W,0,0,0,1,jonathan-lacour-1
Reshard Langford,2007-10-13,6,Vanderbilt,,Georgia,L,0,0,0,1,reshard-langford-1
