School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Virginia Tech,25,2003-09-27,4,,Connecticut,3,W,47,13,34,10,19,52.6,123,1,0,28,245,8.8,2,0,0,6,25,40,62.5,316,2,44,127,2.9,0,0,1,1,2
Wake Forest,26,2003-09-27,5,@,Virginia,24,L,24,27,-3,17,31,54.8,218,1,2,49,174,3.6,2,1,3,3,30,45,66.7,326,2,33,151,4.6,0,2,3,5,2
Washington,105,2003-09-27,4,,Stanford,101,W,28,17,11,20,34,58.8,231,2,0,40,165,4.1,1,2,2,4,16,32,50.0,159,2,40,129,3.2,0,0,2,2,2
Washington St.,106,2003-09-27,5,@,Oregon,99,W,55,16,39,15,35,42.9,315,3,0,40,84,2.1,2,2,2,7,24,58,41.4,360,1,29,54,1.9,1,2,7,9,2
Western Michigan,82,2003-09-27,4,@,Ohio,80,W,39,32,7,22,39,56.4,315,2,2,38,128,3.4,3,2,4,5,13,29,44.8,223,1,48,170,3.5,3,3,2,5,4
Wisconsin,40,2003-09-27,5,@,Illinois,27,W,38,20,18,7,13,53.8,131,0,0,63,307,4.9,5,0,0,5,23,41,56.1,207,1,21,64,3.0,1,0,1,1,2
Wyoming,94,2003-09-27,5,@,Boise St.,84,L,17,33,-16,15,34,44.1,241,2,2,25,32,1.3,0,0,2,2,27,38,71.1,285,4,50,155,3.1,0,2,1,3,4
East Carolina,4,2003-09-30,5,,Houston,5,L,13,27,-14,10,27,37.0,95,0,3,36,105,2.9,1,0,3,1,20,29,69.0,277,2,44,160,3.6,1,2,0,2,3
Houston,5,2003-09-30,5,@,East Carolina,4,W,27,13,14,20,29,69.0,277,2,0,44,160,3.6,1,2,2,3,10,27,37.0,95,0,36,105,2.9,1,0,3,3,1
Miami (FL),19,2003-10-02,5,,West Virginia,50,W,22,20,2,37,54,68.5,352,1,2,28,88,3.1,0,1,3,1,9,19,47.4,200,1,37,170,4.6,1,2,1,3,2
West Virginia,50,2003-10-02,5,@,Miami (FL),19,L,20,22,-2,9,19,47.4,200,1,1,37,170,4.6,1,2,3,2,37,54,68.5,352,1,28,88,3.1,0,1,2,3,1
Oregon,99,2003-10-03,6,@,Utah,104,L,13,17,-4,16,34,47.1,277,0,1,32,80,2.5,1,1,2,1,25,38,65.8,340,2,44,126,2.9,0,1,0,1,2
Utah,104,2003-10-03,5,,Oregon,99,W,17,13,4,25,38,65.8,340,2,0,44,126,2.9,0,1,1,2,16,34,47.1,277,0,32,80,2.5,1,1,1,2,1
Air Force,83,2003-10-04,6,@,Navy,7,L,25,28,-3,7,16,43.8,87,0,1,61,275,4.5,3,0,1,3,3,6,50.0,32,1,65,294,4.5,3,1,1,2,4
Akron,71,2003-10-04,6,@,Miami (OH),78,L,20,45,-25,23,44,52.3,258,2,3,20,47,2.4,0,0,3,2,31,47,66.0,369,2,42,184,4.4,4,0,0,0,6
Alabama,107,2003-10-04,6,@,Georgia,111,L,23,37,-14,11,29,37.9,115,1,1,31,94,3.0,0,2,3,3,24,43,55.8,274,2,44,96,2.2,1,1,2,3,4
Arizona,95,2003-10-04,6,@,Washington St.,106,L,7,30,-23,19,36,52.8,133,1,1,21,65,3.1,0,1,2,1,22,37,59.5,352,2,42,161,3.8,0,2,1,3,3
Arizona St.,96,2003-10-04,5,,USC,103,L,17,37,-20,19,38,50.0,305,1,1,44,61,1.4,1,1,2,2,17,34,50.0,331,2,36,198,5.5,2,2,1,3,4
Arkansas St.,122,2003-10-04,6,,UL Monroe,130,W,44,41,3,12,22,54.5,138,3,0,37,227,6.1,2,0,0,6,24,41,58.5,330,4,42,208,5.0,1,2,2,4,5
Army,65,2003-10-04,5,@,TCU,47,L,0,27,-27,14,30,46.7,176,0,1,33,28,0.8,0,1,2,0,19,31,61.3,265,2,41,182,4.4,0,1,0,1,3
Auburn,109,2003-10-04,5,,Tennessee,118,W,28,21,7,11,18,61.1,157,2,0,57,264,4.6,2,1,1,4,30,47,63.8,355,2,16,4,0.3,1,1,1,2,3
Ball St.,72,2003-10-04,6,@,Kent State,77,W,34,17,17,16,27,59.3,164,2,0,45,138,3.1,2,1,1,4,17,41,41.5,205,1,40,160,4.0,1,3,1,4,2
Baylor,41,2003-10-04,5,,Colorado,98,W,42,30,12,18,28,64.3,207,3,0,56,203,3.6,2,1,1,6,19,37,51.4,399,2,27,57,2.1,2,3,2,5,4
Boise St.,84,2003-10-04,5,@,Louisiana Tech,54,W,43,37,6,41,61,67.2,569,3,0,45,163,3.6,2,3,3,5,30,57,52.6,456,3,13,103,7.9,1,1,1,2,4
Bowling Green,73,2003-10-04,5,,Central Michigan,75,W,23,3,20,25,36,69.4,298,0,0,46,210,4.6,2,1,1,2,15,29,51.7,126,0,42,158,3.8,0,0,0,0,0
BYU,66,2003-10-04,6,@,San Diego St.,90,W,44,36,8,17,27,63.0,180,2,0,45,238,5.3,2,3,3,5,18,35,51.4,352,3,34,40,1.2,0,2,1,3,5
Buffalo,74,2003-10-04,6,@,Central Florida,1,L,10,19,-9,12,26,46.2,93,0,0,39,178,4.6,1,1,1,1,6,14,42.9,59,0,55,298,5.4,1,1,0,1,2
California,97,2003-10-04,7,,Oregon St.,100,L,21,35,-14,9,34,26.5,52,0,1,29,185,6.4,2,1,2,3,18,27,66.7,224,2,53,269,5.1,3,0,1,1,5
Central Michigan,75,2003-10-04,5,@,Bowling Green,73,L,3,23,-20,15,29,51.7,126,0,0,42,158,3.8,0,0,0,0,25,36,69.4,298,0,46,210,4.6,2,1,0,1,2
Cincinnati,2,2003-10-04,5,,Southern Miss,60,L,20,22,-2,11,25,44.0,106,1,2,55,213,3.9,0,1,3,2,12,24,50.0,156,1,32,44,1.4,0,1,1,2,2
Clemson,14,2003-10-04,5,@,Maryland,30,L,7,21,-14,22,45,48.9,320,1,2,29,10,0.3,0,0,2,1,14,27,51.9,204,3,44,134,3.0,0,1,0,1,3
Colorado,98,2003-10-04,5,@,Baylor,41,L,30,42,-12,19,37,51.4,399,2,2,27,57,2.1,2,3,5,4,18,28,64.3,207,3,56,203,3.6,2,1,0,1,6
Colorado St.,85,2003-10-04,6,,Fresno St.,86,W,34,10,24,17,29,58.6,197,2,2,41,270,6.6,2,0,2,4,17,32,53.1,158,0,35,179,5.1,1,0,2,2,1
Connecticut,3,2003-10-04,6,,Lehigh,216,W,35,17,18,22,40,55.0,282,3,1,35,149,4.3,2,0,1,5,21,42,50.0,221,2,35,133,3.8,0,2,2,4,2
Eastern Michigan,76,2003-10-04,6,,Western Michigan,82,L,3,31,-28,11,20,55.0,46,0,2,39,88,2.3,0,1,3,0,19,32,59.4,282,3,31,95,3.1,1,0,1,1,4
Florida,110,2003-10-04,6,,Ole Miss,116,L,17,20,-3,14,27,51.9,234,2,3,35,142,4.1,0,0,3,2,17,29,58.6,262,0,36,223,6.2,2,1,1,2,2
Fresno St.,86,2003-10-04,6,@,Colorado St.,85,L,10,34,-24,17,32,53.1,158,0,2,35,179,5.1,1,0,2,1,17,29,58.6,197,2,41,270,6.6,2,0,2,2,4
Georgia,111,2003-10-04,5,,Alabama,107,W,37,23,14,24,43,55.8,274,2,2,44,96,2.2,1,1,3,4,11,29,37.9,115,1,31,94,3.0,0,2,1,3,3
Georgia Tech,17,2003-10-04,6,,NC State,20,W,29,21,8,24,38,63.2,283,2,0,41,89,2.2,1,1,1,3,31,47,66.0,344,2,19,-8,-0.4,0,1,0,1,2
Hawaii,87,2003-10-04,5,@,Tulsa,12,L,16,27,-11,22,41,53.7,249,0,2,27,122,4.5,2,0,2,2,14,28,50.0,141,1,49,285,5.8,2,0,0,0,3
Idaho,133,2003-10-04,6,@,New Mexico State,69,W,35,31,4,29,40,72.5,392,5,3,27,158,5.9,0,0,3,5,19,23,82.6,286,2,50,302,6.0,2,1,0,1,4
Illinois,27,2003-10-04,6,@,Purdue,38,L,10,43,-33,17,28,60.7,153,0,1,17,38,2.2,0,1,2,1,13,20,65.0,209,1,67,324,4.8,5,1,0,1,6
Indiana,28,2003-10-04,6,@,Michigan St.,32,L,3,31,-28,14,31,45.2,168,0,0,45,117,2.6,0,1,1,0,33,41,80.5,382,2,27,104,3.9,2,0,0,0,4
Iowa,29,2003-10-04,6,,Michigan,31,W,30,27,3,17,34,50.0,195,2,1,37,100,2.7,1,0,1,3,26,49,53.1,389,2,33,74,2.2,1,0,1,1,3
Iowa St.,42,2003-10-04,5,,Oklahoma,45,L,7,53,-46,10,26,38.5,146,0,2,31,88,2.8,0,1,3,1,29,39,74.4,414,5,41,199,4.9,1,0,1,1,7
Kansas St.,44,2003-10-04,6,@,Texas,48,L,20,24,-4,5,18,27.8,89,0,2,42,209,5.0,2,1,3,2,10,22,45.5,157,1,52,133,2.6,1,2,0,2,3
Kent State,77,2003-10-04,6,,Ball St.,72,L,17,34,-17,17,41,41.5,205,1,1,40,160,4.0,1,3,4,2,16,27,59.3,164,2,45,138,3.1,2,1,0,1,4
Louisiana,126,2003-10-04,6,@,Oklahoma St.,46,L,3,56,-53,27,41,65.9,275,0,1,33,72,2.2,0,0,1,0,13,23,56.5,169,2,34,303,8.9,4,1,1,2,8
Louisiana Tech,54,2003-10-04,5,,Boise St.,84,L,37,43,-6,30,57,52.6,456,3,1,13,103,7.9,1,1,2,4,41,61,67.2,569,3,45,163,3.6,2,3,0,3,5
UL Monroe,130,2003-10-04,6,@,Arkansas St.,122,L,41,44,-3,24,41,58.5,330,4,2,42,208,5.0,1,2,4,5,12,22,54.5,138,3,37,227,6.1,2,0,0,0,6
Louisville,18,2003-10-04,5,@,South Florida,9,L,28,31,-3,20,41,48.8,272,2,2,42,187,4.5,2,0,2,4,26,48,54.2,256,1,38,119,3.1,3,0,3,3,4
Maryland,30,2003-10-04,6,,Clemson,14,W,21,7,14,14,27,51.9,204,3,0,44,134,3.0,0,1,1,3,22,45,48.9,320,1,29,10,0.3,0,0,2,2,1
Memphis,6,2003-10-04,5,,UAB,61,L,10,24,-14,32,42,76.2,257,1,0,28,89,3.2,0,2,2,1,14,28,50.0,231,2,41,95,2.3,1,0,0,0,3
Miami (OH),78,2003-10-04,5,,Akron,71,W,45,20,25,31,47,66.0,369,2,0,42,184,4.4,4,0,0,6,23,44,52.3,258,2,20,47,2.4,0,0,3,3,2
Michigan,31,2003-10-04,6,@,Iowa,29,L,27,30,-3,26,49,53.1,389,2,1,33,74,2.2,1,0,1,3,17,34,50.0,195,2,37,100,2.7,1,0,1,1,3
Michigan St.,32,2003-10-04,6,,Indiana,28,W,31,3,28,33,41,80.5,382,2,0,27,104,3.9,2,0,0,4,14,31,45.2,168,0,45,117,2.6,0,1,0,1,0
Middle Tennessee,56,2003-10-04,5,,Temple,10,L,36,44,-8,18,29,62.1,205,2,2,55,227,4.1,3,2,4,5,18,38,47.4,197,1,40,170,4.3,4,1,0,1,5
Minnesota,33,2003-10-04,6,@,Northwestern,35,W,42,17,25,12,17,70.6,331,4,0,44,241,5.5,2,0,0,6,21,34,61.8,208,0,35,76,2.2,2,0,2,2,2
Mississippi St.,114,2003-10-04,5,,Vanderbilt,120,W,30,21,9,18,30,60.0,215,1,1,44,203,4.6,2,1,2,3,22,35,62.9,295,2,39,95,2.4,1,2,1,3,3
Navy,7,2003-10-04,5,,Air Force,83,W,28,25,3,3,6,50.0,32,1,1,65,294,4.5,3,1,2,4,7,16,43.8,87,0,61,275,4.5,3,0,1,1,3
Nebraska,34,2003-10-04,5,,Troy,129,W,30,0,30,9,15,60.0,160,1,1,47,186,4.0,3,2,3,4,11,23,47.8,84,0,37,66,1.8,0,2,2,4,0
Nevada,88,2003-10-04,5,,UNLV,92,L,12,16,-4,13,36,36.1,180,0,2,27,92,3.4,1,0,2,1,27,40,67.5,255,0,48,128,2.7,1,2,1,3,1
New Mexico,89,2003-10-04,6,,Utah St.,93,W,34,7,27,14,28,50.0,244,1,1,51,160,3.1,3,0,1,4,14,31,45.2,166,1,31,55,1.8,0,3,0,3,1
New Mexico State,69,2003-10-04,5,,Idaho,133,L,31,35,-4,19,23,82.6,286,2,0,50,302,6.0,2,1,1,4,29,40,72.5,392,5,27,158,5.9,0,0,3,3,5
North Carolina,21,2003-10-04,5,,Virginia,24,L,13,38,-25,27,41,65.9,207,0,0,25,58,2.3,1,1,1,1,20,23,87.0,286,2,46,229,5.0,3,1,0,1,5
NC State,20,2003-10-04,6,@,Georgia Tech,17,L,21,29,-8,31,47,66.0,344,2,0,19,-8,-0.4,0,1,1,2,24,38,63.2,283,2,41,89,2.2,1,1,0,1,3
Northern Illinois,79,2003-10-04,5,,Ohio,80,W,30,23,7,26,46,56.5,310,2,1,25,36,1.4,1,0,1,3,5,16,31.3,98,1,66,244,3.7,2,0,0,0,3
Northwestern,35,2003-10-04,6,,Minnesota,33,L,17,42,-25,21,34,61.8,208,0,2,35,76,2.2,2,0,2,2,12,17,70.6,331,4,44,241,5.5,2,0,0,0,6
Ohio,80,2003-10-04,5,@,Northern Illinois,79,L,23,30,-7,5,16,31.3,98,1,0,66,244,3.7,2,0,0,3,26,46,56.5,310,2,25,36,1.4,1,0,1,1,3
Oklahoma,45,2003-10-04,5,@,Iowa St.,42,W,53,7,46,29,39,74.4,414,5,1,41,199,4.9,1,0,1,7,10,26,38.5,146,0,31,88,2.8,0,1,2,3,1
Oklahoma St.,46,2003-10-04,5,,Louisiana,126,W,56,3,53,13,23,56.5,169,2,1,34,303,8.9,4,1,2,8,27,41,65.9,275,0,33,72,2.2,0,0,1,1,0
Ole Miss,116,2003-10-04,5,@,Florida,110,W,20,17,3,17,29,58.6,262,0,1,36,223,6.2,2,1,2,2,14,27,51.9,234,2,35,142,4.1,0,0,3,3,2
Oregon St.,100,2003-10-04,6,@,California,97,W,35,21,14,18,27,66.7,224,2,1,53,269,5.1,3,0,1,5,9,34,26.5,52,0,29,185,6.4,2,1,1,2,3
Penn State,37,2003-10-04,6,,Wisconsin,40,L,23,30,-7,22,44,50.0,379,2,0,28,45,1.6,1,3,3,3,9,26,34.6,140,2,51,234,4.6,1,1,0,1,4
Purdue,38,2003-10-04,5,,Illinois,27,W,43,10,33,13,20,65.0,209,1,0,67,324,4.8,5,1,1,6,17,28,60.7,153,0,17,38,2.2,0,1,1,2,1
Rice,59,2003-10-04,5,,San Jose St.,91,W,28,24,4,10,13,76.9,110,1,1,61,297,4.9,3,1,2,4,26,33,78.8,261,1,34,151,4.4,2,0,0,0,3
Rutgers,39,2003-10-04,5,,Virginia Tech,25,L,22,48,-26,16,33,48.5,182,1,4,31,129,4.2,1,0,4,3,18,28,64.3,287,4,42,186,4.4,2,1,3,4,7
San Diego St.,90,2003-10-04,6,,BYU,66,L,36,44,-8,18,35,51.4,352,3,1,34,40,1.2,0,2,3,5,17,27,63.0,180,2,45,238,5.3,2,3,0,3,5
San Jose St.,91,2003-10-04,5,@,Rice,59,L,24,28,-4,26,33,78.8,261,1,0,34,151,4.4,2,0,0,3,10,13,76.9,110,1,61,297,4.9,3,1,1,2,4
SMU,8,2003-10-04,5,,UTEP,62,L,19,21,-2,14,30,46.7,195,0,1,36,118,3.3,2,2,3,2,8,17,47.1,190,2,49,232,4.7,0,0,0,0,3
South Florida,9,2003-10-04,4,,Louisville,18,W,31,28,3,26,48,54.2,256,1,3,38,119,3.1,3,0,3,4,20,41,48.8,272,2,42,187,4.5,2,0,2,2,4
Southern Miss,60,2003-10-04,5,@,Cincinnati,2,W,22,20,2,12,24,50.0,156,1,1,32,44,1.4,0,1,2,2,11,25,44.0,106,1,55,213,3.9,0,1,2,3,2
Temple,10,2003-10-04,5,@,Middle Tennessee,56,W,44,36,8,18,38,47.4,197,1,0,40,170,4.3,4,1,1,5,18,29,62.1,205,2,55,227,4.1,3,2,2,4,5
Tennessee,118,2003-10-04,5,@,Auburn,109,L,21,28,-7,30,47,63.8,355,2,1,16,4,0.3,1,1,2,3,11,18,61.1,157,2,57,264,4.6,2,1,0,1,4
Texas,48,2003-10-04,5,,Kansas St.,44,W,24,20,4,10,22,45.5,157,1,0,52,133,2.6,1,2,2,3,5,18,27.8,89,0,42,209,5.0,2,1,2,3,2
Texas A&M,119,2003-10-04,5,@,Texas Tech,49,L,28,59,-31,16,32,50.0,305,2,0,38,184,4.8,2,1,1,4,43,59,72.9,605,8,22,64,2.9,0,0,0,0,8
TCU,47,2003-10-04,5,,Army,65,W,27,0,27,19,31,61.3,265,2,0,41,182,4.4,0,1,1,3,14,30,46.7,176,0,33,28,0.8,0,1,1,2,0
Texas Tech,49,2003-10-04,5,,Texas A&M,119,W,59,28,31,43,59,72.9,605,8,0,22,64,2.9,0,0,0,8,16,32,50.0,305,2,38,184,4.8,2,1,0,1,4
Troy,129,2003-10-04,6,@,Nebraska,34,L,0,30,-30,11,23,47.8,84,0,2,37,66,1.8,0,2,4,0,9,15,60.0,160,1,47,186,4.0,3,2,1,3,4
Tulsa,12,2003-10-04,5,,Hawaii,87,W,27,16,11,14,28,50.0,141,1,0,49,285,5.8,2,0,0,3,22,41,53.7,249,0,27,122,4.5,2,0,2,2,2
UAB,61,2003-10-04,5,@,Memphis,6,W,24,10,14,14,28,50.0,231,2,0,41,95,2.3,1,0,0,3,32,42,76.2,257,1,28,89,3.2,0,2,0,2,1
Central Florida,1,2003-10-04,5,,Buffalo,74,W,19,10,9,6,14,42.9,59,0,0,55,298,5.4,1,1,1,2,12,26,46.2,93,0,39,178,4.6,1,1,0,1,1
UCLA,102,2003-10-04,5,,Washington,105,W,46,16,30,16,24,66.7,258,0,1,41,134,3.3,4,0,1,6,26,46,56.5,281,1,31,77,2.5,0,1,3,4,1
UNLV,92,2003-10-04,5,@,Nevada,88,W,16,12,4,27,40,67.5,255,0,1,48,128,2.7,1,2,3,1,13,36,36.1,180,0,27,92,3.4,1,0,2,2,1
USC,103,2003-10-04,5,@,Arizona St.,96,W,37,17,20,17,34,50.0,331,2,1,36,198,5.5,2,2,3,4,19,38,50.0,305,1,44,61,1.4,1,1,1,2,2
Utah St.,93,2003-10-04,5,@,New Mexico,89,L,7,34,-27,14,31,45.2,166,1,0,31,55,1.8,0,3,3,1,14,28,50.0,244,1,51,160,3.1,3,0,1,1,4
UTEP,62,2003-10-04,6,@,SMU,8,W,21,19,2,8,17,47.1,190,2,0,49,232,4.7,0,0,0,3,14,30,46.7,195,0,36,118,3.3,2,2,1,3,2
Vanderbilt,120,2003-10-04,6,@,Mississippi St.,114,L,21,30,-9,22,35,62.9,295,2,1,39,95,2.4,1,2,3,3,18,30,60.0,215,1,44,203,4.6,2,1,1,2,3
Virginia,24,2003-10-04,5,@,North Carolina,21,W,38,13,25,20,23,87.0,286,2,0,46,229,5.0,3,1,1,5,27,41,65.9,207,0,25,58,2.3,1,1,0,1,1
Virginia Tech,25,2003-10-04,5,@,Rutgers,39,W,48,22,26,18,28,64.3,287,4,3,42,186,4.4,2,1,4,7,16,33,48.5,182,1,31,129,4.2,1,0,4,4,3
Washington,105,2003-10-04,5,@,UCLA,102,L,16,46,-30,26,46,56.5,281,1,3,31,77,2.5,0,1,4,1,16,24,66.7,258,0,41,134,3.3,4,0,1,1,6
Washington St.,106,2003-10-04,6,,Arizona,95,W,30,7,23,22,37,59.5,352,2,1,42,161,3.8,0,2,3,3,19,36,52.8,133,1,21,65,3.1,0,1,1,2,1
Western Michigan,82,2003-10-04,5,@,Eastern Michigan,76,W,31,3,28,19,32,59.4,282,3,1,31,95,3.1,1,0,1,4,11,20,55.0,46,0,39,88,2.3,0,1,2,3,0
Wisconsin,40,2003-10-04,6,@,Penn State,37,W,30,23,7,9,26,34.6,140,2,0,51,234,4.6,1,1,1,4,22,44,50.0,379,2,28,45,1.6,1,3,0,3,3
BYU,66,2003-10-09,7,,Colorado St.,85,L,13,58,-45,11,27,40.7,139,1,2,38,130,3.4,0,2,4,1,10,15,66.7,232,3,51,214,4.2,4,2,0,2,8
Colorado St.,85,2003-10-09,7,@,BYU,66,W,58,13,45,10,15,66.7,232,3,0,51,214,4.2,4,2,2,8,11,27,40.7,139,1,38,130,3.4,0,2,2,4,1
Kentucky,112,2003-10-09,6,@,South Carolina,117,L,21,27,-6,17,32,53.1,210,2,0,30,117,3.9,1,1,1,3,17,29,58.6,184,0,47,182,3.9,3,0,0,0,3
South Carolina,117,2003-10-09,6,,Kentucky,112,W,27,21,6,17,29,58.6,184,0,0,47,182,3.9,3,0,0,3,17,32,53.1,210,2,30,117,3.9,1,1,0,1,3
Michigan,31,2003-10-10,7,@,Minnesota,33,W,38,35,3,34,48,70.8,389,3,1,31,94,3.0,1,0,1,5,8,19,42.1,71,0,53,424,8.0,5,0,2,2,5
Minnesota,33,2003-10-10,7,,Michigan,31,L,35,38,-3,8,19,42.1,71,0,2,53,424,8.0,5,0,2,5,34,48,70.8,389,3,31,94,3.0,1,0,1,1,5
South Florida,9,2003-10-10,5,,TCU,47,L,10,13,-3,15,26,57.7,104,1,0,35,22,0.6,0,1,1,1,10,19,52.6,133,1,45,100,2.2,0,0,0,0,1
TCU,47,2003-10-10,6,@,South Florida,9,W,13,10,3,10,19,52.6,133,1,0,45,100,2.2,0,0,0,1,15,26,57.7,104,1,35,22,0.6,0,1,0,1,1
Air Force,83,2003-10-11,7,,UNLV,92,W,24,7,17,5,10,50.0,63,0,0,59,261,4.4,2,0,0,3,8,20,40.0,84,0,41,166,4.0,1,1,1,2,1
Akron,71,2003-10-11,7,,Cal Poly,131,W,45,14,31,13,21,61.9,209,4,0,49,198,4.0,1,0,0,6,8,29,27.6,145,1,32,148,4.6,1,0,1,1,2
Alabama,107,2003-10-11,7,,Southern Miss,60,W,17,3,14,3,7,42.9,12,0,1,50,243,4.9,2,0,1,2,22,37,59.5,244,0,35,17,0.5,0,2,0,2,0
Arizona,95,2003-10-11,7,,UCLA,102,L,21,24,-3,17,31,54.8,243,3,4,42,276,6.6,0,0,4,3,19,30,63.3,230,0,34,103,3.0,2,1,2,3,3
Arizona St.,96,2003-10-11,6,,Oregon,99,W,59,14,45,20,30,66.7,338,3,0,44,159,3.6,4,0,0,8,9,26,34.6,127,1,33,158,4.8,1,0,2,2,2
Arkansas,108,2003-10-11,5,,Auburn,109,L,3,10,-7,13,28,46.4,168,0,0,39,173,4.4,0,1,1,0,10,18,55.6,118,0,42,160,3.8,1,0,1,1,1
Arkansas St.,122,2003-10-11,7,@,Ole Miss,116,L,0,55,-55,18,40,45.0,181,0,1,28,54,1.9,0,0,1,0,27,40,67.5,390,4,43,192,4.5,3,1,1,2,7
Army,65,2003-10-11,6,@,Louisville,18,L,10,34,-24,28,55,50.9,242,0,3,26,97,3.7,0,0,3,1,20,32,62.5,411,0,37,208,5.6,4,2,1,3,4
Auburn,109,2003-10-11,6,@,Arkansas,108,W,10,3,7,10,18,55.6,118,0,1,42,160,3.8,1,0,1,1,13,28,46.4,168,0,39,173,4.4,0,1,0,1,0
Baylor,41,2003-10-11,6,@,Texas A&M,119,L,10,73,-63,17,30,56.7,152,1,2,41,32,0.8,0,2,4,1,15,24,62.5,282,4,49,437,8.9,5,1,1,2,10
Boise St.,84,2003-10-11,6,,Tulsa,12,W,27,20,7,12,27,44.4,199,0,1,44,164,3.7,3,0,1,3,22,35,62.9,229,2,32,110,3.4,1,0,1,1,3
Boston College,13,2003-10-11,6,@,Temple,10,W,38,13,25,20,27,74.1,350,3,0,41,298,7.3,2,2,2,5,26,47,55.3,212,2,27,65,2.4,0,0,2,2,2
Bowling Green,73,2003-10-11,6,@,Western Michigan,82,W,32,21,11,27,39,69.2,286,2,2,49,224,4.6,2,1,3,4,18,36,50.0,330,3,20,57,2.9,0,0,4,4,3
Buffalo,74,2003-10-11,7,@,Miami (OH),78,L,3,59,-56,11,23,47.8,86,0,1,41,158,3.9,0,0,1,0,21,31,67.7,264,4,38,223,5.9,2,1,0,1,8
Central Michigan,75,2003-10-11,6,,Northern Illinois,79,L,24,40,-16,17,30,56.7,215,1,4,45,145,3.2,2,0,4,3,17,27,63.0,198,0,47,206,4.4,4,1,0,1,4
Cincinnati,2,2003-10-11,6,@,UAB,61,L,14,31,-17,21,43,48.8,219,0,0,30,100,3.3,1,1,1,1,12,21,57.1,277,2,45,105,2.3,2,0,1,1,4
Clemson,14,2003-10-11,6,,Virginia,24,W,30,27,3,28,45,62.2,294,2,1,46,194,4.2,2,0,1,4,33,48,68.8,271,2,22,53,2.4,1,0,2,2,3
Colorado,98,2003-10-11,6,,Kansas,43,W,50,47,3,38,54,70.4,419,2,1,39,179,4.6,4,2,3,6,20,31,64.5,422,3,37,164,4.4,3,0,0,0,6
Connecticut,3,2003-10-11,7,@,NC State,20,L,24,31,-7,21,39,53.8,299,3,1,39,153,3.9,0,1,2,3,23,42,54.8,234,2,31,89,2.9,0,0,1,1,4
Duke,15,2003-10-11,6,@,Maryland,30,L,20,33,-13,20,47,42.6,270,1,1,45,143,3.2,2,1,2,3,18,32,56.3,238,1,31,131,4.2,2,1,1,2,3
East Carolina,4,2003-10-11,6,,North Carolina,21,L,17,28,-11,13,17,76.5,125,2,0,45,164,3.6,0,1,1,2,15,25,60.0,198,2,43,189,4.4,2,1,0,1,4
Eastern Michigan,76,2003-10-11,7,@,Toledo,81,L,14,49,-35,16,34,47.1,118,1,2,38,129,3.4,1,1,3,2,26,33,78.8,307,3,38,172,4.5,3,0,0,0,7
Florida,110,2003-10-11,7,@,LSU,113,W,19,7,12,18,30,60.0,229,2,0,40,81,2.0,0,1,1,2,19,33,57.6,231,0,24,56,2.3,0,1,2,3,1
Florida St.,16,2003-10-11,6,,Miami (FL),19,L,14,22,-8,20,42,47.6,235,2,2,37,61,1.6,0,3,5,2,15,28,53.6,181,1,34,131,3.9,0,2,3,5,2
Fresno St.,86,2003-10-11,7,@,Hawaii,87,L,28,55,-27,25,38,65.8,242,3,0,34,140,4.1,1,3,3,4,42,64,65.6,404,6,20,145,7.3,1,1,0,1,7
Georgia,111,2003-10-11,6,@,Tennessee,118,W,41,14,27,22,28,78.6,228,1,1,45,186,4.1,3,0,1,5,13,27,48.1,187,2,27,61,2.3,0,2,2,4,2
Georgia Tech,17,2003-10-11,7,@,Wake Forest,26,W,24,7,17,12,24,50.0,225,2,0,47,216,4.6,1,0,0,3,14,28,50.0,132,0,32,145,4.5,1,0,2,2,1
Hawaii,87,2003-10-11,6,,Fresno St.,86,W,55,28,27,42,64,65.6,404,6,0,20,145,7.3,1,1,1,7,25,38,65.8,242,3,34,140,4.1,1,3,0,3,4
Houston,5,2003-10-11,6,@,Tulane,11,W,45,42,3,22,39,56.4,283,3,1,66,256,3.9,3,0,1,6,25,34,73.5,264,3,21,116,5.5,3,2,1,3,6
Idaho,133,2003-10-11,7,,North Texas,57,L,14,24,-10,23,41,56.1,402,2,1,28,92,3.3,0,2,3,2,14,24,58.3,125,0,48,245,5.1,3,0,0,0,3
Illinois,27,2003-10-11,7,,Michigan St.,32,L,14,49,-35,26,39,66.7,213,2,2,43,158,3.7,0,1,3,2,23,31,74.2,317,2,29,102,3.5,4,0,0,0,7
Indiana,28,2003-10-11,7,,Northwestern,35,L,31,37,-6,13,20,65.0,204,0,2,58,327,5.6,4,0,2,4,13,20,65.0,191,1,51,192,3.8,4,0,0,0,5
Iowa St.,42,2003-10-11,6,@,Texas Tech,49,L,21,52,-31,16,33,48.5,270,2,1,30,85,2.8,1,1,2,3,52,78,66.7,535,3,33,240,7.3,4,2,2,4,7
