School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Points For,Points Against,Points Difference,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Pass Int,Rush Att,Rush Yard,Rush Avg,Rush TD,Fum,Turnovers,Total TD,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp,Total TD opp
Tulane,11,2004-10-16,5,@,Memphis,6,L,24,49,-25,16,35,45.7,231,3,1,34,90,2.6,0,0,1,3,23,31,74.2,226,3,42,257,6.1,3,1,1,2,7
Tulsa,12,2004-10-16,6,,Boise St.,84,L,42,45,-3,19,29,65.5,305,3,1,32,107,3.3,2,0,1,6,18,34,52.9,261,2,56,264,4.7,3,0,2,2,6
Central Florida,1,2004-10-16,6,,Akron,71,L,21,26,-5,30,41,73.2,322,2,2,34,48,1.4,1,2,4,3,14,24,58.3,169,2,42,166,4.0,1,1,0,1,3
UCLA,102,2004-10-16,6,@,California,97,L,28,45,-17,20,36,55.6,299,4,0,30,79,2.6,0,1,1,4,19,30,63.3,260,4,43,290,6.7,2,1,0,1,6
UNLV,92,2004-10-16,7,,New Mexico,89,L,20,24,-4,17,33,51.5,206,2,2,36,156,4.3,0,4,6,2,14,27,51.9,92,1,50,284,5.7,2,0,0,0,3
USC,103,2004-10-16,6,,Arizona St.,96,W,45,7,38,17,28,60.7,301,5,0,38,145,3.8,1,1,1,6,23,39,59.0,219,0,30,24,0.8,1,0,2,2,1
Utah,104,2004-10-16,6,,North Carolina,21,W,46,16,30,31,40,77.5,381,4,1,46,288,6.3,2,1,2,6,16,34,47.1,173,0,27,48,1.8,2,1,1,2,2
Utah St.,93,2004-10-16,7,@,Clemson,14,L,6,35,-29,16,31,51.6,159,0,1,30,-20,-0.7,1,0,1,1,15,24,62.5,179,0,48,200,4.2,4,0,2,2,5
UTEP,62,2004-10-16,6,,Hawaii,87,W,51,20,31,28,45,62.2,317,5,4,42,173,4.1,2,0,4,7,32,65,49.2,359,2,14,77,5.5,0,2,2,4,3
Vanderbilt,120,2004-10-16,6,@,Georgia,111,L,3,33,-30,13,23,56.5,134,0,0,30,53,1.8,0,0,0,0,18,26,69.2,254,2,47,273,5.8,2,1,1,2,4
Virginia,24,2004-10-16,6,@,Florida St.,16,L,3,36,-33,26,38,68.4,261,0,1,29,20,0.7,0,0,1,0,21,27,77.8,278,1,39,192,4.9,3,0,0,0,4
Virginia Tech,25,2004-10-16,7,,Florida A&M,175,W,62,0,62,13,21,61.9,173,4,0,54,310,5.7,3,1,1,8,19,38,50.0,139,0,37,60,1.6,0,2,3,5,0
Washington,105,2004-10-16,6,,Oregon St.,100,L,14,29,-15,13,36,36.1,224,2,3,35,121,3.5,0,4,7,2,26,40,65.0,286,1,36,101,2.8,1,2,0,2,2
Washington St.,106,2004-10-16,6,,Stanford,101,L,17,23,-6,18,36,50.0,257,1,3,36,180,5.0,1,1,4,2,16,33,48.5,244,1,41,139,3.4,1,0,1,1,2
Western Michigan,82,2004-10-16,6,,Eastern Michigan,76,L,31,35,-4,29,48,60.4,338,4,2,37,75,2.0,0,2,4,4,14,36,38.9,229,3,34,200,5.9,1,1,1,2,4
Wisconsin,40,2004-10-16,7,@,Purdue,38,W,20,17,3,17,32,53.1,211,1,1,30,84,2.8,1,0,1,3,25,45,55.6,235,1,40,132,3.3,1,2,1,3,2
Wyoming,94,2004-10-16,6,@,BYU,66,L,13,24,-11,23,40,57.5,219,1,4,37,103,2.8,0,0,4,1,11,26,42.3,179,1,44,237,5.4,2,2,1,3,3
Syracuse,23,2004-10-21,7,@,West Virginia,50,L,6,27,-21,23,37,62.2,249,0,0,36,66,1.8,1,1,1,1,7,12,58.3,144,3,50,279,5.6,0,1,0,1,3
West Virginia,50,2004-10-21,7,,Syracuse,23,W,27,6,21,7,12,58.3,144,3,0,50,279,5.6,0,1,1,3,23,37,62.2,249,0,36,66,1.8,1,1,0,1,1
Colorado St.,85,2004-10-22,7,,Wyoming,94,W,30,7,23,11,22,50.0,167,0,1,50,233,4.7,2,1,2,3,26,39,66.7,256,0,29,80,2.8,1,2,2,4,1
Louisville,18,2004-10-22,6,,South Florida,9,W,41,9,32,28,39,71.8,345,1,0,41,172,4.2,4,1,1,5,3,21,14.3,67,1,36,136,3.8,0,0,2,2,1
South Florida,9,2004-10-22,6,@,Louisville,18,L,9,41,-32,3,21,14.3,67,1,2,36,136,3.8,0,0,2,1,28,39,71.8,345,1,41,172,4.2,4,1,0,1,5
Wyoming,94,2004-10-22,7,@,Colorado St.,85,L,7,30,-23,26,39,66.7,256,0,2,29,80,2.8,1,2,4,1,11,22,50.0,167,0,50,233,4.7,2,1,1,2,3
Air Force,83,2004-10-23,7,,BYU,66,L,24,41,-17,10,24,41.7,150,1,0,47,213,4.5,2,0,0,3,21,32,65.6,354,4,39,173,4.4,0,1,1,2,5
Akron,71,2004-10-23,8,,Ball St.,72,W,35,23,12,21,33,63.6,246,2,0,43,192,4.5,2,3,3,5,21,38,55.3,200,0,38,176,4.6,3,0,2,2,3
Alabama,107,2004-10-23,8,@,Tennessee,118,L,13,17,-4,14,28,50.0,113,0,1,39,105,2.7,1,1,2,1,10,22,45.5,132,1,34,63,1.9,0,0,2,2,2
Arizona,95,2004-10-23,7,,California,97,L,0,38,-38,13,32,40.6,159,0,1,29,86,3.0,0,1,2,0,22,30,73.3,267,3,41,192,4.7,2,0,2,2,5
Arizona St.,96,2004-10-23,7,,UCLA,102,W,48,42,6,25,51,49.0,415,6,3,37,121,3.3,0,0,3,6,30,45,66.7,325,2,35,210,6.0,3,0,4,4,5
Arkansas,108,2004-10-23,7,,Georgia,111,L,14,20,-6,12,21,57.1,181,1,0,33,97,2.9,0,2,2,2,22,30,73.3,382,2,47,131,2.8,0,2,0,2,2
Arkansas St.,122,2004-10-23,8,@,Louisiana,126,L,24,27,-3,16,38,42.1,164,1,1,40,306,7.7,2,0,1,3,17,29,58.6,226,1,47,188,4.0,1,0,0,0,3
Auburn,109,2004-10-23,8,,Kentucky,112,W,42,10,32,11,18,61.1,127,0,1,49,210,4.3,5,1,2,6,14,26,53.8,73,0,36,37,1.0,1,2,0,2,1
Ball St.,72,2004-10-23,8,@,Akron,71,L,23,35,-12,21,38,55.3,200,0,2,38,176,4.6,3,0,2,3,21,33,63.6,246,2,43,192,4.5,2,3,0,3,5
Baylor,41,2004-10-23,7,,Iowa St.,42,L,25,26,-1,31,39,79.5,310,1,0,41,140,3.4,2,4,4,3,12,20,60.0,148,1,39,109,2.8,2,0,0,0,4
Boise St.,84,2004-10-23,7,,Fresno St.,86,W,33,16,17,15,23,65.2,227,1,0,55,164,3.0,2,1,1,3,17,30,56.7,174,1,17,17,1.0,1,1,2,3,2
Boston College,13,2004-10-23,7,@,Notre Dame,70,W,24,23,1,27,41,65.9,383,2,2,28,62,2.2,1,0,2,3,20,33,60.6,231,1,34,104,3.1,2,0,2,2,3
Bowling Green,73,2004-10-23,7,@,Ohio,80,W,41,16,25,30,48,62.5,405,2,0,31,76,2.5,3,0,0,5,15,37,40.5,200,1,30,65,2.2,0,0,0,0,2
BYU,66,2004-10-23,8,@,Air Force,83,W,41,24,17,21,32,65.6,354,4,1,39,173,4.4,0,1,2,5,10,24,41.7,150,1,47,213,4.5,2,0,0,0,3
Buffalo,74,2004-10-23,8,@,Marshall,55,L,14,48,-34,10,22,45.5,101,1,1,37,202,5.5,1,0,1,2,20,28,71.4,273,4,47,193,4.1,2,1,2,3,7
California,97,2004-10-23,6,@,Arizona,95,W,38,0,38,22,30,73.3,267,3,2,41,192,4.7,2,0,2,5,13,32,40.6,159,0,29,86,3.0,0,1,1,2,0
Central Michigan,75,2004-10-23,7,@,Toledo,81,L,22,27,-5,29,42,69.0,385,2,0,42,168,4.0,1,1,1,3,29,42,69.0,375,1,32,123,3.8,1,0,1,1,3
Cincinnati,2,2004-10-23,7,,Memphis,6,W,49,10,39,13,18,72.2,182,3,0,59,242,4.1,4,0,0,7,11,25,44.0,113,0,28,89,3.2,1,0,1,1,1
Clemson,14,2004-10-23,7,,Maryland,30,W,10,7,3,14,31,45.2,170,0,0,40,36,0.9,1,0,0,1,14,31,45.2,111,0,37,83,2.2,1,0,2,2,1
Colorado,98,2004-10-23,7,@,Texas A&M,119,L,26,29,-3,26,43,60.5,364,2,0,36,146,4.1,1,2,2,3,24,39,61.5,294,0,46,238,5.2,2,0,0,0,2
Connecticut,3,2004-10-23,7,,Temple,10,W,45,31,14,18,29,62.1,260,2,1,34,258,7.6,3,3,4,6,21,44,47.7,276,2,41,199,4.9,2,0,1,1,4
Duke,15,2004-10-23,7,,Virginia,24,L,16,37,-21,20,32,62.5,242,2,1,34,95,2.8,0,0,1,2,11,20,55.0,163,1,61,348,5.7,3,1,0,1,4
East Carolina,4,2004-10-23,6,@,Southern Miss,60,L,10,51,-41,18,33,54.5,181,1,0,27,-3,-0.1,0,1,1,1,8,12,66.7,119,2,60,264,4.4,5,0,0,0,7
Florida,110,2004-10-23,7,@,Mississippi St.,114,L,31,38,-7,20,35,57.1,260,2,1,30,181,6.0,2,2,3,4,15,24,62.5,158,1,47,251,5.3,3,1,0,1,5
Florida A&M,175,2004-10-23,8,,Savannah State,383,W,50,14,36,26,38,68.4,369,5,1,26,257,9.9,3,1,2,8,22,39,56.4,329,2,42,164,3.9,0,3,1,4,2
Florida Atlantic,52,2004-10-23,6,,UL Monroe,130,L,13,17,-4,18,36,50.0,260,0,3,40,151,3.8,1,0,3,1,24,33,72.7,202,1,31,137,4.4,1,1,0,1,2
Florida Intl,53,2004-10-23,5,,McNeese State,241,L,27,30,-3,13,32,40.6,204,2,1,24,77,3.2,0,1,2,3,21,30,70.0,286,1,64,224,3.5,3,0,3,3,4
Florida St.,16,2004-10-23,7,@,Wake Forest,26,W,20,17,3,17,39,43.6,194,2,2,38,138,3.6,0,1,3,2,15,29,51.7,137,0,45,133,3.0,0,0,1,1,2
Fresno St.,86,2004-10-23,6,@,Boise St.,84,L,16,33,-17,17,30,56.7,174,1,2,17,17,1.0,1,1,3,2,15,23,65.2,227,1,55,164,3.0,2,1,0,1,3
Georgia,111,2004-10-23,7,@,Arkansas,108,W,20,14,6,22,30,73.3,382,2,0,47,131,2.8,0,2,2,2,12,21,57.1,181,1,33,97,2.9,0,2,0,2,2
Hawaii,87,2004-10-23,6,,San Jose St.,91,W,46,28,18,26,40,65.0,341,2,2,30,108,3.6,3,0,2,6,10,24,41.7,82,2,47,315,6.7,2,1,1,2,4
Houston,5,2004-10-23,7,@,TCU,47,L,27,34,-7,25,44,56.8,256,3,0,30,121,4.0,0,1,1,3,20,30,66.7,284,2,51,229,4.5,2,0,1,1,4
Idaho,133,2004-10-23,8,@,Middle Tennessee,56,L,14,34,-20,28,47,59.6,236,1,0,30,87,2.9,1,1,1,2,19,27,70.4,203,1,39,165,4.2,3,0,1,1,4
Illinois,27,2004-10-23,8,@,Minnesota,33,L,0,45,-45,19,29,65.5,159,0,1,33,72,2.2,0,1,2,0,11,22,50.0,268,2,49,319,6.5,4,0,0,0,6
Indiana,28,2004-10-23,7,@,Ohio St.,36,L,7,30,-23,17,28,60.7,189,0,1,36,53,1.5,1,0,1,1,12,24,50.0,161,2,43,282,6.6,1,0,0,0,3
Iowa,29,2004-10-23,7,@,Penn State,37,W,6,4,2,14,31,45.2,126,0,1,40,42,1.1,0,1,2,0,9,28,32.1,96,0,29,51,1.8,0,1,4,5,0
Iowa St.,42,2004-10-23,7,@,Baylor,41,W,26,25,1,12,20,60.0,148,1,0,39,109,2.8,2,0,0,4,31,39,79.5,310,1,41,140,3.4,2,4,0,4,3
Kansas,43,2004-10-23,7,@,Oklahoma,45,L,10,41,-31,17,35,48.6,184,1,2,34,72,2.1,0,1,3,1,27,44,61.4,389,4,31,118,3.8,1,0,0,0,6
Kansas St.,44,2004-10-23,7,,Nebraska,34,W,45,21,24,14,23,60.9,124,0,0,61,294,4.8,6,2,2,6,3,12,25.0,116,0,34,106,3.1,2,3,1,4,3
Kentucky,112,2004-10-23,7,@,Auburn,109,L,10,42,-32,14,26,53.8,73,0,0,36,37,1.0,1,2,2,1,11,18,61.1,127,0,49,210,4.3,5,1,1,2,6
Louisiana,126,2004-10-23,8,,Arkansas St.,122,W,27,24,3,17,29,58.6,226,1,0,47,188,4.0,1,0,0,3,16,38,42.1,164,1,40,306,7.7,2,0,1,1,3
Louisiana Tech,54,2004-10-23,8,,UTEP,62,L,27,44,-17,9,28,32.1,151,0,3,40,192,4.8,2,1,4,3,17,30,56.7,259,4,40,150,3.8,1,2,0,2,5
UL Monroe,130,2004-10-23,7,@,Florida Atlantic,52,W,17,13,4,24,33,72.7,202,1,0,31,137,4.4,1,1,1,2,18,36,50.0,260,0,40,151,3.8,1,0,3,3,1
LSU,113,2004-10-23,7,,Troy,129,W,24,20,4,25,38,65.8,329,1,3,36,57,1.6,2,1,4,3,7,17,41.2,60,1,40,90,2.3,1,0,0,0,2
Marshall,55,2004-10-23,7,,Buffalo,74,W,48,14,34,20,28,71.4,273,4,2,47,193,4.1,2,1,3,7,10,22,45.5,101,1,37,202,5.5,1,0,1,1,2
Maryland,30,2004-10-23,7,@,Clemson,14,L,7,10,-3,14,31,45.2,111,0,2,37,83,2.2,1,0,2,1,14,31,45.2,170,0,40,36,0.9,1,0,0,0,1
Memphis,6,2004-10-23,7,@,Cincinnati,2,L,10,49,-39,11,25,44.0,113,0,1,28,89,3.2,1,0,1,1,13,18,72.2,182,3,59,242,4.1,4,0,0,0,7
Miami (FL),19,2004-10-23,6,@,NC State,20,W,45,31,14,15,30,50.0,265,5,1,46,151,3.3,0,1,2,6,20,38,52.6,260,4,35,180,5.1,0,3,1,4,4
Miami (OH),78,2004-10-23,8,,Central Florida,1,W,43,7,36,24,40,60.0,288,1,2,38,206,5.4,4,1,3,5,8,22,36.4,72,0,34,88,2.6,1,1,1,2,1
Michigan,31,2004-10-23,8,@,Purdue,38,W,16,14,2,22,39,56.4,190,1,1,43,204,4.7,0,0,1,1,14,30,46.7,213,1,33,50,1.5,1,1,1,2,2
Middle Tennessee,56,2004-10-23,7,,Idaho,133,W,34,14,20,19,27,70.4,203,1,1,39,165,4.2,3,0,1,4,28,47,59.6,236,1,30,87,2.9,1,1,0,1,2
Minnesota,33,2004-10-23,8,,Illinois,27,W,45,0,45,11,22,50.0,268,2,0,49,319,6.5,4,0,0,6,19,29,65.5,159,0,33,72,2.2,0,1,1,2,0
Mississippi St.,114,2004-10-23,7,,Florida,110,W,38,31,7,15,24,62.5,158,1,0,47,251,5.3,3,1,1,5,20,35,57.1,260,2,30,181,6.0,2,2,1,3,4
Missouri,115,2004-10-23,7,,Oklahoma St.,46,L,17,20,-3,18,29,62.1,96,2,1,45,168,3.7,0,0,1,2,7,15,46.7,110,1,46,278,6.0,1,1,1,2,2
Navy,7,2004-10-23,7,,Rice,59,W,14,13,1,4,15,26.7,79,1,0,52,263,5.1,1,0,0,2,5,5,100.0,35,1,53,223,4.2,1,0,0,0,2
Nebraska,34,2004-10-23,7,@,Kansas St.,44,L,21,45,-24,3,12,25.0,116,0,1,34,106,3.1,2,3,4,3,14,23,60.9,124,0,61,294,4.8,6,2,0,2,6
Nevada,88,2004-10-23,8,,Tulsa,12,W,54,48,6,20,33,60.6,299,2,0,42,192,4.6,4,1,1,7,14,31,45.2,197,1,60,312,5.2,4,1,3,4,6
New Mexico,89,2004-10-23,8,,San Diego St.,90,W,19,9,10,10,17,58.8,106,1,0,51,114,2.2,1,1,1,2,16,32,50.0,165,1,30,-19,-0.6,0,0,2,2,1
New Mexico State,69,2004-10-23,7,@,North Texas,57,L,26,36,-10,27,39,69.2,249,2,0,34,105,3.1,1,0,0,3,10,14,71.4,139,2,43,262,6.1,2,0,0,0,4
NC State,20,2004-10-23,7,,Miami (FL),19,L,31,45,-14,20,38,52.6,260,4,1,35,180,5.1,0,3,4,4,15,30,50.0,265,5,46,151,3.3,0,1,1,2,6
North Texas,57,2004-10-23,7,,New Mexico State,69,W,36,26,10,10,14,71.4,139,2,0,43,262,6.1,2,0,0,4,27,39,69.2,249,2,34,105,3.1,1,0,0,0,3
Northern Illinois,79,2004-10-23,8,@,Western Michigan,82,W,59,38,21,17,25,68.0,387,6,0,41,265,6.5,2,0,0,8,26,45,57.8,290,1,40,204,5.1,3,0,2,2,5
Northwestern,35,2004-10-23,7,@,Wisconsin,40,L,12,24,-12,16,37,43.2,185,1,1,36,149,4.1,1,0,1,2,13,21,61.9,178,1,53,208,3.9,2,1,1,2,3
Notre Dame,70,2004-10-23,8,,Boston College,13,L,23,24,-1,20,33,60.6,231,1,2,34,104,3.1,2,0,2,3,27,41,65.9,383,2,28,62,2.2,1,0,2,2,3
Ohio,80,2004-10-23,8,,Bowling Green,73,L,16,41,-25,15,37,40.5,200,1,0,30,65,2.2,0,0,0,2,30,48,62.5,405,2,31,76,2.5,3,0,0,0,5
Ohio St.,36,2004-10-23,7,,Indiana,28,W,30,7,23,12,24,50.0,161,2,0,43,282,6.6,1,0,0,3,17,28,60.7,189,0,36,53,1.5,1,0,1,1,1
Oklahoma,45,2004-10-23,7,,Kansas,43,W,41,10,31,27,44,61.4,389,4,0,31,118,3.8,1,0,0,6,17,35,48.6,184,1,34,72,2.1,0,1,2,3,1
Oklahoma St.,46,2004-10-23,7,@,Missouri,115,W,20,17,3,7,15,46.7,110,1,1,46,278,6.0,1,1,2,2,18,29,62.1,96,2,45,168,3.7,0,0,1,1,2
Oregon,99,2004-10-23,7,@,Stanford,101,W,16,13,3,22,33,66.7,275,0,1,39,149,3.8,1,1,2,1,23,39,59.0,269,1,29,-8,-0.3,0,0,0,0,1
Oregon St.,100,2004-10-23,7,,Washington St.,106,W,38,19,19,18,40,45.0,270,3,1,50,171,3.4,2,0,1,5,15,41,36.6,201,1,31,119,3.8,1,1,2,3,2
Penn State,37,2004-10-23,7,,Iowa,29,L,4,6,-2,9,28,32.1,96,0,4,29,51,1.8,0,1,5,0,14,31,45.2,126,0,40,42,1.1,0,1,1,2,0
Pittsburgh,22,2004-10-23,7,,Rutgers,39,W,41,17,24,27,43,62.8,318,3,1,42,79,1.9,1,1,2,5,31,57,54.4,351,1,22,56,2.5,1,1,4,5,2
Purdue,38,2004-10-23,7,,Michigan,31,L,14,16,-2,14,30,46.7,213,1,1,33,50,1.5,1,1,2,2,22,39,56.4,190,1,43,204,4.7,0,0,1,1,1
Rice,59,2004-10-23,7,@,Navy,7,L,13,14,-1,5,5,100.0,35,1,0,53,223,4.2,1,0,0,2,4,15,26.7,79,1,52,263,5.1,1,0,0,0,2
Rutgers,39,2004-10-23,7,@,Pittsburgh,22,L,17,41,-24,31,57,54.4,351,1,4,22,56,2.5,1,1,5,2,27,43,62.8,318,3,42,79,1.9,1,1,1,2,5
San Diego St.,90,2004-10-23,7,@,New Mexico,89,L,9,19,-10,16,32,50.0,165,1,2,30,-19,-0.6,0,0,2,1,10,17,58.8,106,1,51,114,2.2,1,1,0,1,2
San Jose St.,91,2004-10-23,6,@,Hawaii,87,L,28,46,-18,10,24,41.7,82,2,1,47,315,6.7,2,1,2,4,26,40,65.0,341,2,30,108,3.6,3,0,2,2,6
Southern Miss,60,2004-10-23,6,,East Carolina,4,W,51,10,41,8,12,66.7,119,2,0,60,264,4.4,5,0,0,7,18,33,54.5,181,1,27,-3,-0.1,0,1,0,1,1
Stanford,101,2004-10-23,7,,Oregon,99,L,13,16,-3,23,39,59.0,269,1,0,29,-8,-0.3,0,0,0,1,22,33,66.7,275,0,39,149,3.8,1,1,1,2,1
Temple,10,2004-10-23,8,@,Connecticut,3,L,31,45,-14,21,44,47.7,276,2,1,41,199,4.9,2,0,1,4,18,29,62.1,260,2,34,258,7.6,3,3,1,4,6
Tennessee,118,2004-10-23,7,,Alabama,107,W,17,13,4,10,22,45.5,132,1,2,34,63,1.9,0,0,2,2,14,28,50.0,113,0,39,105,2.7,1,1,1,2,1
Texas,48,2004-10-23,7,@,Texas Tech,49,W,51,21,30,10,15,66.7,142,1,0,71,351,4.9,5,0,0,6,34,51,66.7,403,1,11,-17,-1.5,2,0,1,1,3
Texas A&M,119,2004-10-23,7,,Colorado,98,W,29,26,3,24,39,61.5,294,0,0,46,238,5.2,2,0,0,2,26,43,60.5,364,2,36,146,4.1,1,2,0,2,3
TCU,47,2004-10-23,7,,Houston,5,W,34,27,7,20,30,66.7,284,2,1,51,229,4.5,2,0,1,4,25,44,56.8,256,3,30,121,4.0,0,1,0,1,3
Texas Tech,49,2004-10-23,7,,Texas,48,L,21,51,-30,34,51,66.7,403,1,1,11,-17,-1.5,2,0,1,3,10,15,66.7,142,1,71,351,4.9,5,0,0,0,6
Toledo,81,2004-10-23,8,,Central Michigan,75,W,27,22,5,29,42,69.0,375,1,1,32,123,3.8,1,0,1,3,29,42,69.0,385,2,42,168,4.0,1,1,0,1,3
Troy,129,2004-10-23,7,@,LSU,113,L,20,24,-4,7,17,41.2,60,1,0,40,90,2.3,1,0,0,2,25,38,65.8,329,1,36,57,1.6,2,1,3,4,3
Tulane,11,2004-10-23,6,,UAB,61,W,59,55,4,36,49,73.5,417,6,0,26,108,4.2,1,0,0,8,23,38,60.5,448,2,39,201,5.2,5,1,0,1,7
Tulsa,12,2004-10-23,7,@,Nevada,88,L,48,54,-6,14,31,45.2,197,1,3,60,312,5.2,4,1,4,6,20,33,60.6,299,2,42,192,4.6,4,1,0,1,7
UAB,61,2004-10-23,7,@,Tulane,11,L,55,59,-4,23,38,60.5,448,2,0,39,201,5.2,5,1,1,7,36,49,73.5,417,6,26,108,4.2,1,0,0,0,8
Central Florida,1,2004-10-23,7,@,Miami (OH),78,L,7,43,-36,8,22,36.4,72,0,1,34,88,2.6,1,1,2,1,24,40,60.0,288,1,38,206,5.4,4,1,2,3,5
UCLA,102,2004-10-23,7,@,Arizona St.,96,L,42,48,-6,30,45,66.7,325,2,4,35,210,6.0,3,0,4,5,25,51,49.0,415,6,37,121,3.3,0,0,3,3,6
UNLV,92,2004-10-23,8,@,Utah,104,L,28,63,-35,9,22,40.9,111,0,2,48,311,6.5,4,2,4,4,12,22,54.5,152,3,46,281,6.1,3,1,0,1,9
USC,103,2004-10-23,7,,Washington,105,W,38,0,38,28,48,58.3,256,2,1,42,197,4.7,3,1,2,5,7,28,25.0,63,0,27,50,1.9,0,2,1,3,0
Utah,104,2004-10-23,7,,UNLV,92,W,63,28,35,12,22,54.5,152,3,0,46,281,6.1,3,1,1,9,9,22,40.9,111,0,48,311,6.5,4,2,2,4,4
UTEP,62,2004-10-23,7,@,Louisiana Tech,54,W,44,27,17,17,30,56.7,259,4,0,40,150,3.8,1,2,2,5,9,28,32.1,151,0,40,192,4.8,2,1,3,4,3
Vanderbilt,120,2004-10-23,7,,Eastern Kentucky,203,W,19,7,12,15,21,71.4,156,1,0,38,210,5.5,2,0,0,3,22,32,68.8,276,1,40,184,4.6,0,1,0,1,1
Virginia,24,2004-10-23,7,@,Duke,15,W,37,16,21,11,20,55.0,163,1,0,61,348,5.7,3,1,1,4,20,32,62.5,242,2,34,95,2.8,0,0,1,1,2
Wake Forest,26,2004-10-23,7,,Florida St.,16,L,17,20,-3,15,29,51.7,137,0,1,45,133,3.0,0,0,1,2,17,39,43.6,194,2,38,138,3.6,0,1,2,3,2
Washington,105,2004-10-23,7,@,USC,103,L,0,38,-38,7,28,25.0,63,0,1,27,50,1.9,0,2,3,0,28,48,58.3,256,2,42,197,4.7,3,1,1,2,5
Washington St.,106,2004-10-23,7,@,Oregon St.,100,L,19,38,-19,15,41,36.6,201,1,2,31,119,3.8,1,1,3,2,18,40,45.0,270,3,50,171,3.4,2,0,1,1,5
Western Michigan,82,2004-10-23,7,,Northern Illinois,79,L,38,59,-21,26,45,57.8,290,1,2,40,204,5.1,3,0,2,5,17,25,68.0,387,6,41,265,6.5,2,0,0,0,8
Wisconsin,40,2004-10-23,8,,Northwestern,35,W,24,12,12,13,21,61.9,178,1,1,53,208,3.9,2,1,2,3,16,37,43.2,185,1,36,149,4.1,1,0,1,1,2
Georgia Tech,17,2004-10-28,7,,Virginia Tech,25,L,20,34,-14,14,29,48.3,179,1,2,40,166,4.2,1,2,4,2,18,31,58.1,304,3,33,142,4.3,0,2,1,3,4
Virginia Tech,25,2004-10-28,8,@,Georgia Tech,17,W,34,20,14,18,31,58.1,304,3,1,33,142,4.3,0,2,3,4,14,29,48.3,179,1,40,166,4.2,1,2,2,4,2
Boise St.,84,2004-10-29,8,,Hawaii,87,W,69,3,66,11,19,57.9,164,0,0,50,425,8.5,8,0,0,9,26,55,47.3,227,0,21,73,3.5,0,1,5,6,0
Hawaii,87,2004-10-29,7,@,Boise St.,84,L,3,69,-66,26,55,47.3,227,0,5,21,73,3.5,0,1,6,0,11,19,57.9,164,0,50,425,8.5,8,0,0,0,9
Air Force,83,2004-10-30,8,@,Wyoming,94,L,26,43,-17,10,21,47.6,189,1,1,48,231,4.8,3,1,2,4,20,29,69.0,268,2,59,291,4.9,3,0,0,0,5
Arizona,95,2004-10-30,8,,Oregon St.,100,L,14,28,-14,19,38,50.0,235,1,2,34,96,2.8,1,2,4,2,17,31,54.8,249,2,37,61,1.6,2,1,0,1,4
Arizona St.,96,2004-10-30,8,@,California,97,L,0,27,-27,25,41,61.0,238,0,1,25,125,5.0,0,4,5,0,15,29,51.7,165,1,43,234,5.4,1,0,0,0,3
Army,65,2004-10-30,7,@,East Carolina,4,L,28,38,-10,17,30,56.7,230,1,2,31,195,6.3,2,1,3,4,26,36,72.2,285,3,47,177,3.8,2,0,0,0,5
Auburn,109,2004-10-30,9,@,Ole Miss,116,W,35,14,21,11,22,50.0,234,1,1,39,205,5.3,4,1,2,5,18,30,60.0,286,2,42,147,3.5,0,1,1,2,2
Ball St.,72,2004-10-30,9,,Northern Illinois,79,L,31,38,-7,31,48,64.6,244,2,0,44,154,3.5,1,0,0,4,7,18,38.9,142,1,53,373,7.0,4,0,0,0,5
Baylor,41,2004-10-30,8,,Texas A&M,119,W,35,34,1,32,50,64.0,262,4,0,24,77,3.2,0,1,1,4,21,32,65.6,291,3,42,170,4.0,1,2,1,3,4
Bowling Green,73,2004-10-30,8,,Eastern Michigan,76,W,41,20,21,30,44,68.2,333,3,0,39,168,4.3,1,0,0,5,25,52,48.1,388,1,27,45,1.7,1,2,1,3,2
California,97,2004-10-30,7,,Arizona St.,96,W,27,0,27,15,29,51.7,165,1,0,43,234,5.4,1,0,0,3,25,41,61.0,238,0,25,125,5.0,0,4,1,5,0
Central Michigan,75,2004-10-30,8,,Western Michigan,82,W,24,21,3,21,39,53.8,205,1,1,40,166,4.2,2,0,1,3,19,31,61.3,256,2,42,125,3.0,1,2,1,3,3
Cincinnati,2,2004-10-30,8,,TCU,47,W,21,10,11,13,26,50.0,155,1,0,48,255,5.3,2,0,0,3,15,33,45.5,221,1,35,146,4.2,0,0,1,1,1
Clemson,14,2004-10-30,8,,NC State,20,W,26,20,6,15,34,44.1,185,1,0,34,82,2.4,0,1,1,2,24,45,53.3,255,1,35,126,3.6,1,1,5,6,2
Colorado,98,2004-10-30,8,,Texas,48,L,7,31,-24,21,37,56.8,218,0,2,18,3,0.2,0,1,3,1,8,15,53.3,71,0,66,326,4.9,4,0,2,2,4
Colorado St.,85,2004-10-30,8,,New Mexico,89,L,17,26,-9,20,37,54.1,285,2,1,34,35,1.0,0,2,3,2,7,17,41.2,110,1,45,181,4.0,1,0,0,0,2
Connecticut,3,2004-10-30,8,@,Syracuse,23,L,30,42,-12,39,51,76.5,445,3,2,35,121,3.5,1,3,5,4,11,19,57.9,125,2,37,281,7.6,3,0,0,0,6
