School,Team Code,Date,G,Loc,Opponent,Team Code opp,WL,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,Total Plays,Total Yards,Total Yards Avg,Total TD,Total Points,Point Diff
Southern Miss,60,2014-11-29,12,,UAB,61,L,24,42,57.1,263,1,28,97,3.5,1,70,360,5.1,3,24,-21
Syracuse,23,2014-11-29,12,@,Boston College,13,L,8,20,40.0,66,0,28,62,2.2,1,48,128,2.7,1,7,-21
Temple,10,2014-11-29,11,,Cincinnati,2,L,19,35,54.3,196,0,32,71,2.2,0,67,267,4.0,0,6,-8
Tennessee,118,2014-11-29,12,@,Vanderbilt,120,W,11,20,55.0,92,0,45,170,3.8,2,65,262,4.0,3,24,7
Texas St.,128,2014-11-29,12,@,Georgia St.,125,W,26,32,81.3,267,2,43,340,7.9,3,75,607,8.1,6,54,23
Texas Tech,49,2014-11-29,12,N,Baylor,41,L,31,57,54.4,609,6,26,103,4.0,0,83,712,8.6,6,46,-2
Troy,129,2014-11-29,12,,Louisiana,126,L,29,34,85.3,272,3,32,122,3.8,0,66,394,6.0,3,23,-19
UAB,61,2014-11-29,12,@,Southern Miss,60,W,15,22,68.2,176,3,54,371,6.9,2,76,547,7.2,6,45,21
UNLV,92,2014-11-29,13,,Nevada,88,L,21,39,53.8,171,2,36,205,5.7,1,75,376,5.0,3,27,-22
USC,103,2014-11-29,12,,Notre Dame,70,W,32,40,80.0,372,6,53,205,3.9,1,93,577,6.2,7,49,35
Utah,104,2014-11-29,12,@,Colorado,98,W,25,37,67.6,311,3,35,128,3.7,1,72,439,6.1,5,38,4
Utah St.,93,2014-11-29,13,@,Boise St.,84,L,16,28,57.1,159,0,30,109,3.6,1,58,268,4.6,2,19,-31
UTEP,62,2014-11-29,12,,Middle Tennessee,56,W,7,13,53.8,106,1,48,250,5.2,2,61,356,5.8,3,24,3
UTSA,63,2014-11-29,12,,North Texas,57,W,18,29,62.1,277,2,33,175,5.3,3,62,452,7.3,5,34,7
Vanderbilt,120,2014-11-29,12,,Tennessee,118,L,13,30,43.3,149,1,36,123,3.4,1,66,272,4.1,2,17,-7
Wake Forest,26,2014-11-29,12,@,Duke,15,L,24,36,66.7,251,3,24,64,2.7,0,60,315,5.3,3,21,-20
Washington,105,2014-11-29,13,@,Washington St.,106,W,25,41,61.0,249,2,37,188,5.1,2,78,437,5.6,4,31,18
Washington St.,106,2014-11-29,12,,Washington,105,L,27,49,55.1,355,2,18,21,1.2,0,67,376,5.6,2,13,-18
West Virginia,50,2014-11-29,12,@,Iowa St.,42,W,21,41,51.2,285,3,38,285,7.5,1,79,570,7.2,4,37,13
Wisconsin,40,2014-11-29,12,,Minnesota,33,W,11,18,61.1,215,2,46,233,5.1,2,64,448,7.0,4,34,10
Wyoming,94,2014-11-29,12,@,New Mexico,89,L,21,43,48.8,366,1,51,175,3.4,2,94,541,5.8,3,30,-6
East Carolina,4,2014-12-04,12,,Central Florida,1,L,36,49,73.5,397,3,27,14,0.5,1,76,411,5.4,4,30,-2
Central Florida,1,2014-12-04,12,@,East Carolina,4,W,20,33,60.6,274,1,40,148,3.7,2,73,422,5.8,3,32,2
Arizona,95,2014-12-05,13,N,Oregon,99,L,9,26,34.6,113,1,35,111,3.2,1,61,224,3.7,2,13,-38
Bowling Green,73,2014-12-05,13,N,Northern Illinois,79,L,13,25,52.0,163,1,35,124,3.5,1,60,287,4.8,2,17,-34
Northern Illinois,79,2014-12-05,13,N,Bowling Green,73,W,29,49,59.2,218,2,51,334,6.5,4,100,552,5.5,6,51,34
Oregon,99,2014-12-05,13,N,Arizona,95,W,27,40,67.5,326,2,54,301,5.6,4,94,627,6.7,6,51,38
Alabama,107,2014-12-06,13,N,Missouri,115,W,23,27,85.2,262,2,49,242,4.9,4,76,504,6.6,6,42,29
Baylor,41,2014-12-06,12,,Kansas St.,44,W,34,41,82.9,412,1,37,172,4.6,4,78,584,7.5,5,38,11
Boise St.,84,2014-12-06,13,,Fresno St.,86,W,9,16,56.3,155,0,33,149,4.5,3,49,304,6.2,4,28,14
Cincinnati,2,2014-12-06,12,N,Houston,5,W,25,38,65.8,348,2,43,152,3.5,3,81,500,6.2,5,38,7
Connecticut,3,2014-12-06,12,,SMU,8,L,5,14,35.7,67,0,41,249,6.1,2,55,316,5.7,3,20,-7
Florida St.,16,2014-12-06,13,N,Georgia Tech,17,W,21,30,70.0,309,3,33,179,5.4,1,63,488,7.7,4,37,2
Fresno St.,86,2014-12-06,13,@,Boise St.,84,L,30,46,65.2,332,1,41,70,1.7,1,87,402,4.6,2,14,-14
Georgia Tech,17,2014-12-06,13,N,Florida St.,16,L,8,14,57.1,134,1,59,331,5.6,4,73,465,6.4,5,35,-2
Houston,5,2014-12-06,12,N,Cincinnati,2,L,27,45,60.0,360,2,35,234,6.7,2,80,594,7.4,4,31,-7
Iowa St.,42,2014-12-06,12,@,TCU,47,L,16,41,39.0,152,0,32,84,2.6,0,73,236,3.2,0,3,-52
Kansas St.,44,2014-12-06,12,@,Baylor,41,L,22,27,81.5,300,2,40,103,2.6,1,67,403,6.0,3,27,-11
Louisiana Tech,54,2014-12-06,13,@,Marshall,55,L,7,20,35.0,72,0,45,196,4.4,3,65,268,4.1,3,23,-3
Marshall,55,2014-12-06,13,,Louisiana Tech,54,W,25,46,54.3,308,2,35,121,3.5,0,81,429,5.3,2,26,3
Missouri,115,2014-12-06,13,N,Alabama,107,L,16,34,47.1,272,1,23,41,1.8,0,57,313,5.5,1,13,-29
Ohio St.,36,2014-12-06,13,N,Wisconsin,40,W,12,18,66.7,257,3,38,301,7.9,4,56,558,10.0,8,59,59
Oklahoma,45,2014-12-06,12,,Oklahoma St.,46,L,10,17,58.8,120,1,63,304,4.8,4,80,424,5.3,5,35,-3
Oklahoma St.,46,2014-12-06,12,@,Oklahoma,45,W,19,35,54.3,273,2,26,112,4.3,2,61,385,6.3,5,38,3
SMU,8,2014-12-06,12,@,Connecticut,3,W,15,33,45.5,145,0,47,277,5.9,3,80,422,5.3,3,27,7
Temple,10,2014-12-06,12,@,Tulane,11,W,20,38,52.6,255,1,30,92,3.1,0,68,347,5.1,1,10,7
TCU,47,2014-12-06,12,,Iowa St.,42,W,33,45,73.3,525,5,38,197,5.2,1,83,722,8.7,7,55,52
Tulane,11,2014-12-06,12,,Temple,10,L,19,40,47.5,151,0,31,115,3.7,0,71,266,3.7,0,3,-7
Wisconsin,40,2014-12-06,13,N,Ohio St.,36,L,17,43,39.5,187,0,37,71,1.9,0,80,258,3.2,0,0,-59
Army,65,2014-12-13,12,N,Navy,7,L,2,7,28.6,37,0,45,198,4.4,0,52,235,4.5,1,10,-7
Navy,7,2014-12-13,12,N,Army,65,W,6,8,75.0,77,1,55,205,3.7,1,63,282,4.5,2,17,7
Air Force,83,2014-12-20,13,N,Western Michigan,82,W,5,10,50.0,77,0,64,284,4.4,4,74,361,4.9,5,38,14
Bowling Green,73,2014-12-20,14,N,South Alabama,127,W,26,41,63.4,369,2,49,131,2.7,2,90,500,5.6,4,33,5
Colorado St.,85,2014-12-20,13,N,Utah,104,L,21,35,60.0,266,1,19,12,0.6,0,54,278,5.1,1,10,-35
Louisiana,126,2014-12-20,13,N,Nevada,88,W,26,31,83.9,227,1,43,184,4.3,0,74,411,5.6,1,16,13
Nevada,88,2014-12-20,13,N,Louisiana,126,L,14,29,48.3,124,0,28,89,3.2,0,57,213,3.7,0,3,-13
South Alabama,127,2014-12-20,13,N,Bowling Green,73,L,20,37,54.1,279,1,38,136,3.6,3,75,415,5.5,4,28,-5
Utah,104,2014-12-20,13,N,Colorado St.,85,W,19,29,65.5,189,1,48,359,7.5,5,77,548,7.1,6,45,35
Utah St.,93,2014-12-20,14,N,UTEP,62,W,5,12,41.7,68,0,40,279,7.0,3,52,347,6.7,3,21,15
UTEP,62,2014-12-20,13,N,Utah St.,93,L,13,24,54.2,126,0,46,149,3.2,0,70,275,3.9,0,6,-15
Western Michigan,82,2014-12-20,13,N,Air Force,83,L,19,38,50.0,297,3,26,79,3.0,0,64,376,5.9,3,24,-14
BYU,66,2014-12-22,13,N,Memphis,6,L,23,49,46.9,348,3,42,77,1.8,2,91,425,4.7,6,48,-7
Memphis,6,2014-12-22,13,N,BYU,66,W,24,46,52.2,306,4,51,174,3.4,3,97,480,4.9,7,55,7
Marshall,55,2014-12-23,14,N,Northern Illinois,79,W,25,37,67.6,281,3,38,224,5.9,3,75,505,6.7,7,52,29
Navy,7,2014-12-23,13,N,San Diego St.,90,W,3,7,42.9,17,0,58,254,4.4,2,65,271,4.2,2,17,1
Northern Illinois,79,2014-12-23,14,N,Marshall,55,L,15,28,53.6,225,1,50,200,4.0,1,78,425,5.4,2,23,-29
San Diego St.,90,2014-12-23,13,N,Navy,7,L,11,27,40.7,141,0,33,186,5.6,1,60,327,5.5,1,16,-1
Central Michigan,75,2014-12-24,13,N,Western Kentucky,64,L,28,45,62.2,493,7,29,114,3.9,0,74,607,8.2,7,48,-1
Fresno St.,86,2014-12-24,14,N,Rice,59,L,17,38,44.7,93,0,42,162,3.9,0,80,255,3.2,0,6,-24
Rice,59,2014-12-24,13,N,Fresno St.,86,W,16,26,61.5,326,3,40,137,3.4,1,66,463,7.0,4,30,24
Western Kentucky,64,2014-12-24,13,N,Central Michigan,75,W,31,42,73.8,486,5,32,161,5.0,2,74,647,8.7,7,49,1
Illinois,27,2014-12-26,13,N,Louisiana Tech,54,L,28,47,59.6,329,1,33,122,3.7,1,80,451,5.6,2,18,-17
Louisiana Tech,54,2014-12-26,14,N,Illinois,27,W,14,28,50.0,247,1,31,114,3.7,3,59,361,6.1,5,35,17
North Carolina,21,2014-12-26,13,N,Rutgers,39,L,32,46,69.6,263,2,40,219,5.5,1,86,482,5.6,3,21,-19
NC State,20,2014-12-26,13,N,Central Florida,1,W,17,28,60.7,300,2,49,187,3.8,2,77,487,6.3,4,34,7
Rutgers,39,2014-12-26,13,N,North Carolina,21,W,9,20,45.0,184,2,42,340,8.1,3,62,524,8.5,5,40,19
Central Florida,1,2014-12-26,13,N,NC State,20,L,23,53,43.4,291,3,28,82,2.9,0,81,373,4.6,3,27,-7
Arizona St.,96,2014-12-27,13,N,Duke,15,W,24,34,70.6,240,2,35,152,4.3,2,69,392,5.7,4,36,5
Boston College,13,2014-12-27,13,N,Penn State,37,L,11,20,55.0,97,2,46,289,6.3,2,66,386,5.8,4,30,-1
Cincinnati,2,2014-12-27,13,N,Virginia Tech,25,L,18,37,48.6,345,2,33,144,4.4,0,70,489,7.0,2,17,-16
Duke,15,2014-12-27,13,N,Arizona St.,96,L,17,33,51.5,235,3,44,165,3.8,0,77,400,5.2,3,31,-5
Miami (FL),19,2014-12-27,13,N,South Carolina,117,L,19,33,57.6,236,1,40,186,4.7,1,73,422,5.8,2,21,-3
Nebraska,34,2014-12-27,13,N,USC,103,L,32,51,62.7,381,3,43,144,3.3,2,94,525,5.6,5,42,-3
Penn State,37,2014-12-27,13,N,Boston College,13,W,34,50,68.0,371,4,29,82,2.8,0,79,453,5.7,4,31,1
South Carolina,117,2014-12-27,13,N,Miami (FL),19,W,22,34,64.7,294,2,30,60,2.0,1,64,354,5.5,3,24,3
USC,103,2014-12-27,13,N,Nebraska,34,W,23,39,59.0,321,3,34,194,5.7,2,73,515,7.1,6,45,3
Virginia Tech,25,2014-12-27,13,N,Cincinnati,2,W,15,25,60.0,124,1,44,210,4.8,1,69,334,4.8,3,33,16
Arkansas,108,2014-12-29,13,N,Texas,48,W,12,23,52.2,160,2,50,191,3.8,1,73,351,4.8,4,31,24
Clemson,14,2014-12-29,13,N,Oklahoma,45,W,26,37,70.3,319,3,42,68,1.6,1,79,387,4.9,5,40,34
Oklahoma,45,2014-12-29,13,N,Clemson,14,L,17,37,45.9,103,0,31,172,5.5,1,68,275,4.0,1,6,-34
Texas,48,2014-12-29,13,N,Arkansas,108,L,13,25,52.0,57,0,18,2,0.1,1,43,59,1.4,1,7,-24
Texas A&M,119,2014-12-29,13,N,West Virginia,50,W,22,35,62.9,294,4,48,235,4.9,2,83,529,6.4,6,45,8
West Virginia,50,2014-12-29,13,N,Texas A&M,119,L,20,45,44.4,346,3,32,126,3.9,0,77,472,6.1,4,37,-8
Georgia,111,2014-12-30,13,N,Louisville,18,W,14,24,58.3,200,1,52,305,5.9,3,76,505,6.6,4,37,23
Louisville,18,2014-12-30,13,N,Georgia,111,L,21,44,47.7,314,1,27,62,2.3,1,71,376,5.3,2,14,-23
LSU,113,2014-12-30,13,N,Notre Dame,70,L,7,14,50.0,151,1,38,285,7.5,2,52,436,8.4,4,28,-3
Maryland,30,2014-12-30,13,N,Stanford,101,L,15,27,55.6,205,0,27,17,0.6,2,54,222,4.1,3,21,-24
Notre Dame,70,2014-12-30,13,N,LSU,113,W,18,26,69.2,186,1,51,263,5.2,3,77,449,5.8,4,31,3
Stanford,101,2014-12-30,13,N,Maryland,30,W,18,26,69.2,208,2,45,206,4.6,4,71,414,5.8,6,45,24
Arizona,95,2014-12-31,14,N,Boise St.,84,L,28,50,56.0,335,1,56,157,2.8,2,106,492,4.6,3,30,-8
Boise St.,84,2014-12-31,14,N,Arizona,95,W,24,35,68.6,309,1,34,162,4.8,3,69,471,6.8,5,38,8
Georgia Tech,17,2014-12-31,14,N,Mississippi St.,114,W,7,12,58.3,125,1,61,452,7.4,6,73,577,7.9,7,49,15
Mississippi St.,114,2014-12-31,13,N,Georgia Tech,17,L,33,51,64.7,453,3,33,152,4.6,1,84,605,7.2,4,34,-15
Ole Miss,116,2014-12-31,13,N,TCU,47,L,11,27,40.7,120,0,37,9,0.2,0,64,129,2.0,0,3,-39
TCU,47,2014-12-31,13,N,Ole Miss,116,W,27,37,73.0,246,4,42,177,4.2,1,79,423,5.4,6,42,39
Alabama,107,2015-01-01,14,N,Ohio St.,36,L,22,36,61.1,237,2,34,170,5.0,3,70,407,5.8,5,35,-7
Auburn,109,2015-01-01,13,N,Wisconsin,40,L,16,23,69.6,216,2,43,219,5.1,2,66,435,6.6,4,31,-3
Baylor,41,2015-01-01,13,N,Michigan St.,32,L,37,52,71.2,603,4,22,-20,-0.9,1,74,583,7.9,5,41,-1
Florida St.,16,2015-01-01,14,N,Oregon,99,L,29,48,60.4,348,1,39,180,4.6,1,87,528,6.1,2,20,-39
Michigan St.,32,2015-01-01,13,N,Baylor,41,W,24,42,57.1,314,2,46,238,5.2,4,88,552,6.3,6,42,1
Minnesota,33,2015-01-01,13,N,Missouri,115,L,22,33,66.7,267,1,33,106,3.2,1,66,373,5.7,2,17,-16
Missouri,115,2015-01-01,14,N,Minnesota,33,W,12,19,63.2,97,2,45,337,7.5,2,64,434,6.8,4,33,16
Ohio St.,36,2015-01-01,14,N,Alabama,107,W,19,36,52.8,256,2,42,281,6.7,2,78,537,6.9,5,42,7
Oregon,99,2015-01-01,14,N,Florida St.,16,W,26,36,72.2,338,2,45,301,6.7,5,81,639,7.9,8,59,39
Wisconsin,40,2015-01-01,14,N,Auburn,109,W,14,27,51.9,121,1,54,400,7.4,3,81,521,6.4,4,34,3
Houston,5,2015-01-02,13,N,Pittsburgh,22,W,15,25,60.0,274,3,40,212,5.3,2,65,486,7.5,5,35,1
Iowa,29,2015-01-02,13,N,Tennessee,118,L,15,31,48.4,177,2,35,244,7.0,2,66,421,6.4,4,28,-17
Kansas St.,44,2015-01-02,13,N,UCLA,102,L,31,49,63.3,338,2,32,31,1.0,2,81,369,4.6,4,35,-5
Oklahoma St.,46,2015-01-02,13,N,Washington,105,W,18,27,66.7,321,2,49,152,3.1,1,76,473,6.2,3,30,8
Pittsburgh,22,2015-01-02,13,N,Houston,5,L,18,36,50.0,222,1,41,227,5.5,3,77,449,5.8,4,34,-1
Tennessee,118,2015-01-02,13,N,Iowa,29,W,17,22,77.3,178,2,51,283,5.5,4,73,461,6.3,6,45,17
UCLA,102,2015-01-02,13,N,Kansas St.,44,W,12,24,50.0,136,1,39,331,8.5,4,63,467,7.4,5,40,5
Washington,105,2015-01-02,14,N,Oklahoma St.,46,L,25,40,62.5,268,1,25,101,4.0,1,65,369,5.7,3,22,-8
East Carolina,4,2015-01-03,13,N,Florida,110,L,34,68,50.0,427,2,33,109,3.3,0,101,536,5.3,2,20,-8
Florida,110,2015-01-03,13,N,East Carolina,4,W,13,28,46.4,171,2,43,168,3.9,1,71,339,4.8,4,28,8
Arkansas St.,122,2015-01-04,13,N,Toledo,81,L,23,31,74.2,403,5,32,65,2.0,0,63,468,7.4,6,44,-19
Toledo,81,2015-01-04,13,N,Arkansas St.,122,W,21,27,77.8,176,0,53,365,6.9,7,80,541,6.8,9,63,19
Ohio St.,36,2015-01-12,15,N,Oregon,99,W,16,23,69.6,242,1,61,296,4.9,5,84,538,6.4,6,42,22
Oregon,99,2015-01-12,15,N,Ohio St.,36,L,24,38,63.2,333,2,33,132,4.0,0,71,465,6.5,2,20,-22
