Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id 
Eli Manning,QB,26.340,2007-12-09,NFL,NYG,@,PHI,W 16-13,13,14,Sun,2,7,3.50,0,MannEl00
Laurence Maroney,RB,22.307,2007-12-09,NFL,NWE,,PIT,W 34-13,13,14,Sun,8,18,2.25,0,MaroLa00
Brandon Marshall,WR,23.261,2007-12-09,NFL,DEN,,KAN,W 41-7,13,14,Sun,1,10,10.00,0,MarsBr00
Josh McCown,QB,28.158,2007-12-09,NFL,OAK,@,GNB,L 7-38,13,14,Sun,1,6,6.00,0,McCoJo01
Luke McCown,QB,26.150,2007-12-09,NFL,TAM,@,HOU,L 14-28,13,14,Sun,2,10,5.00,0,McCoLu00
Willis McGahee,RB,26.049,2007-12-09,NFL,BAL,,IND,L 20-44,13,14,Sun,17,45,2.65,0,McGaWi00
Donovan McNabb,QB,31.014,2007-12-09,NFL,PHI,,NYG,L 13-16,13,14,Sun,4,11,2.75,0,McNaDo00
Vernand Morency,RB,27.308,2007-12-09,NFL,GNB,,OAK,W 38-7,13,14,Sun,7,23,3.29,0,MoreVe00
Maurice Morris,RB,28.008,2007-12-09,NFL,SEA,,ARI,W 42-21,13,14,Sun,13,36,2.77,0,MorrMa00
Carson Palmer,QB,27.347,2007-12-09,NFL,CIN,,STL,W 19-10,13,14,Sun,3,-3,-1.00,0,PalmCa00
Willie Parker,HB,27.028,2007-12-09,NFL,PIT,@,NWE,L 13-34,13,14,Sun,21,124,5.90,0,ParkWi00
Adrian Peterson,RB,22.263,2007-12-09,NFL,MIN,@,SFO,W 27-7,13,14,Sun,14,3,0.21,0,PeteAd01
Antonio Pittman,RB,21.355,2007-12-09,NFL,STL,@,CIN,L 10-19,13,14,Sun,2,11,5.50,0,PittAn00
Philip Rivers,QB,26.001,2007-12-09,NFL,SDG,@,TEN,W 23-17,13,14,Sun,1,2,2.00,0,RivePh00
Michael Robinson,RB,24.306,2007-12-09,NFL,SFO,,MIN,L 7-27,13,14,Sun,1,1,1.00,0,RobiMi00
Ben Roethlisberger,QB,25.282,2007-12-09,NFL,PIT,@,NWE,L 13-34,13,14,Sun,4,24,6.00,0,RoetBe00
Tony Romo,QB,27.232,2007-12-09,NFL,DAL,@,DET,W 28-27,13,14,Sun,1,15,15.00,0,RomoTo00
Sage Rosenfels,QB,29.278,2007-12-09,NFL,HOU,,TAM,W 28-14,13,14,Sun,2,1,0.50,0,RoseSa00
Cecil Sapp,FB,28.351,2007-12-09,NFL,DEN,,KAN,W 41-7,13,14,Sun,1,3,3.00,0,SappCe00
Marcel Shipp,RB,29.123,2007-12-09,NFL,ARI,@,SEA,L 21-42,13,14,Sun,2,4,2.00,0,ShipMa00
Kolby Smith,,22.359,2007-12-09,NFL,KAN,@,DEN,L 7-41,13,14,Sun,13,12,0.92,0,SmitKo00
Musa Smith,RB,25.192,2007-12-09,NFL,BAL,,IND,L 20-44,13,14,Sun,4,7,1.75,0,SmitMu00
Troy Smith,QB,23.142,2007-12-09,NFL,BAL,,IND,L 20-44,13,14,Sun,1,6,6.00,1,SmitTr02
Jim Sorgi,QB,27.006,2007-12-09,NFL,IND,@,BAL,W 44-20,13,14,Sun,2,-2,-1.00,0,SorgJi00
Thomas Tapeh,FB,27.256,2007-12-09,NFL,PHI,,NYG,L 13-16,13,14,Sun,1,0,0.00,0,TapeTh00
Chester Taylor,RB,28.078,2007-12-09,NFL,MIN,@,SFO,W 27-7,13,14,Sun,8,101,12.63,1,TaylCh01
Fred Taylor,RB,31.316,2007-12-09,NFL,JAX,,CAR,W 37-6,13,14,Sun,18,132,7.33,1,TaylFr00
Vinny Testaverde,QB,44.026,2007-12-09,NFL,CAR,@,JAX,L 6-37,13,14,Sun,1,-3,-3.00,0,TestVi00
LaDainian Tomlinson*,RB,28.169,2007-12-09,NFL,SDG,@,TEN,W 23-17,13,14,Sun,26,146,5.62,1,TomlLa00
Michael Turner,RB,25.299,2007-12-09,NFL,SDG,@,TEN,W 23-17,13,14,Sun,2,1,0.50,0,TurnMi00
Lawrence Vickers,FB,24.215,2007-12-09,NFL,CLE,@,NYJ,W 24-18,13,14,Sun,2,6,3.00,0,VickLa00
Billy Volek,QB,31.225,2007-12-09,NFL,SDG,@,TEN,W 23-17,13,14,Sun,1,-1,-1.00,0,VoleBi00
Darius Walker,RB,22.049,2007-12-09,NFL,HOU,,TAM,W 28-14,13,14,Sun,16,46,2.88,0,WalkDa00
Hines Ward,WR,31.276,2007-12-09,NFL,PIT,@,NWE,L 13-34,13,14,Sun,1,0,0.00,0,WardHi00
Leon Washington,RB/K,25.102,2007-12-09,NFL,NYJ,,CLE,L 18-24,13,14,Sun,3,5,1.67,0,WashLe00
Kenny Watson,HB,29.271,2007-12-09,NFL,CIN,,STL,W 19-10,13,14,Sun,3,10,3.33,0,WatsKe00
Leonard Weaver,FB,25.077,2007-12-09,NFL,SEA,,ARI,W 42-21,13,14,Sun,1,3,3.00,0,WeavLe00
Brian Westbrook,RB,28.098,2007-12-09,NFL,PHI,,NYG,L 13-16,13,14,Sun,20,116,5.80,0,WestBr00
LenDale White,RB,22.354,2007-12-09,NFL,TEN,,SDG,L 17-23,13,14,Sun,30,113,3.77,1,WhitLe01
DeAngelo Williams,RB,24.228,2007-12-09,NFL,CAR,@,JAX,L 6-37,13,14,Sun,3,7,2.33,0,WillDe02
Selvin Young,RB,24.069,2007-12-09,NFL,DEN,,KAN,W 41-7,13,14,Sun,17,156,9.18,0,YounSe00
Vince Young,QB,24.205,2007-12-09,NFL,TEN,,SDG,L 17-23,13,14,Sun,2,2,1.00,0,YounVi00
Drew Brees,QB,28.329,2007-12-10,NFL,NOR,@,ATL,W 34-14,13,14,Mon,2,-1,-0.50,0,BreeDr00
Warrick Dunn,RB,32.339,2007-12-10,NFL,ATL,,NOR,L 14-34,13,14,Mon,6,3,0.50,0,DunnWa00
Devery Henderson,WR,25.259,2007-12-10,NFL,NOR,@,ATL,W 34-14,13,14,Mon,1,15,15.00,0,HendDe00
Mike Karney,FB,26.157,2007-12-10,NFL,NOR,@,ATL,W 34-14,13,14,Mon,1,0,0.00,0,KarnMi00
Jerious Norwood,RB,24.134,2007-12-10,NFL,ATL,,NOR,L 14-34,13,14,Mon,6,21,3.50,0,NorwJe00
Chris Redman,QB,30.156,2007-12-10,NFL,ATL,,NOR,L 14-34,13,14,Mon,1,4,4.00,0,RedmCh00
Jason Snelling,FB,23.346,2007-12-10,NFL,ATL,,NOR,L 14-34,13,14,Mon,3,9,3.00,0,SnelJa00
Aaron Stecker,RB,32.027,2007-12-10,NFL,NOR,@,ATL,W 34-14,13,14,Mon,20,100,5.00,0,StecAa00
Pierre Thomas,RB,22.357,2007-12-10,NFL,NOR,@,ATL,W 34-14,13,14,Mon,6,31,5.17,0,ThomPi00
Jay Cutler,QB,24.228,2007-12-13,NFL,DEN,@,HOU,L 13-31,14,15,Thu,2,11,5.50,0,CutlJa00
Ron Dayne,RB,29.274,2007-12-13,NFL,HOU,,DEN,W 31-13,14,15,Thu,11,67,6.09,1,DaynRo00
Travis Henry,RB,29.045,2007-12-13,NFL,DEN,@,HOU,L 13-31,14,15,Thu,10,27,2.70,0,HenrTr00
Vonta Leach,FB,26.037,2007-12-13,NFL,HOU,,DEN,W 31-13,14,15,Thu,1,1,1.00,1,LeacVo00
Sage Rosenfels,QB,29.282,2007-12-13,NFL,HOU,,DEN,W 31-13,14,15,Thu,4,3,0.75,1,RoseSa00
Darius Walker,RB,22.053,2007-12-13,NFL,HOU,,DEN,W 31-13,14,15,Thu,13,66,5.08,0,WalkDa00
Kevin Walter,WR,26.131,2007-12-13,NFL,HOU,,DEN,W 31-13,14,15,Thu,2,21,10.50,0,WaltKe00
Selvin Young,RB,24.073,2007-12-13,NFL,DEN,@,HOU,L 13-31,14,15,Thu,8,34,4.25,0,YounSe00
De Dorsey,HB,23.136,2007-12-15,NFL,CIN,@,SFO,L 13-20,14,15,Sat,2,11,5.50,0,DorsDe00
Frank Gore,RB,24.215,2007-12-15,NFL,SFO,,CIN,W 20-13,14,15,Sat,29,138,4.76,0,GoreFr00
Maurice Hicks,RB,29.146,2007-12-15,NFL,SFO,,CIN,W 20-13,14,15,Sat,2,3,1.50,0,HickMa00
Shaun Hill,QB,27.340,2007-12-15,NFL,SFO,,CIN,W 20-13,14,15,Sat,5,12,2.40,1,HillSh00
Rudi Johnson,HB,28.075,2007-12-15,NFL,CIN,@,SFO,L 13-20,14,15,Sat,7,16,2.29,0,JohnRu00
Moran Norris,FB,29.182,2007-12-15,NFL,SFO,,CIN,W 20-13,14,15,Sat,1,3,3.00,0,NorrMo00
Carson Palmer,QB,27.353,2007-12-15,NFL,CIN,@,SFO,L 13-20,14,15,Sat,2,1,0.50,0,PalmCa00
Kenny Watson,HB,29.277,2007-12-15,NFL,CIN,@,SFO,L 13-20,14,15,Sat,8,33,4.13,0,WatsKe00
Joseph Addai,RB,24.227,2007-12-16,NFL,IND,@,OAK,W 21-14,14,15,Sun,15,44,2.93,0,AddaJo00
Shaun Alexander,RB,30.108,2007-12-16,NFL,SEA,@,CAR,L 10-13,14,15,Sun,7,17,2.43,0,AlexSh00
Derek Anderson,QB,24.184,2007-12-16,NFL,CLE,,BUF,W 8-0,14,15,Sun,1,0,0.00,0,AndeDe00
Mike Anderson,RB,34.086,2007-12-16,NFL,BAL,@,MIA,L 16-22,14,15,Sun,1,9,9.00,0,AndeMi00
J.J. Arrington,RB,24.327,2007-12-16,NFL,ARI,@,NOR,L 24-31,14,15,Sun,3,8,2.67,0,ArriJ.00
Marion Barber,RB,24.189,2007-12-16,NFL,DAL,,PHI,L 6-10,14,15,Sun,7,32,4.57,0,BarbMa01
Michael Bennett,RB,29.125,2007-12-16,NFL,TAM,,ATL,W 37-3,14,15,Sun,10,65,6.50,0,BennMi00
Ladell Betts,RB,28.111,2007-12-16,NFL,WAS,@,NYG,W 22-10,14,15,Sun,8,29,3.63,1,BettLa00
Kyle Boller,QB,26.182,2007-12-16,NFL,BAL,@,MIA,L 16-22,14,15,Sun,1,11,11.00,0,BollKy00
Lorenzo Booker,RB,23.185,2007-12-16,NFL,MIA,,BAL,W 22-16,14,15,Sun,8,17,2.13,0,BookLo00
Ahmad Bradshaw,RB,21.272,2007-12-16,NFL,NYG,,WAS,L 10-22,14,15,Sun,1,8,8.00,0,BradAh00
Tom Brady,QB,30.135,2007-12-16,NFL,NWE,,NYJ,W 20-10,14,15,Sun,4,9,2.25,0,BradTo00
Steve Breaston,WR,24.118,2007-12-16,NFL,ARI,@,NOR,L 24-31,14,15,Sun,1,-2,-2.00,0,BreaSt00
Drew Brees,QB,28.335,2007-12-16,NFL,NOR,,ARI,W 31-24,14,15,Sun,4,-2,-0.50,0,BreeDr00
Chris Brown,RB,26.243,2007-12-16,NFL,TEN,@,KAN,W 26-17,14,15,Sun,6,21,3.50,0,BrowCh03
Marc Bulger,QB,30.255,2007-12-16,NFL,STL,,GNB,L 14-33,14,15,Sun,1,-1,-1.00,0,BulgMa00
Nate Burleson,WR,26.119,2007-12-16,NFL,SEA,@,CAR,L 10-13,14,15,Sun,1,1,1.00,0,BurlNa00
Chris Chambers,WR,29.126,2007-12-16,NFL,SDG,,DET,W 51-14,14,15,Sun,1,9,9.00,0,ChamCh00
Michael Clayton,WR,25.064,2007-12-16,NFL,TAM,,ATL,W 37-3,14,15,Sun,1,0,0.00,0,ClayMi00
Todd Collins,QB,36.041,2007-12-16,NFL,WAS,@,NYG,W 22-10,14,15,Sun,2,-2,-1.00,0,CollTo00
Brodie Croyle,QB,24.313,2007-12-16,NFL,KAN,,TEN,L 17-26,14,15,Sun,1,6,6.00,0,CroyBr00
Najeh Davenport,RB,28.311,2007-12-16,NFL,PIT,,JAX,L 22-29,14,15,Sun,1,-4,-4.00,0,DaveNa00
Reuben Droughns,RB,29.117,2007-12-16,NFL,NYG,,WAS,L 10-22,14,15,Sun,1,0,0.00,0,DrouRe00
T.J. Duckett,RB,26.302,2007-12-16,NFL,DET,@,SDG,L 14-51,14,15,Sun,4,10,2.50,0,DuckT.00
Warrick Dunn,RB,32.345,2007-12-16,NFL,ATL,@,TAM,L 3-37,14,15,Sun,8,32,4.00,0,DunnWa00
Trent Edwards,QB,24.047,2007-12-16,NFL,BUF,@,CLE,L 0-8,14,15,Sun,1,12,12.00,0,EdwaTr01
Justin Fargas,RB,27.325,2007-12-16,NFL,OAK,,IND,L 14-21,14,15,Sun,26,89,3.42,1,FargJu00
Kevin Faulk,RB,31.194,2007-12-16,NFL,NWE,,NYJ,W 20-10,14,15,Sun,4,20,5.00,0,FaulKe00
Brett Favre*,QB,38.067,2007-12-16,NFL,GNB,@,STL,W 33-14,14,15,Sun,3,-3,-1.00,0,FavrBr00
DeShaun Foster,RB,27.340,2007-12-16,NFL,CAR,,SEA,W 13-10,14,15,Sun,18,47,2.61,0,FostDe00
Samkon Gado,RB,25.033,2007-12-16,NFL,MIA,,BAL,W 22-16,14,15,Sun,18,43,2.39,1,GadoSa00
David Garrard,QB,29.305,2007-12-16,NFL,JAX,@,PIT,W 29-22,14,15,Sun,4,8,2.00,0,GarrDa00
Bruce Gradkowski,QB,24.323,2007-12-16,NFL,TAM,,ATL,W 37-3,14,15,Sun,3,-2,-0.67,0,GradBr00
Earnest Graham,RB,27.335,2007-12-16,NFL,TAM,,ATL,W 37-3,14,15,Sun,22,79,3.59,1,GrahEa00
Ryan Grant,RB,25.007,2007-12-16,NFL,GNB,@,STL,W 33-14,14,15,Sun,18,55,3.06,1,GranRy00
Justin Griffith,RB,27.148,2007-12-16,NFL,OAK,,IND,L 14-21,14,15,Sun,1,3,3.00,0,GrifJu00
Gilbert Harris,RB,23.181,2007-12-16,NFL,KAN,,TEN,L 17-26,14,15,Sun,1,-4,-4.00,0,HarrGi00
Matt Hasselbeck,QB,32.082,2007-12-16,NFL,SEA,@,CAR,L 10-13,14,15,Sun,2,11,5.50,0,HassMa00
Brad Hoover,FB,31.035,2007-12-16,NFL,CAR,,SEA,W 13-10,14,15,Sun,1,1,1.00,0,HoovBr00
Brandon Jackson,RB,22.075,2007-12-16,NFL,GNB,@,STL,W 33-14,14,15,Sun,2,0,0.00,0,JackBr00
Fred Jackson,RB,26.299,2007-12-16,NFL,BUF,@,CLE,L 0-8,14,15,Sun,7,16,2.29,0,JackFr02
Steven Jackson,RB,24.147,2007-12-16,NFL,STL,,GNB,L 14-33,14,15,Sun,24,143,5.96,1,JackSt00
Brandon Jacobs,RB,25.163,2007-12-16,NFL,NYG,,WAS,L 10-22,14,15,Sun,25,130,5.20,0,JacoBr00
Edgerrin James,RB,29.137,2007-12-16,NFL,ARI,@,NOR,L 24-31,14,15,Sun,16,84,5.25,0,JameEd00
Greg Jones,FB,26.221,2007-12-16,NFL,JAX,@,PIT,W 29-22,14,15,Sun,1,0,0.00,0,JoneGr01
Julius Jones,RB,26.124,2007-12-16,NFL,DAL,,PHI,L 6-10,14,15,Sun,6,6,1.00,0,JoneJu01
Kevin Jones,RB,25.117,2007-12-16,NFL,DET,@,SDG,L 14-51,14,15,Sun,5,16,3.20,0,JoneKe02
Thomas Jones,RB,29.119,2007-12-16,NFL,NYJ,@,NWE,L 10-20,14,15,Sun,9,19,2.11,0,JoneTh00
Maurice Jones-Drew,RB/K,22.268,2007-12-16,NFL,JAX,@,PIT,W 29-22,14,15,Sun,12,69,5.75,0,DrewMa00
Kenton Keith,RB,27.155,2007-12-16,NFL,IND,@,OAK,W 21-14,14,15,Sun,3,11,3.67,0,KeitKe00
Cleo Lemon,QB,28.122,2007-12-16,NFL,MIA,,BAL,W 22-16,14,15,Sun,3,12,4.00,0,LemoCl00
Jamal Lewis,RB,28.109,2007-12-16,NFL,CLE,,BUF,W 8-0,14,15,Sun,33,163,4.94,0,LewiJa00
Marshawn Lynch,RB,21.238,2007-12-16,NFL,BUF,@,CLE,L 0-8,14,15,Sun,21,82,3.90,0,LyncMa00
Eli Manning,QB,26.347,2007-12-16,NFL,NYG,,WAS,L 10-22,14,15,Sun,1,1,1.00,0,MannEl00
Peyton Manning,QB,31.267,2007-12-16,NFL,IND,@,OAK,W 21-14,14,15,Sun,2,3,1.50,0,MannPe00
Laurence Maroney,RB,22.314,2007-12-16,NFL,NWE,,NYJ,W 20-10,14,15,Sun,26,104,4.00,1,MaroLa00
Josh McCown,QB,28.165,2007-12-16,NFL,OAK,,IND,L 14-21,14,15,Sun,5,16,3.20,0,McCoJo01
Willis McGahee,RB,26.056,2007-12-16,NFL,BAL,@,MIA,L 16-22,14,15,Sun,29,104,3.59,0,McGaWi00
Donovan McNabb,QB,31.021,2007-12-16,NFL,PHI,@,DAL,W 10-6,14,15,Sun,9,53,5.89,0,McNaDo00
Matt Moore,QB,23.129,2007-12-16,NFL,CAR,,SEA,W 13-10,14,15,Sun,2,5,2.50,0,MoorMa01
Brian Moorman,P,31.314,2007-12-16,NFL,BUF,@,CLE,L 0-8,14,15,Sun,2,4,2.00,0,MoorBr24
Sean Morey,WR,31.293,2007-12-16,NFL,ARI,@,NOR,L 24-31,14,15,Sun,1,13,13.00,0,MoreSe00
Maurice Morris,RB,28.015,2007-12-16,NFL,SEA,@,CAR,L 10-13,14,15,Sun,4,15,3.75,0,MorrMa00
Ovie Mughelli,FB,27.189,2007-12-16,NFL,ATL,@,TAM,L 3-37,14,15,Sun,1,1,1.00,0,MughOv00
Jerious Norwood,RB,24.140,2007-12-16,NFL,ATL,@,TAM,L 3-37,14,15,Sun,9,73,8.11,0,NorwJe00
Willie Parker,HB,27.035,2007-12-16,NFL,PIT,,JAX,L 22-29,14,15,Sun,14,100,7.14,0,ParkWi00
David Patten,WR,33.119,2007-12-16,NFL,NOR,,ARI,W 31-24,14,15,Sun,1,1,1.00,0,PattDa00
Chad Pennington,QB,31.173,2007-12-16,NFL,NYJ,@,NWE,L 10-20,14,15,Sun,1,4,4.00,0,PennCh01
Andrew Pinnock,FB,27.279,2007-12-16,NFL,SDG,,DET,W 51-14,14,15,Sun,4,1,0.25,0,PinnAn00
Antonio Pittman,RB,21.362,2007-12-16,NFL,STL,,GNB,L 14-33,14,15,Sun,6,31,5.17,0,PittAn00
Michael Pittman,RB,32.124,2007-12-16,NFL,TAM,,ATL,W 37-3,14,15,Sun,12,48,4.00,0,PittMi00
Clinton Portis,RB,26.106,2007-12-16,NFL,WAS,@,NYG,W 22-10,14,15,Sun,25,126,5.04,1,PortCl00
Chris Redman,QB,30.162,2007-12-16,NFL,ATL,@,TAM,L 3-37,14,15,Sun,1,1,1.00,0,RedmCh00
Josh Reed,WR,27.229,2007-12-16,NFL,BUF,@,CLE,L 0-8,14,15,Sun,1,-6,-6.00,0,ReedJo01
Dominic Rhodes,RB,28.333,2007-12-16,NFL,OAK,,IND,L 14-21,14,15,Sun,7,41,5.86,0,RhodDo00
Ben Roethlisberger,QB,25.289,2007-12-16,NFL,PIT,,JAX,L 22-29,14,15,Sun,2,15,7.50,0,RoetBe00
Tony Romo,QB,27.239,2007-12-16,NFL,DAL,,PHI,L 6-10,14,15,Sun,2,15,7.50,0,RomoTo00
Brad Smith,WR,24.004,2007-12-16,NFL,NYJ,@,NWE,L 10-20,14,15,Sun,3,10,3.33,0,SmitBr01
Kolby Smith,,23.001,2007-12-16,NFL,KAN,,TEN,L 17-26,14,15,Sun,18,82,4.56,0,SmitKo00
Musa Smith,RB,25.199,2007-12-16,NFL,BAL,@,MIA,L 16-22,14,15,Sun,5,39,7.80,0,SmitMu00
Steve Smith,WR,28.218,2007-12-16,NFL,CAR,,SEA,W 13-10,14,15,Sun,2,0,0.00,0,SmitSt01
Jason Snelling,FB,23.352,2007-12-16,NFL,ATL,@,TAM,L 3-37,14,15,Sun,1,-1,-1.00,0,SnelJa00
Darren Sproles,RB/K,24.179,2007-12-16,NFL,SDG,,DET,W 51-14,14,15,Sun,25,122,4.88,2,SproDa00
Aaron Stecker,RB,32.033,2007-12-16,NFL,NOR,,ARI,W 31-24,14,15,Sun,22,95,4.32,2,StecAa00
Fred Taylor,RB,31.323,2007-12-16,NFL,JAX,@,PIT,W 29-22,14,15,Sun,25,147,5.88,1,TaylFr00
Pierre Thomas,RB,22.363,2007-12-16,NFL,NOR,,ARI,W 31-24,14,15,Sun,2,20,10.00,0,ThomPi00
LaDainian Tomlinson*,RB,28.176,2007-12-16,NFL,SDG,,DET,W 51-14,14,15,Sun,15,116,7.73,2,TomlLa00
Michael Turner,RB,25.306,2007-12-16,NFL,SDG,,DET,W 51-14,14,15,Sun,5,28,5.60,0,TurnMi00
Billy Volek,QB,31.232,2007-12-16,NFL,SDG,,DET,W 51-14,14,15,Sun,3,-2,-0.67,0,VoleBi00
Hines Ward,WR,31.283,2007-12-16,NFL,PIT,,JAX,L 22-29,14,15,Sun,1,4,4.00,0,WardHi00
Kurt Warner*,QB,36.177,2007-12-16,NFL,ARI,@,NOR,L 24-31,14,15,Sun,1,0,0.00,0,WarnKu00
Leon Washington,RB/K,25.109,2007-12-16,NFL,NYJ,@,NWE,L 10-20,14,15,Sun,4,57,14.25,0,WashLe00
Jeff Webb,WR,25.319,2007-12-16,NFL,KAN,,TEN,L 17-26,14,15,Sun,1,5,5.00,0,WebbJe00
Wes Welker,WR,26.229,2007-12-16,NFL,NWE,,NYJ,W 20-10,14,15,Sun,1,-2,-2.00,0,WelkWe00
Brian Westbrook,RB,28.105,2007-12-16,NFL,PHI,@,DAL,W 10-6,14,15,Sun,18,81,4.50,0,WestBr00
LenDale White,RB,22.361,2007-12-16,NFL,TEN,@,KAN,W 26-17,14,15,Sun,23,95,4.13,0,WhitLe01
DeAngelo Williams,RB,24.235,2007-12-16,NFL,CAR,,SEA,W 13-10,14,15,Sun,15,61,4.07,1,WillDe02
Jason Wright,RB,25.157,2007-12-16,NFL,CLE,,BUF,W 8-0,14,15,Sun,3,11,3.67,0,WrigJa01
Vince Young,QB,24.212,2007-12-16,NFL,TEN,@,KAN,W 26-17,14,15,Sun,7,32,4.57,0,YounVi00
Aundrae Allison,WR,21.241,2007-12-17,NFL,MIN,,CHI,W 20-13,14,15,Mon,1,0,0.00,0,AlliAu00
Devin Hester,KR/P,25.043,2007-12-17,NFL,CHI,@,MIN,L 13-20,14,15,Mon,1,-1,-1.00,0,HestDe99
Tarvaris Jackson,QB,24.240,2007-12-17,NFL,MIN,,CHI,W 20-13,14,15,Mon,7,25,3.57,0,JackTa00
Jason McKie,FB,27.209,2007-12-17,NFL,CHI,@,MIN,L 13-20,14,15,Mon,1,1,1.00,1,McKiJa00
Kyle Orton,QB,25.033,2007-12-17,NFL,CHI,@,MIN,L 13-20,14,15,Mon,3,1,0.33,0,OrtoKy00
Adrian Peterson,RB,28.169,2007-12-17,NFL,CHI,@,MIN,L 13-20,14,15,Mon,9,26,2.89,0,PeteAd00
Adrian Peterson,RB,22.271,2007-12-17,NFL,MIN,,CHI,W 20-13,14,15,Mon,20,78,3.90,2,PeteAd01
Tony Richardson,FB,36.000,2007-12-17,NFL,MIN,,CHI,W 20-13,14,15,Mon,1,2,2.00,0,RichTo00
Chester Taylor,RB,28.086,2007-12-17,NFL,MIN,,CHI,W 20-13,14,15,Mon,5,31,6.20,0,TaylCh01
Garrett Wolfe,RB,23.122,2007-12-17,NFL,CHI,@,MIN,L 13-20,14,15,Mon,3,5,1.67,0,WolfGa00
Charlie Batch,QB,33.015,2007-12-20,NFL,PIT,@,STL,W 41-24,15,16,Thu,3,-2,-0.67,0,BatcCh00
Marc Bulger,QB,30.259,2007-12-20,NFL,STL,,PIT,L 24-41,15,16,Thu,1,0,0.00,0,BulgMa00
Najeh Davenport,RB,28.315,2007-12-20,NFL,PIT,@,STL,W 41-24,15,16,Thu,24,123,5.13,1,DaveNa00
Carey Davis,FB,26.268,2007-12-20,NFL,PIT,@,STL,W 41-24,15,16,Thu,6,28,4.67,0,DaviCa00
Santonio Holmes,WR,23.292,2007-12-20,NFL,PIT,@,STL,W 41-24,15,16,Thu,1,7,7.00,0,HolmSa00
Steven Jackson,RB,24.151,2007-12-20,NFL,STL,,PIT,L 24-41,15,16,Thu,12,85,7.08,0,JackSt00
Willie Parker,HB,27.039,2007-12-20,NFL,PIT,@,STL,W 41-24,15,16,Thu,1,-1,-1.00,0,ParkWi00
Antonio Pittman,RB,22.001,2007-12-20,NFL,STL,,PIT,L 24-41,15,16,Thu,2,5,2.50,0,PittAn00
Ben Roethlisberger,QB,25.293,2007-12-20,NFL,PIT,@,STL,W 41-24,15,16,Thu,2,11,5.50,0,RoetBe00
Marion Barber,RB,24.195,2007-12-22,NFL,DAL,@,CAR,W 20-13,15,16,Sat,22,110,5.00,1,BarbMa01
DeShaun Foster,RB,27.346,2007-12-22,NFL,CAR,,DAL,L 13-20,15,16,Sat,4,9,2.25,0,FostDe00
Julius Jones,RB,26.130,2007-12-22,NFL,DAL,@,CAR,W 20-13,15,16,Sat,9,25,2.78,0,JoneJu01
Tony Romo,QB,27.245,2007-12-22,NFL,DAL,@,CAR,W 20-13,15,16,Sat,6,13,2.17,0,RomoTo00
DeAngelo Williams,RB,24.241,2007-12-22,NFL,CAR,,DAL,L 13-20,15,16,Sat,10,60,6.00,0,WillDe02
Joseph Addai,RB,24.234,2007-12-23,NFL,IND,,HOU,W 38-15,15,16,Sun,6,26,4.33,1,AddaJo00
Shaun Alexander,RB,30.115,2007-12-23,NFL,SEA,,BAL,W 27-6,15,16,Sun,13,73,5.62,0,AlexSh00
Aundrae Allison,WR,21.247,2007-12-23,NFL,MIN,,WAS,L 21-32,15,16,Sun,1,3,3.00,0,AlliAu00
Derek Anderson,QB,24.191,2007-12-23,NFL,CLE,@,CIN,L 14-19,15,16,Sun,1,6,6.00,0,AndeDe00
Mike Anderson,RB,34.093,2007-12-23,NFL,BAL,@,SEA,L 6-27,15,16,Sun,8,44,5.50,0,AndeMi00
J.J. Arrington,RB,24.334,2007-12-23,NFL,ARI,,ATL,W 30-27,15,16,Sun,1,0,0.00,0,ArriJ.00
Jackie Battle,RB,24.083,2007-12-23,NFL,KAN,@,DET,L 20-25,15,16,Sun,1,3,3.00,1,BattJa00
Michael Bennett,RB,29.132,2007-12-23,NFL,TAM,@,SFO,L 19-21,15,16,Sun,5,16,3.20,0,BennMi00
Ladell Betts,RB,28.118,2007-12-23,NFL,WAS,@,MIN,W 32-21,15,16,Sun,5,21,4.20,0,BettLa00
Lorenzo Booker,RB,23.192,2007-12-23,NFL,MIA,@,NWE,L 7-28,15,16,Sun,8,56,7.00,0,BookLo00
Ahmad Bradshaw,RB,21.279,2007-12-23,NFL,NYG,@,BUF,W 38-21,15,16,Sun,17,151,8.88,1,BradAh00
Tom Brady,QB,30.142,2007-12-23,NFL,NWE,,MIA,W 28-7,15,16,Sun,4,11,2.75,0,BradTo00
Drew Brees,QB,28.342,2007-12-23,NFL,NOR,,PHI,L 23-38,15,16,Sun,1,-1,-1.00,0,BreeDr00
Chris Brown,RB,26.250,2007-12-23,NFL,TEN,,NYJ,W 10-6,15,16,Sun,5,15,3.00,1,BrowCh03
Reggie Brown,WR,26.344,2007-12-23,NFL,PHI,@,NOR,W 38-23,15,16,Sun,1,10,10.00,0,BrowRe01
Correll Buckhalter,RB,29.078,2007-12-23,NFL,PHI,@,NOR,W 38-23,15,16,Sun,4,37,9.25,1,BuckCo00
Aveion Cason,RB,28.164,2007-12-23,NFL,DET,,KAN,W 25-20,15,16,Sun,4,10,2.50,0,CasoAv00
Jesse Chatman,RB,28.092,2007-12-23,NFL,MIA,@,NWE,L 7-28,15,16,Sun,9,38,4.22,0,ChatJe00
Dallas Clark,TE,28.194,2007-12-23,NFL,IND,,HOU,W 38-15,15,16,Sun,1,15,15.00,0,ClarDa00
