Player,unique_id,Pos,Age,Date,LG,Team,Team Code,Loc,Opponent,Team Code opp,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,Rush Att,Rush Yard,Rush Avg,Rush TD,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,Fmb,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,Sack,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,Fumble Forced,FR,FR Yds,FR TD,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,FGM,FGA,XPM,XPA,Fantasy Pts,PPR,DK Pts,FD Pts
Grant Wistrom,WistGr20,DL/LB,29.155,2005-12-05,NFL,SEA,24,@,PHI,20,W 42-0,12,13,Mon,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Cornelius Wortham,WortCo20,LB,23.314,2005-12-05,NFL,SEA,24,@,PHI,20,W 42-0,12,13,Mon,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Adams,AdamAn20,DL,25.176,2005-12-11,NFL,SFO,28,@,SEA,24,L 3-41,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Keith Adams,AdamKe20,LB,26.019000000000002,2005-12-11,NFL,PHI,20,,NYG,17,L 23-26,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sam Adams,AdamSa00,DL,32.181,2005-12-11,NFL,BUF,2,,NEW,16,L 7-35,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brent Alexander,AlexBr20,DB,34.154,2005-12-11,NFL,NYG,17,@,PHI,20,W 26-23,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
Will Allen,AlleWi20,DB,27.128,2005-12-11,NFL,NYG,17,@,PHI,20,W 26-23,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
Will Allen,AlleWi21,DB,23.177,2005-12-11,NFL,TAM,25,@,CAR,29,W 20-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Tim Anderson,AndeTi20,DL,25.019000000000002,2005-12-11,NFL,BUF,2,,NEW,16,L 7-35,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Adam Archuleta,ArchAd20,DB,28.014,2005-12-11,NFL,LAR,22,@,MIN,14,L 13-27,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Nnamdi Asomugha,AsomNn20,DB,24.158,2005-12-11,NFL,OAK,27,@,NYJ,18,L 10-26,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brendon Ayanbadejo,AyanBr99,LB,29.096,2005-12-11,NFL,CHI,3,@,PIT,21,L 9-21,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Akin Ayodele,AyodAk20,LB,26.085,2005-12-11,NFL,JAX,30,,IND,6,L 18-26,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,9.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jason Babin,BabiJa20,LB/DL,25.201,2005-12-11,NFL,HOU,32,@,TEN,19,L 10-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Babineaux,BabiJo21,DB,23.101999999999997,2005-12-11,NFL,SEA,24,,SFO,28,W 41-3,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Champ Bailey,BailCh00,DB,27.171999999999997,2005-12-11,NFL,DEN,9,,BAL,31,W 12-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,8.0,0.0,,0.0,1.0,10.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
Rodney Bailey,BailRo21,DL,26.065,2005-12-11,NFL,SEA,24,,SFO,28,W 41-3,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jason Baker,BakeJa20,P,27.208000000000002,2005-12-11,NFL,CAR,29,,TAM,25,L 10-20,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Rashad Baker,BakeRa21,DB,23.291999999999998,2005-12-11,NFL,BUF,2,,NEW,16,L 7-35,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Justin Bannan,BannJu20,DL,26.237,2005-12-11,NFL,BUF,2,,NEW,16,L 7-35,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ronde Barber,BarbRo00,DB,30.248,2005-12-11,NFL,TAM,25,@,CAR,29,W 20-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,1.0,,1.0,1.0,35.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Nick Barnett,BarnNi20,LB,24.198,2005-12-11,NFL,GNB,11,,DET,10,W 16-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,11.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ron Bartell,BartRo20,DB,23.291999999999998,2005-12-11,NFL,LAR,22,@,MIN,14,L 13-27,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kendrell Bell,BellKe20,LB,27.162,2005-12-11,NFL,KAN,12,@,DAL,8,L 28-31,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Bell,BellMa20,DL,26.193,2005-12-11,NFL,DET,10,@,GNB,11,L 13-16,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Bentley,BentKe20,LB,25.346999999999998,2005-12-11,NFL,SEA,24,,SFO,28,W 41-3,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Rocky Bernard,BernRo20,DL,26.236,2005-12-11,NFL,SEA,24,,SFO,28,W 41-3,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chase Blackburn,BlacCh21,LB,22.184,2005-12-11,NFL,NYG,17,@,PHI,20,W 26-23,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Darryl Blackstock,BlacDa20,LB/DL,22.195,2005-12-11,NFL,ARI,7,,WAS,26,L 13-17,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Dre' Bly,BlyxDr00,DB,28.203000000000003,2005-12-11,NFL,DET,10,@,GNB,11,L 13-16,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,,0.0,1.0,28.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Leigh Bodden,BoddLe20,DB,24.078000000000003,2005-12-11,NFL,CLE,5,@,CIN,4,L 20-23,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,
Rocky Boiman,BoimRo20,LB,25.320999999999998,2005-12-11,NFL,TEN,19,,HOU,32,W 13-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Juran Bolden,BoldJu20,DB,31.166999999999998,2005-12-11,NFL,TAM,25,@,CAR,29,W 20-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Alfonso Boone,BoonAl20,DL,29.334,2005-12-11,NFL,CHI,3,@,PIT,21,L 9-21,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Michael Boulware,BoulMi20,DB,24.085,2005-12-11,NFL,SEA,24,,SFO,28,W 41-3,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Matt Bowen,BoweMa20,DB,29.029,2005-12-11,NFL,WAS,26,@,ARI,7,W 17-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
David Bowens,BoweDa20,DL/LB,28.160999999999998,2005-12-11,NFL,MIA,13,@,LAC,23,W 23-21,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Gary Brackett,BracGa20,LB,25.201999999999998,2005-12-11,NFL,IND,6,@,JAX,30,W 26-18,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sam Brandon,BranSa20,DB,26.159000000000002,2005-12-11,NFL,DEN,9,,BAL,31,W 12-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Brayton,BrayTy20,DL/LB,26.021,2005-12-11,NFL,OAK,27,@,NYJ,18,L 10-26,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jack Brewer,BrewJa20,DB,26.337,2005-12-11,NFL,PHI,20,,NYG,17,L 23-26,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Brooks,BrooDe00,LB,32.236999999999995,2005-12-11,NFL,TAM,25,@,CAR,29,W 20-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Alex Brown,BrowAl20,DL,26.19,2005-12-11,NFL,CHI,3,@,PIT,21,L 9-21,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
C.C. Brown,BrowC.20,DB,22.318,2005-12-11,NFL,HOU,32,@,TEN,19,L 10-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,8.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Courtney Brown,BrowCo22,DL,27.3,2005-12-11,NFL,DEN,9,,BAL,31,W 12-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mark Brown,BrowMa22,LB,25.206,2005-12-11,NFL,NYJ,18,,OAK,27,W 26-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Ralph Brown,BrowRa20,DB,27.086,2005-12-11,NFL,MIN,14,,LAR,22,W 27-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Sheldon Brown,BrowSh20,DB,26.267,2005-12-11,NFL,PHI,20,,NYG,17,L 23-26,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
John Browning,BrowJo24,DL,32.071999999999996,2005-12-11,NFL,KAN,12,@,DAL,8,L 28-31,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Tedy Bruschi,BrusTe99,LB,32.185,2005-12-11,NFL,NEW,16,@,BUF,2,W 35-7,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Brentson Buckner,BuckBr20,DL,34.071999999999996,2005-12-11,NFL,CAR,29,,TAM,25,L 10-20,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Keith Bulluck,BullKe00,LB,28.250999999999998,2005-12-11,NFL,TEN,19,,HOU,32,W 13-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,11.0,1.0,,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Tim Bulman,BulmTi20,DL/LB,23.041,2005-12-11,NFL,ARI,7,,WAS,26,L 13-17,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Burgess,BurgDe99,DL/LB,27.121,2005-12-11,NFL,OAK,27,@,NYJ,18,L 10-26,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Burnett,BurnKe20,LB,22.351999999999997,2005-12-11,NFL,DAL,8,,KAN,12,W 31-28,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Steve Bush,BushSt00,TE,31.16,2005-12-11,NFL,SFO,28,@,SEA,24,L 3-41,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
James Butler,ButlJa20,DB,23.095,2005-12-11,NFL,NYG,17,@,PHI,20,W 26-23,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Khary Campbell,CampKh20,LB,26.250999999999998,2005-12-11,NFL,WAS,26,@,ARI,7,W 17-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chris Canty,CantCh21,DL,23.031,2005-12-11,NFL,DAL,8,,KAN,12,W 31-28,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Carstens,CarsJo20,DL,24.323,2005-12-11,NFL,CAR,29,,TAM,25,L 10-20,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Andre Carter,CartAn20,DL/LB,26.213,2005-12-11,NFL,SFO,28,@,SEA,24,L 3-41,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kevin Carter,CartKe00,DL,32.080999999999996,2005-12-11,NFL,MIA,13,@,LAC,23,W 23-21,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tyrone Carter,CartTy20,DB,29.255,2005-12-11,NFL,PIT,21,,CHI,3,W 21-9,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Rock Cartwright,CartRo01,RB,26.008000000000003,2005-12-11,NFL,WAS,26,@,ARI,7,W 17-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Luis Castillo,CastLu20,DL,22.129,2005-12-11,NFL,LAC,23,,MIA,13,L 21-23,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Oliver Celestin,CeleOl20,DB,24.289,2005-12-11,NFL,NYJ,18,,OAK,27,W 26-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Matt Chatham,ChatMa20,LB,28.166,2005-12-11,NFL,NEW,16,@,BUF,2,W 35-7,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Corey Chavous,ChavCo00,DB,29.33,2005-12-11,NFL,MIN,14,,LAR,22,W 27-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Chillar,ChilBr20,LB,23.051,2005-12-11,NFL,LAR,22,@,MIN,14,L 13-27,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chris Claiborne,ClaiCh20,LB,27.138,2005-12-11,NFL,LAR,22,@,MIN,14,L 13-27,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kendrick Clancy,ClanKe20,DL,27.085,2005-12-11,NFL,NYG,17,@,PHI,20,W 26-23,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Danny Clark,ClarDa21,LB,28.215999999999998,2005-12-11,NFL,OAK,27,@,NYJ,18,L 10-26,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,10.0,4.0,14.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Clark,ClarRy20,DB,26.06,2005-12-11,NFL,WAS,26,@,ARI,7,W 17-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jared Clauss,ClauJa20,DL,24.248,2005-12-11,NFL,TEN,19,,HOU,32,W 13-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Nate Clements,ClemNa99,DB,25.364,2005-12-11,NFL,BUF,2,,NEW,16,L 7-35,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,11.0,1.0,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Colin Cole,ColeCo20,DL,25.17,2005-12-11,NFL,GNB,11,,DET,10,W 16-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Trent Cole,ColeTr20,DL/LB,23.066999999999997,2005-12-11,NFL,PHI,20,,NYG,17,L 23-26,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Erik Coleman,ColeEr21,DB,23.219,2005-12-11,NFL,NYJ,18,,OAK,27,W 26-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,8.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kenyon Coleman,ColeKe20,DL,26.245,2005-12-11,NFL,DAL,8,,KAN,12,W 31-28,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Nick Collins,CollNi20,DB,22.116999999999997,2005-12-11,NFL,GNB,11,,DET,10,W 16-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Rosevelt Colvin,ColvRo20,LB,28.096999999999998,2005-12-11,NFL,NEW,16,@,BUF,2,W 35-7,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Jameel Cook,CookJa00,RB,26.305999999999997,2005-12-11,NFL,TAM,25,@,CAR,29,W 20-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Deke Cooper,CoopDe20,DB,28.054000000000002,2005-12-11,NFL,JAX,30,,IND,6,L 18-26,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jarrod Cooper,CoopJa20,DB,27.255,2005-12-11,NFL,OAK,27,@,NYJ,18,L 10-26,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,9.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Stephen Cooper,CoopSt20,LB,26.175,2005-12-11,NFL,LAC,23,,MIA,13,L 21-23,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Terrance Copper,CoppTe00,WR,23.274,2005-12-11,NFL,DAL,8,,KAN,12,W 31-28,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sam Cowart,CowaSa00,LB,30.288,2005-12-11,NFL,MIN,14,,LAR,22,W 27-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Curome Cox,CoxxCu20,DB,24.285999999999998,2005-12-11,NFL,DEN,9,,BAL,31,W 12-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Torrie Cox,CoxxTo21,DB,25.043000000000003,2005-12-11,NFL,TAM,25,@,CAR,29,W 20-10,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chris Crocker,CrocCh20,DB,25.276999999999997,2005-12-11,NFL,CLE,5,@,CIN,4,L 20-23,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Channing Crowder,CrowCh20,LB,22.009,2005-12-11,NFL,MIA,13,@,LAC,23,W 23-21,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,10.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Angelo Crowell,CrowAn20,LB,24.116999999999997,2005-12-11,NFL,BUF,2,,NEW,16,L 7-35,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,12.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Donte Curry,CurrDo21,LB,27.142,2005-12-11,NFL,DET,10,@,GNB,11,L 13-16,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Lional Dalton,DaltLi20,DL,30.293000000000003,2005-12-11,NFL,KAN,12,@,DAL,8,L 28-31,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Phillip Daniels,DaniPh20,DL,32.282,2005-12-11,NFL,WAS,26,@,ARI,7,W 17-13,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Travis Daniels,DaniTr20,DB,23.094,2005-12-11,NFL,MIA,13,@,LAC,23,W 23-21,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Karlos Dansby,DansKa20,LB,24.038,2005-12-11,NFL,ARI,7,,WAS,26,L 13-17,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,8.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Chartric Darby,DarbCh20,DL,30.05,2005-12-11,NFL,SEA,24,,SFO,28,W 41-3,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
James Darling,DarlJa20,LB,30.346999999999998,2005-12-11,NFL,ARI,7,,WAS,26,L 13-17,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,9.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jason David,DaviJa20,DB,23.182,2005-12-11,NFL,IND,6,@,JAX,30,W 26-18,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Andra Davis,DaviAn20,LB,26.353,2005-12-11,NFL,CLE,5,@,CIN,4,L 20-23,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,0.0,,0.0,1.0,14.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Don Davis,DaviDo22,LB,32.359,2005-12-11,NFL,NEW,16,@,BUF,2,W 35-7,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
James Davis,DaviJa24,LB,26.229,2005-12-11,NFL,DET,10,@,GNB,11,L 13-16,13,14,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
